Script started on Sun 26 Nov 2017 05:19:10 PM EST
]0;alex@alex-obsidubuntu: ~[01;32malex@alex-obsidubuntu[00m:[01;34m~[00m$ poy[K[Ky au[K[K[K[K[Kcd ~/git/MSCS692/shah--3[K[K[K-3[K03/files/e[Kae/au[K[K
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03/files/ae[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03/files/ae[00m$ py autoencoder.py 
2017-11-26 17:19:44.819671: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 17:19:44.910911: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 17:19:44.911140: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 10.32GiB
2017-11-26 17:19:44.911151: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          6990 |    44239.4453 | Layer 1 | Epoch 115  |
|          7020 |    42534.3945 | Layer 1 | Epoch 116  |
|          7050 |    43163.8203 | Layer 1 | Epoch 116  |
|          7080 |    42656.0859 | Layer 1 | Epoch 117  |
|          7110 |    42159.2188 | Layer 1 | Epoch 117  |
|          7140 |    44604.3672 | Layer 1 | Epoch 118  |
|          7170 |    44035.0938 | Layer 1 | Epoch 118  |
|          7200 |    40470.9180 | Layer 1 | Epoch 119  |
|          7230 |    42406.0312 | Layer 1 | Epoch 119  |
|          7260 |    43882.1836 | Layer 1 | Epoch 120  |
|          7290 |    43678.4258 | Layer 1 | Epoch 120  |
|          7320 |    44591.1797 | Layer 1 | Epoch 121  |
|          7350 |    41696.4727 | Layer 1 | Epoch 121  |
|          7380 |    42543.8516 | Layer 1 | Epoch 121  |
|          7410 |    42718.5547 | Layer 1 | Epoch 122  |
|          7440 |    43591.0547 | Layer 1 | Epoch 122  |
|          7470 |    42186.0703 | Layer 1 | Epoch 123  |
|          7500 |    42290.2695 | Layer 1 | Epoch 123  |
|          7530 |    42125.5195 | Layer 1 | Epoch 124  |
|          7560 |    41424.6836 | Layer 1 | Epoch 124  |
|          7590 |    42050.5742 | Layer 1 | Epoch 125  |
|          7620 |    40686.6758 | Layer 1 | Epoch 125  |
|          7650 |    44035.5391 | Layer 1 | Epoch 126  |
|          7680 |    44613.9688 | Layer 1 | Epoch 126  |
|          7710 |    41719.0195 | Layer 1 | Epoch 127  |
|          7740 |    44958.7812 | Layer 1 | Epoch 127  |
|          7770 |    41464.3008 | Layer 1 | Epoch 128  |
|          7800 |    40641.4062 | Layer 1 | Epoch 128  |
|          7830 |    41430.3594 | Layer 1 | Epoch 129  |
|          7860 |    42234.6445 | Layer 1 | Epoch 129  |
|          7890 |    41500.6992 | Layer 1 | Epoch 130  |
|          7920 |    41708.5703 | Layer 1 | Epoch 130  |
|          7950 |    41258.2422 | Layer 1 | Epoch 131  |
|          7980 |    44573.9805 | Layer 1 | Epoch 131  |
|          8010 |    43740.9062 | Layer 1 | Epoch 132  |
|          8040 |    44468.6562 | Layer 1 | Epoch 132  |
|          8070 |    40700.8828 | Layer 1 | Epoch 133  |
|          8100 |    43596.8711 | Layer 1 | Epoch 133  |
|          8130 |    43507.1953 | Layer 1 | Epoch 134  |
|          8160 |    42268.7383 | Layer 1 | Epoch 134  |
|          8190 |    42634.7305 | Layer 1 | Epoch 135  |
|          8220 |    43212.2461 | Layer 1 | Epoch 135  |
|          8250 |    40907.8125 | Layer 1 | Epoch 136  |
|          8280 |    39559.0117 | Layer 1 | Epoch 136  |
|          8310 |    43313.7539 | Layer 1 | Epoch 137  |
|          8340 |    44863.5117 | Layer 1 | Epoch 137  |
|          8370 |    41210.6445 | Layer 1 | Epoch 138  |
|          8400 |    44345.4727 | Layer 1 | Epoch 138  |
|          8430 |    42853.5859 | Layer 1 | Epoch 139  |
|          8460 |    41543.1328 | Layer 1 | Epoch 139  |
|          8490 |    45188.1484 | Layer 1 | Epoch 140  |
|          8520 |    40826.6797 | Layer 1 | Epoch 140  |
|          8550 |    42698.0781 | Layer 1 | Epoch 141  |
|          8580 |    43468.2109 | Layer 1 | Epoch 141  |
|          8610 |    45109.8281 | Layer 1 | Epoch 142  |
|          8640 |    42394.4492 | Layer 1 | Epoch 142  |
|          8670 |    44108.3789 | Layer 1 | Epoch 143  |
|          8700 |    43822.4570 | Layer 1 | Epoch 143  |
|          8730 |    42323.0820 | Layer 1 | Epoch 144  |
|          8760 |    44204.1602 | Layer 1 | Epoch 144  |
|          8790 |    41928.0430 | Layer 1 | Epoch 145  |
|          8820 |    41293.5977 | Layer 1 | Epoch 145  |
|          8850 |    43430.8750 | Layer 1 | Epoch 146  |
|          8880 |    42619.2305 | Layer 1 | Epoch 146  |
|          8910 |    42780.8164 | Layer 1 | Epoch 147  |
|          8940 |    42944.7969 | Layer 1 | Epoch 147  |
|          8970 |    44271.4922 | Layer 1 | Epoch 148  |
|          9000 |    40586.1797 | Layer 1 | Epoch 148  |
|          9030 |    44175.9961 | Layer 1 | Epoch 149  |
|          9060 |    42848.0938 | Layer 1 | Epoch 149  |
|          9090 |    43931.0547 | Layer 1 | Epoch 150  |
|          9120 |    43861.9766 | Layer 1 | Epoch 150  |
|          9150 |    42036.1836 | Layer 1 | Epoch 151  |
|          9180 |    43186.3633 | Layer 1 | Epoch 151  |
|          9210 |    42117.1406 | Layer 1 | Epoch 151  |
|          9240 |    42706.8828 | Layer 1 | Epoch 152  |
|          9270 |    45129.1875 | Layer 1 | Epoch 152  |
|          9300 |    44354.1289 | Layer 1 | Epoch 153  |
|          9330 |    40613.9727 | Layer 1 | Epoch 153  |
|          9360 |    43990.6016 | Layer 1 | Epoch 154  |
|          9390 |    40529.6172 | Layer 1 | Epoch 154  |
|          9420 |    43352.6289 | Layer 1 | Epoch 155  |
|          9450 |    42298.4453 | Layer 1 | Epoch 155  |
|          9480 |    38878.7422 | Layer 1 | Epoch 156  |
|          9510 |    42137.3672 | Layer 1 | Epoch 156  |
|          9540 |    42118.0938 | Layer 1 | Epoch 157  |
|          9570 |    44768.4688 | Layer 1 | Epoch 157  |
|          9600 |    44705.5547 | Layer 1 | Epoch 158  |
|          9630 |    44094.2500 | Layer 1 | Epoch 158  |
|          9660 |    43831.9258 | Layer 1 | Epoch 159  |
|          9690 |    41115.0000 | Layer 1 | Epoch 159  |
|          9720 |    43233.6641 | Layer 1 | Epoch 160  |
|          9750 |    43894.7773 | Layer 1 | Epoch 160  |
|          9780 |    43351.3633 | Layer 1 | Epoch 161  |
|          9810 |    41925.6523 | Layer 1 | Epoch 161  |
|          9840 |    43289.9766 | Layer 1 | Epoch 162  |
|          9870 |    43519.1289 | Layer 1 | Epoch 162  |
|          9900 |    43096.1250 | Layer 1 | Epoch 163  |
|          9930 |    43039.3008 | Layer 1 | Epoch 163  |
|          9960 |    41630.8516 | Layer 1 | Epoch 164  |
|          9990 |    41419.4688 | Layer 1 | Epoch 164  |
|         10020 |    40972.8945 | Layer 1 | Epoch 165  |
|         10050 |    43551.6914 | Layer 1 | Epoch 165  |
|         10080 |    44376.9609 | Layer 1 | Epoch 166  |
|         10110 |    41525.8477 | Layer 1 | Epoch 166  |
|         10140 |    43008.6953 | Layer 1 | Epoch 167  |
|         10170 |    42484.2812 | Layer 1 | Epoch 167  |
|         10200 |    39940.5859 | Layer 1 | Epoch 168  |
|         10230 |    43266.2852 | Layer 1 | Epoch 168  |
|         10260 |    41864.2422 | Layer 1 | Epoch 169  |
|         10290 |    44069.6328 | Layer 1 | Epoch 169  |
|         10320 |    43686.6016 | Layer 1 | Epoch 170  |
|         10350 |    43019.2773 | Layer 1 | Epoch 170  |
|         10380 |    44182.5742 | Layer 1 | Epoch 171  |
|         10410 |    43206.3945 | Layer 1 | Epoch 171  |
|         10440 |    42022.7031 | Layer 1 | Epoch 172  |
|         10470 |    39376.4375 | Layer 1 | Epoch 172  |
|         10500 |    43659.6758 | Layer 1 | Epoch 173  |
|         10530 |    43685.0312 | Layer 1 | Epoch 173  |
|         10560 |    42104.2930 | Layer 1 | Epoch 174  |
|         10590 |    41282.0273 | Layer 1 | Epoch 174  |
|         10620 |    41430.4492 | Layer 1 | Epoch 175  |
|         10650 |    43995.5586 | Layer 1 | Epoch 175  |
|         10680 |    42445.0664 | Layer 1 | Epoch 176  |
|         10710 |    43311.2383 | Layer 1 | Epoch 176  |
|         10740 |    43471.0469 | Layer 1 | Epoch 177  |
|         10770 |    43239.0000 | Layer 1 | Epoch 177  |
|         10800 |    44329.0391 | Layer 1 | Epoch 178  |
|         10830 |    42266.6758 | Layer 1 | Epoch 178  |
|         10860 |    41918.4922 | Layer 1 | Epoch 179  |
|         10890 |    42655.9922 | Layer 1 | Epoch 179  |
|         10920 |    45494.6367 | Layer 1 | Epoch 180  |
|         10950 |    42415.2148 | Layer 1 | Epoch 180  |
|         10980 |    43272.7969 | Layer 1 | Epoch 181  |
|         11010 |    43614.9688 | Layer 1 | Epoch 181  |
|         11040 |    45043.6445 | Layer 1 | Epoch 181  |
|         11070 |    40737.1797 | Layer 1 | Epoch 182  |
|         11100 |    42661.1875 | Layer 1 | Epoch 182  |
|         11130 |    43643.8438 | Layer 1 | Epoch 183  |
|         11160 |    42458.2578 | Layer 1 | Epoch 183  |
|         11190 |    40092.9805 | Layer 1 | Epoch 184  |
|         11220 |    43496.3281 | Layer 1 | Epoch 184  |
|         11250 |    43953.2383 | Layer 1 | Epoch 185  |
|         11280 |    43526.1445 | Layer 1 | Epoch 185  |
|         11310 |    43800.3398 | Layer 1 | Epoch 186  |
|         11340 |    40313.6953 | Layer 1 | Epoch 186  |
|         11370 |    44353.6211 | Layer 1 | Epoch 187  |
|         11400 |    41591.6680 | Layer 1 | Epoch 187  |
|         11430 |    44156.6016 | Layer 1 | Epoch 188  |
|         11460 |    43806.0234 | Layer 1 | Epoch 188  |
|         11490 |    44830.0938 | Layer 1 | Epoch 189  |
|         11520 |    41009.8008 | Layer 1 | Epoch 189  |
|         11550 |    40510.1289 | Layer 1 | Epoch 190  |
|         11580 |    41377.1172 | Layer 1 | Epoch 190  |
|         11610 |    44062.2812 | Layer 1 | Epoch 191  |
|         11640 |    42394.1484 | Layer 1 | Epoch 191  |
|         11670 |    44198.9922 | Layer 1 | Epoch 192  |
|         11700 |    43675.6484 | Layer 1 | Epoch 192  |
|         11730 |    44466.4453 | Layer 1 | Epoch 193  |
|         11760 |    43287.5625 | Layer 1 | Epoch 193  |
|         11790 |    44620.3867 | Layer 1 | Epoch 194  |
|         11820 |    43186.8867 | Layer 1 | Epoch 194  |
|         11850 |    43855.7891 | Layer 1 | Epoch 195  |
|         11880 |    40961.2109 | Layer 1 | Epoch 195  |
|         11910 |    40195.6133 | Layer 1 | Epoch 196  |
|         11940 |    44023.4258 | Layer 1 | Epoch 196  |
|         11970 |    41296.4180 | Layer 1 | Epoch 197  |
|         12000 |    43127.3516 | Layer 1 | Epoch 197  |
