Script started on Sun 26 Nov 2017 06:46:48 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03/files/ae[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03/files/ae[00m$ pt [K[Ky autoencoder.py 
2017-11-26 18:46:53.448634: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 18:46:53.539410: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 18:46:53.539639: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 10.10GiB
2017-11-26 18:46:53.539651: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         10500 |    39019.0195 | Layer 1 | Epoch 173  |
|         10530 |    39295.5039 | Layer 1 | Epoch 173  |
|         10560 |    36729.0234 | Layer 1 | Epoch 174  |
|         10590 |    38343.5117 | Layer 1 | Epoch 174  |
|         10620 |    39433.9180 | Layer 1 | Epoch 175  |
|         10650 |    38090.3828 | Layer 1 | Epoch 175  |
|         10680 |    37886.5742 | Layer 1 | Epoch 176  |
|         10710 |    36455.8359 | Layer 1 | Epoch 176  |
|         10740 |    37616.7812 | Layer 1 | Epoch 177  |
|         10770 |    38455.0820 | Layer 1 | Epoch 177  |
|         10800 |    39710.8906 | Layer 1 | Epoch 178  |
|         10830 |    37801.6172 | Layer 1 | Epoch 178  |
|         10860 |    36415.3398 | Layer 1 | Epoch 179  |
|         10890 |    38824.7852 | Layer 1 | Epoch 179  |
|         10920 |    38753.5547 | Layer 1 | Epoch 180  |
|         10950 |    37582.8203 | Layer 1 | Epoch 180  |
|         10980 |    38264.3516 | Layer 1 | Epoch 181  |
|         11010 |    38117.7891 | Layer 1 | Epoch 181  |
|         11040 |    37464.5703 | Layer 1 | Epoch 181  |
|         11070 |    35913.4844 | Layer 1 | Epoch 182  |
|         11100 |    39739.0078 | Layer 1 | Epoch 182  |
|         11130 |    40148.7422 | Layer 1 | Epoch 183  |
|         11160 |    39933.8242 | Layer 1 | Epoch 183  |
|         11190 |    38581.1680 | Layer 1 | Epoch 184  |
|         11220 |    39603.5195 | Layer 1 | Epoch 184  |
|         11250 |    38762.3789 | Layer 1 | Epoch 185  |
|         11280 |    41577.6484 | Layer 1 | Epoch 185  |
|         11310 |    38817.4766 | Layer 1 | Epoch 186  |
|         11340 |    36427.4609 | Layer 1 | Epoch 186  |
|         11370 |    39058.8828 | Layer 1 | Epoch 187  |
|         11400 |    38339.3125 | Layer 1 | Epoch 187  |
|         11430 |    38478.8867 | Layer 1 | Epoch 188  |
|         11460 |    40268.3516 | Layer 1 | Epoch 188  |
|         11490 |    40317.4492 | Layer 1 | Epoch 189  |
|         11520 |    38330.0703 | Layer 1 | Epoch 189  |
|         11550 |    37744.7578 | Layer 1 | Epoch 190  |
|         11580 |    39473.9141 | Layer 1 | Epoch 190  |
|         11610 |    39589.5938 | Layer 1 | Epoch 191  |
|         11640 |    36707.5664 | Layer 1 | Epoch 191  |
|         11670 |    38648.3984 | Layer 1 | Epoch 192  |
|         11700 |    40605.7617 | Layer 1 | Epoch 192  |
|         11730 |    38019.8164 | Layer 1 | Epoch 193  |
|         11760 |    39235.6406 | Layer 1 | Epoch 193  |
|         11790 |    37844.8125 | Layer 1 | Epoch 194  |
|         11820 |    39296.5547 | Layer 1 | Epoch 194  |
|         11850 |    39915.3555 | Layer 1 | Epoch 195  |
|         11880 |    37314.0234 | Layer 1 | Epoch 195  |
|         11910 |    38248.5703 | Layer 1 | Epoch 196  |
|         11940 |    39952.3164 | Layer 1 | Epoch 196  |
|         11970 |    39950.1797 | Layer 1 | Epoch 197  |
|         12000 |    39977.9688 | Layer 1 | Epoch 197  |
|         12030 |    40192.7344 | Layer 1 | Epoch 198  |
|         12060 |    39395.1719 | Layer 1 | Epoch 198  |
|         12090 |    41140.3867 | Layer 1 | Epoch 199  |
|         12120 |    38745.0234 | Layer 1 | Epoch 199  |
|         12150 |    37176.6953 | Layer 1 | Epoch 200  |
|         12180 |    38315.2266 | Layer 1 | Epoch 200  |
|         12210 |    38182.0898 | Layer 1 | Epoch 201  |
|         12240 |    39398.0117 | Layer 1 | Epoch 201  |
|         12270 |    38709.7930 | Layer 1 | Epoch 202  |
|         12300 |    38923.2617 | Layer 1 | Epoch 202  |
|         12330 |    36692.7578 | Layer 1 | Epoch 203  |
|         12360 |    38060.9141 | Layer 1 | Epoch 203  |
|         12390 |    40041.7344 | Layer 1 | Epoch 204  |
|         12420 |    36651.2188 | Layer 1 | Epoch 204  |
|         12450 |    39536.0000 | Layer 1 | Epoch 205  |
|         12480 |    39081.6758 | Layer 1 | Epoch 205  |
|         12510 |    40391.3672 | Layer 1 | Epoch 206  |
|         12540 |    38220.4492 | Layer 1 | Epoch 206  |
|         12570 |    34937.2852 | Layer 1 | Epoch 207  |
|         12600 |    40774.8750 | Layer 1 | Epoch 207  |
|         12630 |    39834.1016 | Layer 1 | Epoch 208  |
|         12660 |    38227.6562 | Layer 1 | Epoch 208  |
|         12690 |    40221.4219 | Layer 1 | Epoch 209  |
|         12720 |    40419.8438 | Layer 1 | Epoch 209  |
|         12750 |    39288.6953 | Layer 1 | Epoch 210  |
|         12780 |    39893.9062 | Layer 1 | Epoch 210  |
|         12810 |    40684.0742 | Layer 1 | Epoch 211  |
|         12840 |    36829.2070 | Layer 1 | Epoch 211  |
|         12870 |    37726.0859 | Layer 1 | Epoch 211  |
|         12900 |    41834.8867 | Layer 1 | Epoch 212  |
|         12930 |    39321.0977 | Layer 1 | Epoch 212  |
|         12960 |    39654.3867 | Layer 1 | Epoch 213  |
|         12990 |    36751.2734 | Layer 1 | Epoch 213  |
|         13020 |    37761.6992 | Layer 1 | Epoch 214  |
|         13050 |    35224.7344 | Layer 1 | Epoch 214  |
|         13080 |    36625.7617 | Layer 1 | Epoch 215  |
|         13110 |    38889.0703 | Layer 1 | Epoch 215  |
|         13140 |    40407.7617 | Layer 1 | Epoch 216  |
|         13170 |    38323.6328 | Layer 1 | Epoch 216  |
|         13200 |    40767.0547 | Layer 1 | Epoch 217  |
|         13230 |    40238.3828 | Layer 1 | Epoch 217  |
|         13260 |    38740.0898 | Layer 1 | Epoch 218  |
|         13290 |    38967.0234 | Layer 1 | Epoch 218  |
|         13320 |    39095.5039 | Layer 1 | Epoch 219  |
|         13350 |    39866.6328 | Layer 1 | Epoch 219  |
|         13380 |    41501.1758 | Layer 1 | Epoch 220  |
|         13410 |    37734.1328 | Layer 1 | Epoch 220  |
|         13440 |    39089.0742 | Layer 1 | Epoch 221  |
|         13470 |    39899.4180 | Layer 1 | Epoch 221  |
|         13500 |    33813.9766 | Layer 1 | Epoch 222  |
|         13530 |    39393.1172 | Layer 1 | Epoch 222  |
|         13560 |    42703.1133 | Layer 1 | Epoch 223  |
|         13590 |    40067.9062 | Layer 1 | Epoch 223  |
|         13620 |    39072.6719 | Layer 1 | Epoch 224  |
|         13650 |    39838.8359 | Layer 1 | Epoch 224  |
|         13680 |    40132.6953 | Layer 1 | Epoch 225  |
|         13710 |    38083.3516 | Layer 1 | Epoch 225  |
|         13740 |    38439.4844 | Layer 1 | Epoch 226  |
|         13770 |    37885.2109 | Layer 1 | Epoch 226  |
|         13800 |    36131.9453 | Layer 1 | Epoch 227  |
|         13830 |    39945.4453 | Layer 1 | Epoch 227  |
|         13860 |    36977.3555 | Layer 1 | Epoch 228  |
|         13890 |    38809.0000 | Layer 1 | Epoch 228  |
|         13920 |    34396.1016 | Layer 1 | Epoch 229  |
|         13950 |    38945.3086 | Layer 1 | Epoch 229  |
|         13980 |    40135.2383 | Layer 1 | Epoch 230  |
|         14010 |    37246.2617 | Layer 1 | Epoch 230  |
|         14040 |    38778.5195 | Layer 1 | Epoch 231  |
|         14070 |    38381.9141 | Layer 1 | Epoch 231  |
|         14100 |    36473.1133 | Layer 1 | Epoch 232  |
|         14130 |    42929.3047 | Layer 1 | Epoch 232  |
|         14160 |    41002.3047 | Layer 1 | Epoch 233  |
|         14190 |    37770.3984 | Layer 1 | Epoch 233  |
|         14220 |    40862.7422 | Layer 1 | Epoch 234  |
|         14250 |    41436.0742 | Layer 1 | Epoch 234  |
|         14280 |    36807.5742 | Layer 1 | Epoch 235  |
|         14310 |    37409.1602 | Layer 1 | Epoch 235  |
|         14340 |    39377.5469 | Layer 1 | Epoch 236  |
|         14370 |    35902.8008 | Layer 1 | Epoch 236  |
|         14400 |    39391.9805 | Layer 1 | Epoch 237  |
|         14430 |    39898.0117 | Layer 1 | Epoch 237  |
|         14460 |    38863.2930 | Layer 1 | Epoch 238  |
|         14490 |    40261.3789 | Layer 1 | Epoch 238  |
|         14520 |    39051.7812 | Layer 1 | Epoch 239  |
|         14550 |    38947.3555 | Layer 1 | Epoch 239  |
|         14580 |    36901.0859 | Layer 1 | Epoch 240  |
|         14610 |    39054.3359 | Layer 1 | Epoch 240  |
|         14640 |    39339.2969 | Layer 1 | Epoch 241  |
|         14670 |    38556.7930 | Layer 1 | Epoch 241  |
|         14700 |    37250.2461 | Layer 1 | Epoch 241  |
|         14730 |    38192.6016 | Layer 1 | Epoch 242  |
|         14760 |    33958.1914 | Layer 1 | Epoch 242  |
|         14790 |    39019.4453 | Layer 1 | Epoch 243  |
|         14820 |    42038.3828 | Layer 1 | Epoch 243  |
|         14850 |    39152.5156 | Layer 1 | Epoch 244  |
|         14880 |    39154.2617 | Layer 1 | Epoch 244  |
|         14910 |    39630.4883 | Layer 1 | Epoch 245  |
|         14940 |    38345.4023 | Layer 1 | Epoch 245  |
|         14970 |    38069.0234 | Layer 1 | Epoch 246  |
|         15000 |    36667.5703 | Layer 1 | Epoch 246  |
|         15030 |    38763.7578 | Layer 1 | Epoch 247  |
|         15060 |    36160.5703 | Layer 1 | Epoch 247  |
|         15090 |    38077.4453 | Layer 1 | Epoch 248  |
|         15120 |    36433.1484 | Layer 1 | Epoch 248  |
|         15150 |    37841.0898 | Layer 1 | Epoch 249  |
|         15180 |    37797.6484 | Layer 1 | Epoch 249  |
|         15210 |    39391.6406 | Layer 1 | Epoch 250  |
|         15240 |    39040.6719 | Layer 1 | Epoch 250  |
|         15270 |    38497.7578 | Layer 1 | Epoch 251  |
|         15300 |    35883.3203 | Layer 1 | Epoch 251  |
|         15330 |    37273.6641 | Layer 1 | Epoch 252  |
|         15360 |    39406.1367 | Layer 1 | Epoch 252  |
|         15390 |    35288.3359 | Layer 1 | Epoch 253  |
|         15420 |    35261.1641 | Layer 1 | Epoch 253  |
|         15450 |    39887.8164 | Layer 1 | Epoch 254  |
|         15480 |    40033.5781 | Layer 1 | Epoch 254  |
|         15510 |    38963.5625 | Layer 1 | Epoch 255  |
|         15540 |    39682.5430 | Layer 1 | Epoch 255  |
|         15570 |    39450.9766 | Layer 1 | Epoch 256  |
|         15600 |    40239.3398 | Layer 1 | Epoch 256  |
|         15630 |    33413.4219 | Layer 1 | Epoch 257  |
|         15660 |    37044.4023 | Layer 1 | Epoch 257  |
|         15690 |    41145.9180 | Layer 1 | Epoch 258  |
|         15720 |    37210.5117 | Layer 1 | Epoch 258  |
|         15750 |    38027.7656 | Layer 1 | Epoch 259  |
|         15780 |    38226.5703 | Layer 1 | Epoch 259  |
|         15810 |    37737.2109 | Layer 1 | Epoch 260  |
|         15840 |    36602.4297 | Layer 1 | Epoch 260  |
|         15870 |    40348.6250 | Layer 1 | Epoch 261  |
|         15900 |    38424.2344 | Layer 1 | Epoch 261  |
|         15930 |    36297.8320 | Layer 1 | Epoch 262  |
|         15960 |    37067.7266 | Layer 1 | Epoch 262  |
|         15990 |    38197.4609 | Layer 1 | Epoch 263  |
|         16020 |    38171.1133 | Layer 1 | Epoch 263  |
|         16050 |    35278.1875 | Layer 1 | Epoch 264  |
|         16080 |    39522.9453 | Layer 1 | Epoch 264  |
|         16110 |    37777.9648 | Layer 1 | Epoch 265  |
|         16140 |    33922.1211 | Layer 1 | Epoch 265  |
|         16170 |    36665.2109 | Layer 1 | Epoch 266  |
|         16200 |    38606.6055 | Layer 1 | Epoch 266  |
|         16230 |    40324.2227 | Layer 1 | Epoch 267  |
|         16260 |    38692.4062 | Layer 1 | Epoch 267  |
|         16290 |    37748.7891 | Layer 1 | Epoch 268  |
|         16320 |    39479.8203 | Layer 1 | Epoch 268  |
|         16350 |    36861.8945 | Layer 1 | Epoch 269  |
|         16380 |    37513.8477 | Layer 1 | Epoch 269  |
|         16410 |    38061.6992 | Layer 1 | Epoch 270  |
|         16440 |    38412.9336 | Layer 1 | Epoch 270  |
|         16470 |    39915.9062 | Layer 1 | Epoch 271  |
|         16500 |    38022.6445 | Layer 1 | Epoch 271  |
|         16530 |    37612.6719 | Layer 1 | Epoch 271  |
|         16560 |    39320.6602 | Layer 1 | Epoch 272  |
|         16590 |    41347.2188 | Layer 1 | Epoch 272  |
|         16620 |    38223.3984 | Layer 1 | Epoch 273  |
|         16650 |    40169.0273 | Layer 1 | Epoch 273  |
|         16680 |    38412.6406 | Layer 1 | Epoch 274  |
|         16710 |    38853.1992 | Layer 1 | Epoch 274  |
|         16740 |    35828.7383 | Layer 1 | Epoch 275  |
|         16770 |    38948.7695 | Layer 1 | Epoch 275  |
|         16800 |    38732.1797 | Layer 1 | Epoch 276  |
|         16830 |    42634.0859 | Layer 1 | Epoch 276  |
|         16860 |    43027.3086 | Layer 1 | Epoch 277  |
|         16890 |    37604.5547 | Layer 1 | Epoch 277  |
|         16920 |    36295.5234 | Layer 1 | Epoch 278  |
|         16950 |    37470.8867 | Layer 1 | Epoch 278  |
|         16980 |    39427.8203 | Layer 1 | Epoch 279  |
|         17010 |    39074.5508 | Layer 1 | Epoch 279  |
|         17040 |    34433.1016 | Layer 1 | Epoch 280  |
|         17070 |    38818.4883 | Layer 1 | Epoch 280  |
|         17100 |    39194.8906 | Layer 1 | Epoch 281  |
|         17130 |    37528.3711 | Layer 1 | Epoch 281  |
|         17160 |    36926.4961 | Layer 1 | Epoch 282  |
|         17190 |    37864.0156 | Layer 1 | Epoch 282  |
|         17220 |    40202.4609 | Layer 1 | Epoch 283  |
|         17250 |    38503.6758 | Layer 1 | Epoch 283  |
|         17280 |    40318.3516 | Layer 1 | Epoch 284  |
|         17310 |    38943.8125 | Layer 1 | Epoch 284  |
|         17340 |    37080.2070 | Layer 1 | Epoch 285  |
|         17370 |    41155.2109 | Layer 1 | Epoch 285  |
|         17400 |    36182.8477 | Layer 1 | Epoch 286  |
|         17430 |    40997.8359 | Layer 1 | Epoch 286  |
|         17460 |    38225.9688 | Layer 1 | Epoch 287  |
|         17490 |    39435.3125 | Layer 1 | Epoch 287  |
|         17520 |    37535.6953 | Layer 1 | Epoch 288  |
|         17550 |    38898.6055 | Layer 1 | Epoch 288  |
|         17580 |    36719.5312 | Layer 1 | Epoch 289  |
|         17610 |    39179.4453 | Layer 1 | Epoch 289  |
|         17640 |    38902.9883 | Layer 1 | Epoch 290  |
|         17670 |    39111.4297 | Layer 1 | Epoch 290  |
|         17700 |    36628.1758 | Layer 1 | Epoch 291  |
|         17730 |    38020.5352 | Layer 1 | Epoch 291  |
|         17760 |    39347.8438 | Layer 1 | Epoch 292  |
|         17790 |    38763.4492 | Layer 1 | Epoch 292  |
|         17820 |    38542.8750 | Layer 1 | Epoch 293  |
|         17850 |    38197.2891 | Layer 1 | Epoch 293  |
|         17880 |    37060.2930 | Layer 1 | Epoch 294  |
|         17910 |    39854.3633 | Layer 1 | Epoch 294  |
|         17940 |    36746.0859 | Layer 1 | Epoch 295  |
|         17970 |    41119.4219 | Layer 1 | Epoch 295  |
|         18000 |    38183.7500 | Layer 1 | Epoch 296  |
|         18030 |    38450.3164 | Layer 1 | Epoch 296  |
|         18060 |    37141.9141 | Layer 1 | Epoch 297  |
|         18090 |    39826.9766 | Layer 1 | Epoch 297  |
|         18120 |    40024.1484 | Layer 1 | Epoch 298  |
|         18150 |    36189.6094 | Layer 1 | Epoch 298  |
|         18180 |    37753.3672 | Layer 1 | Epoch 299  |
|         18210 |    36857.3672 | Layer 1 | Epoch 299  |
|         18240 |    38904.4609 | Layer 1 | Epoch 300  |
|         18270 |    37212.9805 | Layer 1 | Epoch 300  |
|         18300 |    37939.3477 | Layer 1 | Epoch 301  |
|         18330 |    38066.7891 | Layer 1 | Epoch 301  |
|         18360 |    38012.7109 | Layer 1 | Epoch 301  |
|         18390 |    40160.4609 | Layer 1 | Epoch 302  |
|         18420 |    35589.7617 | Layer 1 | Epoch 302  |
|         18450 |    36319.2383 | Layer 1 | Epoch 303  |
|         18480 |    39760.2539 | Layer 1 | Epoch 303  |
|         18510 |    37741.6797 | Layer 1 | Epoch 304  |
|         18540 |    35954.7812 | Layer 1 | Epoch 304  |
|         18570 |    38663.3828 | Layer 1 | Epoch 305  |
|         18600 |    37812.0742 | Layer 1 | Epoch 305  |
|         18630 |    37359.0234 | Layer 1 | Epoch 306  |
|         18660 |    37178.1016 | Layer 1 | Epoch 306  |
|         18690 |    37665.0547 | Layer 1 | Epoch 307  |
|         18720 |    42620.9297 | Layer 1 | Epoch 307  |
|         18750 |    39708.0312 | Layer 1 | Epoch 308  |
|         18780 |    35987.5391 | Layer 1 | Epoch 308  |
|         18810 |    36741.6953 | Layer 1 | Epoch 309  |
|         18840 |    36300.5117 | Layer 1 | Epoch 309  |
|         18870 |    36625.4258 | Layer 1 | Epoch 310  |
|         18900 |    36694.2383 | Layer 1 | Epoch 310  |
|         18930 |    41800.8047 | Layer 1 | Epoch 311  |
|         18960 |    38168.6328 | Layer 1 | Epoch 311  |
|         18990 |    38419.6016 | Layer 1 | Epoch 312  |
|         19020 |    37816.0820 | Layer 1 | Epoch 312  |
|         19050 |    39966.7695 | Layer 1 | Epoch 313  |
|         19080 |    35610.9922 | Layer 1 | Epoch 313  |
|         19110 |    36661.4297 | Layer 1 | Epoch 314  |
|         19140 |    37523.9414 | Layer 1 | Epoch 314  |
|         19170 |    38276.8008 | Layer 1 | Epoch 315  |
|         19200 |    37396.8867 | Layer 1 | Epoch 315  |
|         19230 |    38669.6445 | Layer 1 | Epoch 316  |
|         19260 |    39946.5195 | Layer 1 | Epoch 316  |
|         19290 |    39533.8320 | Layer 1 | Epoch 317  |
|         19320 |    38372.6719 | Layer 1 | Epoch 317  |
|         19350 |    38452.8203 | Layer 1 | Epoch 318  |
|         19380 |    39494.6094 | Layer 1 | Epoch 318  |
|         19410 |    36649.5117 | Layer 1 | Epoch 319  |
|         19440 |    39058.9766 | Layer 1 | Epoch 319  |
|         19470 |    36598.1406 | Layer 1 | Epoch 320  |
|         19500 |    39226.7188 | Layer 1 | Epoch 320  |
|         19530 |    36035.8555 | Layer 1 | Epoch 321  |
|         19560 |    35729.0703 | Layer 1 | Epoch 321  |
|         19590 |    38089.4766 | Layer 1 | Epoch 322  |
|         19620 |    39864.2695 | Layer 1 | Epoch 322  |
|         19650 |    40843.3008 | Layer 1 | Epoch 323  |
|         19680 |    36631.8828 | Layer 1 | Epoch 323  |
|         19710 |    38102.6797 | Layer 1 | Epoch 324  |
|         19740 |    38389.5898 | Layer 1 | Epoch 324  |
|         19770 |    39038.3164 | Layer 1 | Epoch 325  |
|         19800 |    39343.2383 | Layer 1 | Epoch 325  |
|         19830 |    37676.3203 | Layer 1 | Epoch 326  |
|         19860 |    39357.0078 | Layer 1 | Epoch 326  |
|         19890 |    35995.4727 | Layer 1 | Epoch 327  |
|         19920 |    36792.7422 | Layer 1 | Epoch 327  |
|         19950 |    40584.5391 | Layer 1 | Epoch 328  |
|         19980 |    38873.0547 | Layer 1 | Epoch 328  |
|         20010 |    41308.6641 | Layer 1 | Epoch 329  |
|         20040 |    40360.4922 | Layer 1 | Epoch 329  |
|         20070 |    40438.8750 | Layer 1 | Epoch 330  |
|         20100 |    37735.4062 | Layer 1 | Epoch 330  |
|         20130 |    40643.4023 | Layer 1 | Epoch 331  |
|         20160 |    38706.9297 | Layer 1 | Epoch 331  |
|         20190 |    42486.7266 | Layer 1 | Epoch 331  |
|         20220 |    37548.0117 | Layer 1 | Epoch 332  |
|         20250 |    38741.2773 | Layer 1 | Epoch 332  |
|         20280 |    39665.4453 | Layer 1 | Epoch 333  |
|         20310 |    36256.9414 | Layer 1 | Epoch 333  |
|         20340 |    39114.7891 | Layer 1 | Epoch 334  |
|         20370 |    36099.0234 | Layer 1 | Epoch 334  |
|         20400 |    37768.1797 | Layer 1 | Epoch 335  |
|         20430 |    39308.2812 | Layer 1 | Epoch 335  |
|         20460 |    39633.1836 | Layer 1 | Epoch 336  |
|         20490 |    39771.6953 | Layer 1 | Epoch 336  |
|         20520 |    35541.7305 | Layer 1 | Epoch 337  |
|         20550 |    36974.7109 | Layer 1 | Epoch 337  |
|         20580 |    37893.0508 | Layer 1 | Epoch 338  |
|         20610 |    42365.7734 | Layer 1 | Epoch 338  |
|         20640 |    35437.9922 | Layer 1 | Epoch 339  |
|         20670 |    37143.2734 | Layer 1 | Epoch 339  |
|         20700 |    39513.6484 | Layer 1 | Epoch 340  |
|         20730 |    35717.6992 | Layer 1 | Epoch 340  |
|         20760 |    40486.9375 | Layer 1 | Epoch 341  |
|         20790 |    37850.8086 | Layer 1 | Epoch 341  |
|         20820 |    37043.3672 | Layer 1 | Epoch 342  |
|         20850 |    39464.7344 | Layer 1 | Epoch 342  |
|         20880 |    40590.6758 | Layer 1 | Epoch 343  |
|         20910 |    40462.6484 | Layer 1 | Epoch 343  |
|         20940 |    35592.2500 | Layer 1 | Epoch 344  |
|         20970 |    39290.4180 | Layer 1 | Epoch 344  |
|         21000 |    38756.0273 | Layer 1 | Epoch 345  |
|         21030 |    36661.6328 | Layer 1 | Epoch 345  |
|         21060 |    35270.9023 | Layer 1 | Epoch 346  |
|         21090 |    40902.7188 | Layer 1 | Epoch 346  |
|         21120 |    36246.9258 | Layer 1 | Epoch 347  |
|         21150 |    39107.2188 | Layer 1 | Epoch 347  |
|         21180 |    36342.0547 | Layer 1 | Epoch 348  |
|         21210 |    35913.6992 | Layer 1 | Epoch 348  |
|         21240 |    40748.1484 | Layer 1 | Epoch 349  |
|         21270 |    37918.7461 | Layer 1 | Epoch 349  |
|         21300 |    40248.4727 | Layer 1 | Epoch 350  |
|         21330 |    37203.0039 | Layer 1 | Epoch 350  |
|         21360 |    36428.0547 | Layer 1 | Epoch 351  |
|         21390 |    39095.2852 | Layer 1 | Epoch 351  |
|         21420 |    39651.6562 | Layer 1 | Epoch 352  |
|         21450 |    37965.8633 | Layer 1 | Epoch 352  |
|         21480 |    39491.8828 | Layer 1 | Epoch 353  |
|         21510 |    36916.3555 | Layer 1 | Epoch 353  |
|         21540 |    34661.4336 | Layer 1 | Epoch 354  |
|         21570 |    37350.6797 | Layer 1 | Epoch 354  |
|         21600 |    39530.4414 | Layer 1 | Epoch 355  |
|         21630 |    39017.5078 | Layer 1 | Epoch 355  |
|         21660 |    37815.8477 | Layer 1 | Epoch 356  |
|         21690 |    41847.6016 | Layer 1 | Epoch 356  |
|         21720 |    37812.1211 | Layer 1 | Epoch 357  |
|         21750 |    40819.5312 | Layer 1 | Epoch 357  |
|         21780 |    36877.9375 | Layer 1 | Epoch 358  |
|         21810 |    36282.2891 | Layer 1 | Epoch 358  |
|         21840 |    39726.6289 | Layer 1 | Epoch 359  |
|         21870 |    41097.4258 | Layer 1 | Epoch 359  |
|         21900 |    38517.8945 | Layer 1 | Epoch 360  |
|         21930 |    34104.0117 | Layer 1 | Epoch 360  |
|         21960 |    37626.6484 | Layer 1 | Epoch 361  |
|         21990 |    39344.8516 | Layer 1 | Epoch 361  |
|         22020 |    34174.0117 | Layer 1 | Epoch 361  |
|         22050 |    37176.2852 | Layer 1 | Epoch 362  |
|         22080 |    36459.8867 | Layer 1 | Epoch 362  |
|         22110 |    38050.7812 | Layer 1 | Epoch 363  |
|         22140 |    38928.1055 | Layer 1 | Epoch 363  |
|         22170 |    38046.2422 | Layer 1 | Epoch 364  |
|         22200 |    40793.1680 | Layer 1 | Epoch 364  |
|         22230 |    38020.3281 | Layer 1 | Epoch 365  |
|         22260 |    37009.1250 | Layer 1 | Epoch 365  |
|         22290 |    35868.6445 | Layer 1 | Epoch 366  |
|         22320 |    40413.0430 | Layer 1 | Epoch 366  |
|         22350 |    37229.5859 | Layer 1 | Epoch 367  |
|         22380 |    36693.8047 | Layer 1 | Epoch 367  |
|         22410 |    36867.5703 | Layer 1 | Epoch 368  |
|         22440 |    37229.0586 | Layer 1 | Epoch 368  |
|         22470 |    37709.9961 | Layer 1 | Epoch 369  |
|         22500 |    40195.4219 | Layer 1 | Epoch 369  |
|         22530 |    37404.7773 | Layer 1 | Epoch 370  |
|         22560 |    39336.7109 | Layer 1 | Epoch 370  |
|         22590 |    36771.6250 | Layer 1 | Epoch 371  |
|         22620 |    39992.2227 | Layer 1 | Epoch 371  |
|         22650 |    39139.3516 | Layer 1 | Epoch 372  |
|         22680 |    35135.4922 | Layer 1 | Epoch 372  |
|         22710 |    40282.5508 | Layer 1 | Epoch 373  |
|         22740 |    36032.1953 | Layer 1 | Epoch 373  |
|         22770 |    36923.6211 | Layer 1 | Epoch 374  |
|         22800 |    39696.4336 | Layer 1 | Epoch 374  |
|         22830 |    40109.6445 | Layer 1 | Epoch 375  |
|         22860 |    40627.1016 | Layer 1 | Epoch 375  |
|         22890 |    38943.7812 | Layer 1 | Epoch 376  |
|         22920 |    40716.9766 | Layer 1 | Epoch 376  |
|         22950 |    39025.5703 | Layer 1 | Epoch 377  |
|         22980 |    36903.6797 | Layer 1 | Epoch 377  |
|         23010 |    36830.1250 | Layer 1 | Epoch 378  |
|         23040 |    38714.4336 | Layer 1 | Epoch 378  |
|         23070 |    39221.0078 | Layer 1 | Epoch 379  |
|         23100 |    40165.3438 | Layer 1 | Epoch 379  |
|         23130 |    40351.5742 | Layer 1 | Epoch 380  |
|         23160 |    39643.7109 | Layer 1 | Epoch 380  |
|         23190 |    38963.9062 | Layer 1 | Epoch 381  |
|         23220 |    38219.6172 | Layer 1 | Epoch 381  |
|         23250 |    39566.3516 | Layer 1 | Epoch 382  |
|         23280 |    39154.6445 | Layer 1 | Epoch 382  |
|         23310 |    40165.7930 | Layer 1 | Epoch 383  |
|         23340 |    39056.1680 | Layer 1 | Epoch 383  |
|         23370 |    36438.6016 | Layer 1 | Epoch 384  |
|         23400 |    38283.3633 | Layer 1 | Epoch 384  |
|         23430 |    39174.2031 | Layer 1 | Epoch 385  |
|         23460 |    37479.2227 | Layer 1 | Epoch 385  |
|         23490 |    36068.1016 | Layer 1 | Epoch 386  |
|         23520 |    39778.4414 | Layer 1 | Epoch 386  |
|         23550 |    38430.6055 | Layer 1 | Epoch 387  |
|         23580 |    37694.6055 | Layer 1 | Epoch 387  |
