Script started on Sun 26 Nov 2017 07:28:52 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03/files/ae[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03/files/ae[00m$ exit[Kpy autoencoder.py 
2017-11-26 19:29:11.036617: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 19:29:11.127298: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 19:29:11.127532: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 10.06GiB
2017-11-26 19:29:11.127543: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         11370 |    34309.7695 | Layer 1 | Epoch 187  |
|         11400 |    34985.3633 | Layer 1 | Epoch 187  |
|         11430 |    35231.5078 | Layer 1 | Epoch 188  |
|         11460 |    34954.0820 | Layer 1 | Epoch 188  |
|         11490 |    33895.7109 | Layer 1 | Epoch 189  |
|         11520 |    36506.3008 | Layer 1 | Epoch 189  |
|         11550 |    38204.2891 | Layer 1 | Epoch 190  |
|         11580 |    33216.7656 | Layer 1 | Epoch 190  |
|         11610 |    34732.0586 | Layer 1 | Epoch 191  |
|         11640 |    36681.2578 | Layer 1 | Epoch 191  |
|         11670 |    36039.0391 | Layer 1 | Epoch 192  |
|         11700 |    36382.8828 | Layer 1 | Epoch 192  |
|         11730 |    36729.6484 | Layer 1 | Epoch 193  |
|         11760 |    36335.6055 | Layer 1 | Epoch 193  |
|         11790 |    33554.6602 | Layer 1 | Epoch 194  |
|         11820 |    35384.0742 | Layer 1 | Epoch 194  |
|         11850 |    36309.0078 | Layer 1 | Epoch 195  |
|         11880 |    35813.6758 | Layer 1 | Epoch 195  |
|         11910 |    34721.8438 | Layer 1 | Epoch 196  |
|         11940 |    35500.5234 | Layer 1 | Epoch 196  |
|         11970 |    37330.2578 | Layer 1 | Epoch 197  |
|         12000 |    35310.3242 | Layer 1 | Epoch 197  |
|         12030 |    35372.7383 | Layer 1 | Epoch 198  |
|         12060 |    34569.4141 | Layer 1 | Epoch 198  |
|         12090 |    33180.9062 | Layer 1 | Epoch 199  |
|         12120 |    36156.7500 | Layer 1 | Epoch 199  |
|         12150 |    36710.1250 | Layer 1 | Epoch 200  |
|         12180 |    35664.9180 | Layer 1 | Epoch 200  |
|         12210 |    34205.1328 | Layer 1 | Epoch 201  |
|         12240 |    36259.4414 | Layer 1 | Epoch 201  |
|         12270 |    34006.2266 | Layer 1 | Epoch 202  |
|         12300 |    35000.5078 | Layer 1 | Epoch 202  |
|         12330 |    31276.4121 | Layer 1 | Epoch 203  |
|         12360 |    32277.8809 | Layer 1 | Epoch 203  |
|         12390 |    34265.4180 | Layer 1 | Epoch 204  |
|         12420 |    35932.6367 | Layer 1 | Epoch 204  |
|         12450 |    36404.9531 | Layer 1 | Epoch 205  |
|         12480 |    34719.4688 | Layer 1 | Epoch 205  |
|         12510 |    34709.6836 | Layer 1 | Epoch 206  |
|         12540 |    35220.2109 | Layer 1 | Epoch 206  |
|         12570 |    33197.1680 | Layer 1 | Epoch 207  |
|         12600 |    37237.3711 | Layer 1 | Epoch 207  |
|         12630 |    35535.4180 | Layer 1 | Epoch 208  |
|         12660 |    35167.0117 | Layer 1 | Epoch 208  |
|         12690 |    32678.2070 | Layer 1 | Epoch 209  |
|         12720 |    32020.4336 | Layer 1 | Epoch 209  |
|         12750 |    33244.7148 | Layer 1 | Epoch 210  |
|         12780 |    35741.8750 | Layer 1 | Epoch 210  |
|         12810 |    36093.4609 | Layer 1 | Epoch 211  |
|         12840 |    34992.5391 | Layer 1 | Epoch 211  |
|         12870 |    36095.2812 | Layer 1 | Epoch 211  |
|         12900 |    34151.0195 | Layer 1 | Epoch 212  |
|         12930 |    33697.1641 | Layer 1 | Epoch 212  |
|         12960 |    34222.1953 | Layer 1 | Epoch 213  |
|         12990 |    33615.5195 | Layer 1 | Epoch 213  |
|         13020 |    37215.7578 | Layer 1 | Epoch 214  |
|         13050 |    35600.5703 | Layer 1 | Epoch 214  |
|         13080 |    33221.7109 | Layer 1 | Epoch 215  |
|         13110 |    33729.7461 | Layer 1 | Epoch 215  |
|         13140 |    35028.0430 | Layer 1 | Epoch 216  |
|         13170 |    37641.2461 | Layer 1 | Epoch 216  |
|         13200 |    33778.8828 | Layer 1 | Epoch 217  |
|         13230 |    35525.9883 | Layer 1 | Epoch 217  |
|         13260 |    34050.1367 | Layer 1 | Epoch 218  |
|         13290 |    36201.2461 | Layer 1 | Epoch 218  |
|         13320 |    34829.4844 | Layer 1 | Epoch 219  |
|         13350 |    34381.6875 | Layer 1 | Epoch 219  |
|         13380 |    32817.2227 | Layer 1 | Epoch 220  |
|         13410 |    34564.4922 | Layer 1 | Epoch 220  |
|         13440 |    36876.7031 | Layer 1 | Epoch 221  |
|         13470 |    34089.6328 | Layer 1 | Epoch 221  |
|         13500 |    34767.8359 | Layer 1 | Epoch 222  |
|         13530 |    34699.9375 | Layer 1 | Epoch 222  |
|         13560 |    37123.0391 | Layer 1 | Epoch 223  |
|         13590 |    34705.4688 | Layer 1 | Epoch 223  |
|         13620 |    37210.8633 | Layer 1 | Epoch 224  |
|         13650 |    32403.8945 | Layer 1 | Epoch 224  |
|         13680 |    37222.5078 | Layer 1 | Epoch 225  |
|         13710 |    36011.8828 | Layer 1 | Epoch 225  |
|         13740 |    34980.3320 | Layer 1 | Epoch 226  |
|         13770 |    35954.8320 | Layer 1 | Epoch 226  |
|         13800 |    31527.0039 | Layer 1 | Epoch 227  |
|         13830 |    35383.6875 | Layer 1 | Epoch 227  |
|         13860 |    33137.7266 | Layer 1 | Epoch 228  |
|         13890 |    35691.5273 | Layer 1 | Epoch 228  |
|         13920 |    37687.3320 | Layer 1 | Epoch 229  |
|         13950 |    34154.0078 | Layer 1 | Epoch 229  |
|         13980 |    34896.8047 | Layer 1 | Epoch 230  |
|         14010 |    34602.6758 | Layer 1 | Epoch 230  |
|         14040 |    36098.1875 | Layer 1 | Epoch 231  |
|         14070 |    33952.3828 | Layer 1 | Epoch 231  |
|         14100 |    36013.1250 | Layer 1 | Epoch 232  |
|         14130 |    34792.9414 | Layer 1 | Epoch 232  |
|         14160 |    35503.9375 | Layer 1 | Epoch 233  |
|         14190 |    36178.7188 | Layer 1 | Epoch 233  |
|         14220 |    35927.0625 | Layer 1 | Epoch 234  |
|         14250 |    33970.7305 | Layer 1 | Epoch 234  |
|         14280 |    34299.1758 | Layer 1 | Epoch 235  |
|         14310 |    35800.8750 | Layer 1 | Epoch 235  |
|         14340 |    34186.3398 | Layer 1 | Epoch 236  |
|         14370 |    34115.5039 | Layer 1 | Epoch 236  |
|         14400 |    35122.1562 | Layer 1 | Epoch 237  |
|         14430 |    34238.3555 | Layer 1 | Epoch 237  |
|         14460 |    37490.1953 | Layer 1 | Epoch 238  |
|         14490 |    36653.8203 | Layer 1 | Epoch 238  |
|         14520 |    34435.1602 | Layer 1 | Epoch 239  |
|         14550 |    34874.5117 | Layer 1 | Epoch 239  |
|         14580 |    34623.1680 | Layer 1 | Epoch 240  |
|         14610 |    35940.6367 | Layer 1 | Epoch 240  |
|         14640 |    36753.3672 | Layer 1 | Epoch 241  |
|         14670 |    36885.5547 | Layer 1 | Epoch 241  |
|         14700 |    34001.5703 | Layer 1 | Epoch 241  |
|         14730 |    36196.3242 | Layer 1 | Epoch 242  |
|         14760 |    37964.3711 | Layer 1 | Epoch 242  |
|         14790 |    33879.1484 | Layer 1 | Epoch 243  |
|         14820 |    37198.8516 | Layer 1 | Epoch 243  |
|         14850 |    34439.8594 | Layer 1 | Epoch 244  |
|         14880 |    34304.8047 | Layer 1 | Epoch 244  |
|         14910 |    35738.7461 | Layer 1 | Epoch 245  |
|         14940 |    34548.7188 | Layer 1 | Epoch 245  |
|         14970 |    34392.6094 | Layer 1 | Epoch 246  |
|         15000 |    34032.2812 | Layer 1 | Epoch 246  |
|         15030 |    33331.6992 | Layer 1 | Epoch 247  |
|         15060 |    34699.1250 | Layer 1 | Epoch 247  |
|         15090 |    36504.2031 | Layer 1 | Epoch 248  |
|         15120 |    35660.2031 | Layer 1 | Epoch 248  |
|         15150 |    35098.8828 | Layer 1 | Epoch 249  |
|         15180 |    36509.8203 | Layer 1 | Epoch 249  |
|         15210 |    36546.9062 | Layer 1 | Epoch 250  |
|         15240 |    32973.0586 | Layer 1 | Epoch 250  |
|         15270 |    33195.9570 | Layer 1 | Epoch 251  |
|         15300 |    35473.8125 | Layer 1 | Epoch 251  |
|         15330 |    37315.7812 | Layer 1 | Epoch 252  |
|         15360 |    36338.6250 | Layer 1 | Epoch 252  |
|         15390 |    33366.8242 | Layer 1 | Epoch 253  |
|         15420 |    36560.7188 | Layer 1 | Epoch 253  |
|         15450 |    36329.0273 | Layer 1 | Epoch 254  |
|         15480 |    33803.8867 | Layer 1 | Epoch 254  |
|         15510 |    36286.3516 | Layer 1 | Epoch 255  |
|         15540 |    36028.3672 | Layer 1 | Epoch 255  |
|         15570 |    35125.7305 | Layer 1 | Epoch 256  |
|         15600 |    35512.1172 | Layer 1 | Epoch 256  |
|         15630 |    36367.3359 | Layer 1 | Epoch 257  |
|         15660 |    32870.6328 | Layer 1 | Epoch 257  |
|         15690 |    34691.4648 | Layer 1 | Epoch 258  |
|         15720 |    34351.2734 | Layer 1 | Epoch 258  |
|         15750 |    37303.9414 | Layer 1 | Epoch 259  |
|         15780 |    33608.1875 | Layer 1 | Epoch 259  |
|         15810 |    36193.8281 | Layer 1 | Epoch 260  |
|         15840 |    36226.5195 | Layer 1 | Epoch 260  |
|         15870 |    31378.2090 | Layer 1 | Epoch 261  |
|         15900 |    36044.7969 | Layer 1 | Epoch 261  |
|         15930 |    35294.1328 | Layer 1 | Epoch 262  |
|         15960 |    35587.3828 | Layer 1 | Epoch 262  |
|         15990 |    33726.4688 | Layer 1 | Epoch 263  |
|         16020 |    34620.1953 | Layer 1 | Epoch 263  |
|         16050 |    36852.1133 | Layer 1 | Epoch 264  |
|         16080 |    35056.0742 | Layer 1 | Epoch 264  |
|         16110 |    34769.2422 | Layer 1 | Epoch 265  |
|         16140 |    34832.7930 | Layer 1 | Epoch 265  |
|         16170 |    33101.8242 | Layer 1 | Epoch 266  |
|         16200 |    34994.8750 | Layer 1 | Epoch 266  |
|         16230 |    34969.3984 | Layer 1 | Epoch 267  |
|         16260 |    35747.7266 | Layer 1 | Epoch 267  |
|         16290 |    35886.6562 | Layer 1 | Epoch 268  |
|         16320 |    35719.8320 | Layer 1 | Epoch 268  |
|         16350 |    36301.1484 | Layer 1 | Epoch 269  |
|         16380 |    36877.8320 | Layer 1 | Epoch 269  |
|         16410 |    34495.6328 | Layer 1 | Epoch 270  |
|         16440 |    38040.0000 | Layer 1 | Epoch 270  |
|         16470 |    34953.7656 | Layer 1 | Epoch 271  |
|         16500 |    34835.0117 | Layer 1 | Epoch 271  |
|         16530 |    36740.4570 | Layer 1 | Epoch 271  |
|         16560 |    34690.9258 | Layer 1 | Epoch 272  |
|         16590 |    36553.0820 | Layer 1 | Epoch 272  |
|         16620 |    34645.9727 | Layer 1 | Epoch 273  |
|         16650 |    37439.4297 | Layer 1 | Epoch 273  |
|         16680 |    34734.6680 | Layer 1 | Epoch 274  |
|         16710 |    34589.4961 | Layer 1 | Epoch 274  |
|         16740 |    34859.8828 | Layer 1 | Epoch 275  |
|         16770 |    36456.6328 | Layer 1 | Epoch 275  |
|         16800 |    34585.3516 | Layer 1 | Epoch 276  |
|         16830 |    33222.3320 | Layer 1 | Epoch 276  |
|         16860 |    37600.0156 | Layer 1 | Epoch 277  |
|         16890 |    34375.0703 | Layer 1 | Epoch 277  |
|         16920 |    31843.5195 | Layer 1 | Epoch 278  |
|         16950 |    35999.5391 | Layer 1 | Epoch 278  |
|         16980 |    35085.1641 | Layer 1 | Epoch 279  |
|         17010 |    36640.2422 | Layer 1 | Epoch 279  |
|         17040 |    36059.1953 | Layer 1 | Epoch 280  |
|         17070 |    35800.6445 | Layer 1 | Epoch 280  |
|         17100 |    35373.3242 | Layer 1 | Epoch 281  |
|         17130 |    37298.4492 | Layer 1 | Epoch 281  |
|         17160 |    35365.6211 | Layer 1 | Epoch 282  |
|         17190 |    34320.5000 | Layer 1 | Epoch 282  |
|         17220 |    35742.8047 | Layer 1 | Epoch 283  |
|         17250 |    35329.9062 | Layer 1 | Epoch 283  |
|         17280 |    36717.9297 | Layer 1 | Epoch 284  |
|         17310 |    35034.9492 | Layer 1 | Epoch 284  |
|         17340 |    34959.6602 | Layer 1 | Epoch 285  |
|         17370 |    35943.6641 | Layer 1 | Epoch 285  |
|         17400 |    37017.5547 | Layer 1 | Epoch 286  |
|         17430 |    37414.3203 | Layer 1 | Epoch 286  |
|         17460 |    33661.6953 | Layer 1 | Epoch 287  |
|         17490 |    35750.9688 | Layer 1 | Epoch 287  |
|         17520 |    34136.2578 | Layer 1 | Epoch 288  |
|         17550 |    34295.9180 | Layer 1 | Epoch 288  |
|         17580 |    35893.7617 | Layer 1 | Epoch 289  |
|         17610 |    34172.5000 | Layer 1 | Epoch 289  |
|         17640 |    34875.5977 | Layer 1 | Epoch 290  |
|         17670 |    33074.3945 | Layer 1 | Epoch 290  |
|         17700 |    33389.1680 | Layer 1 | Epoch 291  |
|         17730 |    34876.3633 | Layer 1 | Epoch 291  |
|         17760 |    35110.0820 | Layer 1 | Epoch 292  |
|         17790 |    34080.6680 | Layer 1 | Epoch 292  |
|         17820 |    36720.9062 | Layer 1 | Epoch 293  |
|         17850 |    38365.7109 | Layer 1 | Epoch 293  |
|         17880 |    34517.6211 | Layer 1 | Epoch 294  |
|         17910 |    34944.2695 | Layer 1 | Epoch 294  |
|         17940 |    32883.6797 | Layer 1 | Epoch 295  |
|         17970 |    33938.2266 | Layer 1 | Epoch 295  |
|         18000 |    34822.1914 | Layer 1 | Epoch 296  |
|         18030 |    34700.3203 | Layer 1 | Epoch 296  |
|         18060 |    35196.6172 | Layer 1 | Epoch 297  |
|         18090 |    36718.7266 | Layer 1 | Epoch 297  |
|         18120 |    32173.5352 | Layer 1 | Epoch 298  |
|         18150 |    34302.9727 | Layer 1 | Epoch 298  |
|         18180 |    35499.2812 | Layer 1 | Epoch 299  |
|         18210 |    34131.9766 | Layer 1 | Epoch 299  |
|         18240 |    37074.5703 | Layer 1 | Epoch 300  |
|         18270 |    35150.5000 | Layer 1 | Epoch 300  |
|         18300 |    34561.8789 | Layer 1 | Epoch 301  |
|         18330 |    33162.6875 | Layer 1 | Epoch 301  |
|         18360 |    33973.9961 | Layer 1 | Epoch 301  |
|         18390 |    35875.2188 | Layer 1 | Epoch 302  |
|         18420 |    33695.7031 | Layer 1 | Epoch 302  |
|         18450 |    34073.9492 | Layer 1 | Epoch 303  |
|         18480 |    36702.1797 | Layer 1 | Epoch 303  |
|         18510 |    35563.5273 | Layer 1 | Epoch 304  |
|         18540 |    36997.3203 | Layer 1 | Epoch 304  |
|         18570 |    34351.2891 | Layer 1 | Epoch 305  |
|         18600 |    35268.2773 | Layer 1 | Epoch 305  |
|         18630 |    36843.0391 | Layer 1 | Epoch 306  |
|         18660 |    34483.4609 | Layer 1 | Epoch 306  |
|         18690 |    33715.2461 | Layer 1 | Epoch 307  |
|         18720 |    34055.5781 | Layer 1 | Epoch 307  |
|         18750 |    35649.5391 | Layer 1 | Epoch 308  |
|         18780 |    33535.8359 | Layer 1 | Epoch 308  |
|         18810 |    35036.9688 | Layer 1 | Epoch 309  |
|         18840 |    35512.4766 | Layer 1 | Epoch 309  |
|         18870 |    35181.6797 | Layer 1 | Epoch 310  |
|         18900 |    35136.5625 | Layer 1 | Epoch 310  |
|         18930 |    35586.1523 | Layer 1 | Epoch 311  |
|         18960 |    33321.8945 | Layer 1 | Epoch 311  |
|         18990 |    34461.5703 | Layer 1 | Epoch 312  |
|         19020 |    34812.5977 | Layer 1 | Epoch 312  |
|         19050 |    35243.6875 | Layer 1 | Epoch 313  |
|         19080 |    34679.4492 | Layer 1 | Epoch 313  |
|         19110 |    33330.1484 | Layer 1 | Epoch 314  |
|         19140 |    32225.5723 | Layer 1 | Epoch 314  |
|         19170 |    31972.9688 | Layer 1 | Epoch 315  |
|         19200 |    33034.0391 | Layer 1 | Epoch 315  |
|         19230 |    33581.9922 | Layer 1 | Epoch 316  |
|         19260 |    34898.9922 | Layer 1 | Epoch 316  |
|         19290 |    34791.4414 | Layer 1 | Epoch 317  |
|         19320 |    35599.1250 | Layer 1 | Epoch 317  |
|         19350 |    35385.5391 | Layer 1 | Epoch 318  |
|         19380 |    33152.3711 | Layer 1 | Epoch 318  |
|         19410 |    35341.0117 | Layer 1 | Epoch 319  |
|         19440 |    36855.7734 | Layer 1 | Epoch 319  |
|         19470 |    35354.6875 | Layer 1 | Epoch 320  |
|         19500 |    34029.5625 | Layer 1 | Epoch 320  |
|         19530 |    36800.1211 | Layer 1 | Epoch 321  |
|         19560 |    37404.9531 | Layer 1 | Epoch 321  |
|         19590 |    34938.6797 | Layer 1 | Epoch 322  |
|         19620 |    33906.0977 | Layer 1 | Epoch 322  |
|         19650 |    36099.3164 | Layer 1 | Epoch 323  |
|         19680 |    34928.1367 | Layer 1 | Epoch 323  |
|         19710 |    35116.1016 | Layer 1 | Epoch 324  |
|         19740 |    35326.7500 | Layer 1 | Epoch 324  |
|         19770 |    34647.1562 | Layer 1 | Epoch 325  |
|         19800 |    35383.4336 | Layer 1 | Epoch 325  |
|         19830 |    34479.3359 | Layer 1 | Epoch 326  |
|         19860 |    35469.5820 | Layer 1 | Epoch 326  |
|         19890 |    33824.4336 | Layer 1 | Epoch 327  |
|         19920 |    34828.0039 | Layer 1 | Epoch 327  |
|         19950 |    34166.1641 | Layer 1 | Epoch 328  |
|         19980 |    35229.9688 | Layer 1 | Epoch 328  |
|         20010 |    33089.5547 | Layer 1 | Epoch 329  |
|         20040 |    35017.0312 | Layer 1 | Epoch 329  |
|         20070 |    35192.8984 | Layer 1 | Epoch 330  |
|         20100 |    31520.7461 | Layer 1 | Epoch 330  |
|         20130 |    35992.3047 | Layer 1 | Epoch 331  |
|         20160 |    34325.4141 | Layer 1 | Epoch 331  |
|         20190 |    38107.3828 | Layer 1 | Epoch 331  |
|         20220 |    36553.9805 | Layer 1 | Epoch 332  |
|         20250 |    35449.3359 | Layer 1 | Epoch 332  |
|         20280 |    35610.3047 | Layer 1 | Epoch 333  |
|         20310 |    34540.1875 | Layer 1 | Epoch 333  |
|         20340 |    34938.9766 | Layer 1 | Epoch 334  |
|         20370 |    37116.7930 | Layer 1 | Epoch 334  |
|         20400 |    35869.1133 | Layer 1 | Epoch 335  |
|         20430 |    34926.5977 | Layer 1 | Epoch 335  |
|         20460 |    35378.8438 | Layer 1 | Epoch 336  |
|         20490 |    36123.0352 | Layer 1 | Epoch 336  |
|         20520 |    35396.5664 | Layer 1 | Epoch 337  |
|         20550 |    34163.3125 | Layer 1 | Epoch 337  |
|         20580 |    35867.9492 | Layer 1 | Epoch 338  |
|         20610 |    33761.9375 | Layer 1 | Epoch 338  |
|         20640 |    36271.2266 | Layer 1 | Epoch 339  |
|         20670 |    36628.0703 | Layer 1 | Epoch 339  |
|         20700 |    36054.2500 | Layer 1 | Epoch 340  |
|         20730 |    34243.7344 | Layer 1 | Epoch 340  |
|         20760 |    35117.9375 | Layer 1 | Epoch 341  |
|         20790 |    34874.6445 | Layer 1 | Epoch 341  |
|         20820 |    36056.9102 | Layer 1 | Epoch 342  |
|         20850 |    34131.5664 | Layer 1 | Epoch 342  |
|         20880 |    33946.3047 | Layer 1 | Epoch 343  |
|         20910 |    34999.5703 | Layer 1 | Epoch 343  |
|         20940 |    35471.5859 | Layer 1 | Epoch 344  |
|         20970 |    37181.1992 | Layer 1 | Epoch 344  |
|         21000 |    36464.1328 | Layer 1 | Epoch 345  |
|         21030 |    37250.6328 | Layer 1 | Epoch 345  |
|         21060 |    33246.3320 | Layer 1 | Epoch 346  |
|         21090 |    36208.5547 | Layer 1 | Epoch 346  |
|         21120 |    34907.5703 | Layer 1 | Epoch 347  |
|         21150 |    36024.5859 | Layer 1 | Epoch 347  |
|         21180 |    36168.3828 | Layer 1 | Epoch 348  |
|         21210 |    33905.8047 | Layer 1 | Epoch 348  |
|         21240 |    35697.6445 | Layer 1 | Epoch 349  |
|         21270 |    34959.8516 | Layer 1 | Epoch 349  |
|         21300 |    35988.2891 | Layer 1 | Epoch 350  |
|         21330 |    36251.5312 | Layer 1 | Epoch 350  |
|         21360 |    34357.7109 | Layer 1 | Epoch 351  |
|         21390 |    33860.6719 | Layer 1 | Epoch 351  |
|         21420 |    35163.5430 | Layer 1 | Epoch 352  |
|         21450 |    33308.5156 | Layer 1 | Epoch 352  |
|         21480 |    35250.7617 | Layer 1 | Epoch 353  |
|         21510 |    36286.6367 | Layer 1 | Epoch 353  |
|         21540 |    36321.8789 | Layer 1 | Epoch 354  |
|         21570 |    33733.2578 | Layer 1 | Epoch 354  |
|         21600 |    35157.4922 | Layer 1 | Epoch 355  |
|         21630 |    34850.8750 | Layer 1 | Epoch 355  |
|         21660 |    36336.7539 | Layer 1 | Epoch 356  |
|         21690 |    33815.0312 | Layer 1 | Epoch 356  |
|         21720 |    35623.5820 | Layer 1 | Epoch 357  |
|         21750 |    34383.8789 | Layer 1 | Epoch 357  |
|         21780 |    34766.8242 | Layer 1 | Epoch 358  |
|         21810 |    36031.1094 | Layer 1 | Epoch 358  |
|         21840 |    33379.1797 | Layer 1 | Epoch 359  |
|         21870 |    35843.2422 | Layer 1 | Epoch 359  |
|         21900 |    34673.0469 | Layer 1 | Epoch 360  |
|         21930 |    36570.5352 | Layer 1 | Epoch 360  |
|         21960 |    34103.9688 | Layer 1 | Epoch 361  |
|         21990 |    32949.9492 | Layer 1 | Epoch 361  |
|         22020 |    35481.6836 | Layer 1 | Epoch 361  |
|         22050 |    36300.1055 | Layer 1 | Epoch 362  |
|         22080 |    36139.5742 | Layer 1 | Epoch 362  |
|         22110 |    37348.8398 | Layer 1 | Epoch 363  |
|         22140 |    35184.6602 | Layer 1 | Epoch 363  |
|         22170 |    36194.6641 | Layer 1 | Epoch 364  |
|         22200 |    36790.5742 | Layer 1 | Epoch 364  |
|         22230 |    37069.7539 | Layer 1 | Epoch 365  |
|         22260 |    36565.3359 | Layer 1 | Epoch 365  |
|         22290 |    33521.4258 | Layer 1 | Epoch 366  |
|         22320 |    35924.1992 | Layer 1 | Epoch 366  |
|         22350 |    35418.3047 | Layer 1 | Epoch 367  |
|         22380 |    37962.4375 | Layer 1 | Epoch 367  |
|         22410 |    34316.7305 | Layer 1 | Epoch 368  |
|         22440 |    32386.8164 | Layer 1 | Epoch 368  |
|         22470 |    36238.4141 | Layer 1 | Epoch 369  |
|         22500 |    34601.4141 | Layer 1 | Epoch 369  |
|         22530 |    35514.9688 | Layer 1 | Epoch 370  |
|         22560 |    34640.2695 | Layer 1 | Epoch 370  |
|         22590 |    32653.6504 | Layer 1 | Epoch 371  |
|         22620 |    35546.5195 | Layer 1 | Epoch 371  |
|         22650 |    35652.3086 | Layer 1 | Epoch 372  |
|         22680 |    33470.3047 | Layer 1 | Epoch 372  |
|         22710 |    32645.4746 | Layer 1 | Epoch 373  |
|         22740 |    34701.3203 | Layer 1 | Epoch 373  |
|         22770 |    34844.8867 | Layer 1 | Epoch 374  |
|         22800 |    35848.7852 | Layer 1 | Epoch 374  |
|         22830 |    34593.0430 | Layer 1 | Epoch 375  |
|         22860 |    37113.2969 | Layer 1 | Epoch 375  |
|         22890 |    34627.1758 | Layer 1 | Epoch 376  |
|         22920 |    34232.4922 | Layer 1 | Epoch 376  |
|         22950 |    35978.0430 | Layer 1 | Epoch 377  |
|         22980 |    35689.1328 | Layer 1 | Epoch 377  |
|         23010 |    35773.6797 | Layer 1 | Epoch 378  |
|         23040 |    35294.2344 | Layer 1 | Epoch 378  |
|         23070 |    35344.4766 | Layer 1 | Epoch 379  |
|         23100 |    36494.0547 | Layer 1 | Epoch 379  |
|         23130 |    33997.9297 | Layer 1 | Epoch 380  |
|         23160 |    38176.3203 | Layer 1 | Epoch 380  |
|         23190 |    37154.5742 | Layer 1 | Epoch 381  |
|         23220 |    36932.7305 | Layer 1 | Epoch 381  |
|         23250 |    33592.2461 | Layer 1 | Epoch 382  |
|         23280 |    35820.7500 | Layer 1 | Epoch 382  |
|         23310 |    35898.3359 | Layer 1 | Epoch 383  |
|         23340 |    36202.7109 | Layer 1 | Epoch 383  |
|         23370 |    34685.2383 | Layer 1 | Epoch 384  |
|         23400 |    36405.8711 | Layer 1 | Epoch 384  |
|         23430 |    34535.8711 | Layer 1 | Epoch 385  |
|         23460 |    37252.5039 | Layer 1 | Epoch 385  |
|         23490 |    34655.6367 | Layer 1 | Epoch 386  |
|         23520 |    34264.4297 | Layer 1 | Epoch 386  |
|         23550 |    34920.8438 | Layer 1 | Epoch 387  |
|         23580 |    34754.4219 | Layer 1 | Epoch 387  |
|         23610 |    34274.6016 | Layer 1 | Epoch 388  |
|         23640 |    36633.0820 | Layer 1 | Epoch 388  |
|         23670 |    35934.1289 | Layer 1 | Epoch 389  |
|         23700 |    35920.6328 | Layer 1 | Epoch 389  |
|         23730 |    35752.3945 | Layer 1 | Epoch 390  |
|         23760 |    33175.7695 | Layer 1 | Epoch 390  |
|         23790 |    33977.6172 | Layer 1 | Epoch 391  |
|         23820 |    35976.1992 | Layer 1 | Epoch 391  |
|         23850 |    36330.4492 | Layer 1 | Epoch 391  |
|         23880 |    33144.5625 | Layer 1 | Epoch 392  |
|         23910 |    34187.0234 | Layer 1 | Epoch 392  |
|         23940 |    35319.5547 | Layer 1 | Epoch 393  |
|         23970 |    37789.2344 | Layer 1 | Epoch 393  |
|         24000 |    34558.2969 | Layer 1 | Epoch 394  |
|         24030 |    34229.9141 | Layer 1 | Epoch 394  |
|         24060 |    36612.8867 | Layer 1 | Epoch 395  |
|         24090 |    35865.5391 | Layer 1 | Epoch 395  |
|         24120 |    35668.8203 | Layer 1 | Epoch 396  |
|         24150 |    34301.6406 | Layer 1 | Epoch 396  |
|         24180 |    36535.4258 | Layer 1 | Epoch 397  |
|         24210 |    37982.2070 | Layer 1 | Epoch 397  |
|         24240 |    35285.5547 | Layer 1 | Epoch 398  |
|         24270 |    35869.3750 | Layer 1 | Epoch 398  |
|         24300 |    32974.1758 | Layer 1 | Epoch 399  |
|         24330 |    32896.3164 | Layer 1 | Epoch 399  |
|         24360 |    34702.3594 | Layer 1 | Epoch 400  |
|         24390 |    36878.5312 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
