| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|         12660 |    38122.9883 | Layer 1 | Epoch 208  |
|         12690 |    37695.6172 | Layer 1 | Epoch 209  |
|         12720 |    37330.6953 | Layer 1 | Epoch 209  |
|         12750 |    38545.8359 | Layer 1 | Epoch 210  |
|         12780 |    39295.0938 | Layer 1 | Epoch 210  |
|         12810 |    37127.4805 | Layer 1 | Epoch 211  |
|         12840 |    38592.5195 | Layer 1 | Epoch 211  |
|         12870 |    39314.5977 | Layer 1 | Epoch 211  |
|         12900 |    39971.3125 | Layer 1 | Epoch 212  |
|         12930 |    40386.1484 | Layer 1 | Epoch 212  |
|         12960 |    37495.8906 | Layer 1 | Epoch 213  |
|         12990 |    38049.2188 | Layer 1 | Epoch 213  |
|         13020 |    38527.1016 | Layer 1 | Epoch 214  |
|         13050 |    37997.7500 | Layer 1 | Epoch 214  |
|         13080 |    39789.6797 | Layer 1 | Epoch 215  |
|         13110 |    39158.2070 | Layer 1 | Epoch 215  |
|         13140 |    37975.1523 | Layer 1 | Epoch 216  |
|         13170 |    38632.3555 | Layer 1 | Epoch 216  |
|         13200 |    38937.7227 | Layer 1 | Epoch 217  |
|         13230 |    38577.8047 | Layer 1 | Epoch 217  |
|         13260 |    37342.6953 | Layer 1 | Epoch 218  |
|         13290 |    37298.5547 | Layer 1 | Epoch 218  |
|         13320 |    38098.6094 | Layer 1 | Epoch 219  |
|         13350 |    38792.0703 | Layer 1 | Epoch 219  |
|         13380 |    37624.0312 | Layer 1 | Epoch 220  |
|         13410 |    37474.5938 | Layer 1 | Epoch 220  |
|         13440 |    39163.4766 | Layer 1 | Epoch 221  |
|         13470 |    38615.2227 | Layer 1 | Epoch 221  |
|         13500 |    38849.1641 | Layer 1 | Epoch 222  |
|         13530 |    39438.3203 | Layer 1 | Epoch 222  |
|         13560 |    37532.0742 | Layer 1 | Epoch 223  |
|         13590 |    37967.5859 | Layer 1 | Epoch 223  |
|         13620 |    40126.9141 | Layer 1 | Epoch 224  |
|         13650 |    37669.9453 | Layer 1 | Epoch 224  |
|         13680 |    37554.2656 | Layer 1 | Epoch 225  |
|         13710 |    36969.3945 | Layer 1 | Epoch 225  |
|         13740 |    39289.6484 | Layer 1 | Epoch 226  |
|         13770 |    37823.9648 | Layer 1 | Epoch 226  |
|         13800 |    37052.3438 | Layer 1 | Epoch 227  |
|         13830 |    38377.2578 | Layer 1 | Epoch 227  |
|         13860 |    38579.7617 | Layer 1 | Epoch 228  |
|         13890 |    37530.3047 | Layer 1 | Epoch 228  |
|         13920 |    37818.5234 | Layer 1 | Epoch 229  |
|         13950 |    39765.8086 | Layer 1 | Epoch 229  |
|         13980 |    38593.6719 | Layer 1 | Epoch 230  |
|         14010 |    38437.1875 | Layer 1 | Epoch 230  |
|         14040 |    37424.4609 | Layer 1 | Epoch 231  |
|         14070 |    38286.0039 | Layer 1 | Epoch 231  |
|         14100 |    35481.5469 | Layer 1 | Epoch 232  |
|         14130 |    37906.2500 | Layer 1 | Epoch 232  |
|         14160 |    38489.4297 | Layer 1 | Epoch 233  |
|         14190 |    37339.5117 | Layer 1 | Epoch 233  |
|         14220 |    37845.9688 | Layer 1 | Epoch 234  |
|         14250 |    38222.1680 | Layer 1 | Epoch 234  |
|         14280 |    36828.3984 | Layer 1 | Epoch 235  |
|         14310 |    37694.7656 | Layer 1 | Epoch 235  |
|         14340 |    38368.1719 | Layer 1 | Epoch 236  |
|         14370 |    39156.0391 | Layer 1 | Epoch 236  |
|         14400 |    38123.2305 | Layer 1 | Epoch 237  |
|         14430 |    39059.3438 | Layer 1 | Epoch 237  |
|         14460 |    38759.3438 | Layer 1 | Epoch 238  |
|         14490 |    36955.1484 | Layer 1 | Epoch 238  |
|         14520 |    38324.9727 | Layer 1 | Epoch 239  |
|         14550 |    39362.8516 | Layer 1 | Epoch 239  |
|         14580 |    39239.2812 | Layer 1 | Epoch 240  |
|         14610 |    37055.8633 | Layer 1 | Epoch 240  |
|         14640 |    36683.1992 | Layer 1 | Epoch 241  |
|         14670 |    40051.7969 | Layer 1 | Epoch 241  |
|         14700 |    38250.4922 | Layer 1 | Epoch 241  |
|         14730 |    39001.4805 | Layer 1 | Epoch 242  |
|         14760 |    38329.7148 | Layer 1 | Epoch 242  |
|         14790 |    38111.0625 | Layer 1 | Epoch 243  |
|         14820 |    38281.0195 | Layer 1 | Epoch 243  |
|         14850 |    40524.9453 | Layer 1 | Epoch 244  |
|         14880 |    38844.1719 | Layer 1 | Epoch 244  |
|         14910 |    38906.6719 | Layer 1 | Epoch 245  |
|         14940 |    37687.1953 | Layer 1 | Epoch 245  |
|         14970 |    38360.2656 | Layer 1 | Epoch 246  |
|         15000 |    36965.4961 | Layer 1 | Epoch 246  |
|         15030 |    37722.9688 | Layer 1 | Epoch 247  |
|         15060 |    37244.7344 | Layer 1 | Epoch 247  |
|         15090 |    37829.2656 | Layer 1 | Epoch 248  |
|         15120 |    38202.2188 | Layer 1 | Epoch 248  |
|         15150 |    37699.3594 | Layer 1 | Epoch 249  |
|         15180 |    40328.9062 | Layer 1 | Epoch 249  |
|         15210 |    39029.8789 | Layer 1 | Epoch 250  |
|         15240 |    38144.7070 | Layer 1 | Epoch 250  |
|         15270 |    38472.1484 | Layer 1 | Epoch 251  |
|         15300 |    39688.3828 | Layer 1 | Epoch 251  |
|         15330 |    38113.1094 | Layer 1 | Epoch 252  |
|         15360 |    38121.7539 | Layer 1 | Epoch 252  |
|         15390 |    38353.8906 | Layer 1 | Epoch 253  |
|         15420 |    39136.6758 | Layer 1 | Epoch 253  |
|         15450 |    38153.5547 | Layer 1 | Epoch 254  |
|         15480 |    34993.5234 | Layer 1 | Epoch 254  |
|         15510 |    37375.3594 | Layer 1 | Epoch 255  |
|         15540 |    39361.5234 | Layer 1 | Epoch 255  |
|         15570 |    38929.3398 | Layer 1 | Epoch 256  |
|         15600 |    39863.4609 | Layer 1 | Epoch 256  |
|         15630 |    36604.5391 | Layer 1 | Epoch 257  |
|         15660 |    39091.0312 | Layer 1 | Epoch 257  |
|         15690 |    37657.7422 | Layer 1 | Epoch 258  |
|         15720 |    37803.7031 | Layer 1 | Epoch 258  |
|         15750 |    39040.5078 | Layer 1 | Epoch 259  |
|         15780 |    36455.2969 | Layer 1 | Epoch 259  |
|         15810 |    39672.9453 | Layer 1 | Epoch 260  |
|         15840 |    39783.1289 | Layer 1 | Epoch 260  |
|         15870 |    39307.8750 | Layer 1 | Epoch 261  |
|         15900 |    38028.8789 | Layer 1 | Epoch 261  |
|         15930 |    38520.8203 | Layer 1 | Epoch 262  |
|         15960 |    37492.5000 | Layer 1 | Epoch 262  |
|         15990 |    38343.2930 | Layer 1 | Epoch 263  |
|         16020 |    37661.1680 | Layer 1 | Epoch 263  |
|         16050 |    37147.7109 | Layer 1 | Epoch 264  |
|         16080 |    37300.8672 | Layer 1 | Epoch 264  |
|         16110 |    38500.4766 | Layer 1 | Epoch 265  |
|         16140 |    37259.6367 | Layer 1 | Epoch 265  |
|         16170 |    39529.8828 | Layer 1 | Epoch 266  |
|         16200 |    39460.1328 | Layer 1 | Epoch 266  |
|         16230 |    36007.3203 | Layer 1 | Epoch 267  |
|         16260 |    39077.3672 | Layer 1 | Epoch 267  |
|         16290 |    38504.1094 | Layer 1 | Epoch 268  |
|         16320 |    39465.0000 | Layer 1 | Epoch 268  |
|         16350 |    38790.0859 | Layer 1 | Epoch 269  |
|         16380 |    37916.7148 | Layer 1 | Epoch 269  |
|         16410 |    37910.7031 | Layer 1 | Epoch 270  |
|         16440 |    36714.3477 | Layer 1 | Epoch 270  |
|         16470 |    39683.6289 | Layer 1 | Epoch 271  |
|         16500 |    38307.2305 | Layer 1 | Epoch 271  |
|         16530 |    37885.7188 | Layer 1 | Epoch 271  |
|         16560 |    38936.7812 | Layer 1 | Epoch 272  |
|         16590 |    38749.3672 | Layer 1 | Epoch 272  |
|         16620 |    37548.2422 | Layer 1 | Epoch 273  |
|         16650 |    39408.3242 | Layer 1 | Epoch 273  |
|         16680 |    37598.8594 | Layer 1 | Epoch 274  |
|         16710 |    37957.8320 | Layer 1 | Epoch 274  |
|         16740 |    38461.2305 | Layer 1 | Epoch 275  |
|         16770 |    38721.6797 | Layer 1 | Epoch 275  |
|         16800 |    38103.8516 | Layer 1 | Epoch 276  |
|         16830 |    37130.5000 | Layer 1 | Epoch 276  |
|         16860 |    37387.1016 | Layer 1 | Epoch 277  |
|         16890 |    40154.0547 | Layer 1 | Epoch 277  |
|         16920 |    38238.6562 | Layer 1 | Epoch 278  |
|         16950 |    37546.3516 | Layer 1 | Epoch 278  |
|         16980 |    38038.6172 | Layer 1 | Epoch 279  |
|         17010 |    38881.4531 | Layer 1 | Epoch 279  |
|         17040 |    40322.7539 | Layer 1 | Epoch 280  |
|         17070 |    38363.0312 | Layer 1 | Epoch 280  |
|         17100 |    39920.9961 | Layer 1 | Epoch 281  |
|         17130 |    37998.3359 | Layer 1 | Epoch 281  |
|         17160 |    37653.8750 | Layer 1 | Epoch 282  |
|         17190 |    36720.0000 | Layer 1 | Epoch 282  |
|         17220 |    38766.5391 | Layer 1 | Epoch 283  |
|         17250 |    38222.3242 | Layer 1 | Epoch 283  |
|         17280 |    37420.6875 | Layer 1 | Epoch 284  |
|         17310 |    37921.7734 | Layer 1 | Epoch 284  |
|         17340 |    37078.7266 | Layer 1 | Epoch 285  |
|         17370 |    38435.2500 | Layer 1 | Epoch 285  |
|         17400 |    37955.5312 | Layer 1 | Epoch 286  |
|         17430 |    37962.5391 | Layer 1 | Epoch 286  |
|         17460 |    39295.2812 | Layer 1 | Epoch 287  |
|         17490 |    39007.6875 | Layer 1 | Epoch 287  |
|         17520 |    37336.7461 | Layer 1 | Epoch 288  |
|         17550 |    37833.3945 | Layer 1 | Epoch 288  |
|         17580 |    36156.9922 | Layer 1 | Epoch 289  |
|         17610 |    38391.9688 | Layer 1 | Epoch 289  |
|         17640 |    37878.4375 | Layer 1 | Epoch 290  |
|         17670 |    36640.7344 | Layer 1 | Epoch 290  |
|         17700 |    38754.6094 | Layer 1 | Epoch 291  |
|         17730 |    38433.3477 | Layer 1 | Epoch 291  |
|         17760 |    36618.3906 | Layer 1 | Epoch 292  |
|         17790 |    37264.7031 | Layer 1 | Epoch 292  |
|         17820 |    40155.3203 | Layer 1 | Epoch 293  |
|         17850 |    39431.6914 | Layer 1 | Epoch 293  |
|         17880 |    37299.7930 | Layer 1 | Epoch 294  |
|         17910 |    37357.4922 | Layer 1 | Epoch 294  |
|         17940 |    38603.4766 | Layer 1 | Epoch 295  |
|         17970 |    36485.4453 | Layer 1 | Epoch 295  |
|         18000 |    37614.2891 | Layer 1 | Epoch 296  |
|         18030 |    36383.3281 | Layer 1 | Epoch 296  |
|         18060 |    35841.1484 | Layer 1 | Epoch 297  |
|         18090 |    37164.8828 | Layer 1 | Epoch 297  |
|         18120 |    38206.5781 | Layer 1 | Epoch 298  |
|         18150 |    39234.7656 | Layer 1 | Epoch 298  |
|         18180 |    39155.1992 | Layer 1 | Epoch 299  |
|         18210 |    36028.6250 | Layer 1 | Epoch 299  |
|         18240 |    37224.2305 | Layer 1 | Epoch 300  |
|         18270 |    39416.3398 | Layer 1 | Epoch 300  |
|         18300 |    37290.7305 | Layer 1 | Epoch 301  |
|         18330 |    35416.8047 | Layer 1 | Epoch 301  |
|         18360 |    38767.0664 | Layer 1 | Epoch 301  |
|         18390 |    38367.7148 | Layer 1 | Epoch 302  |
|         18420 |    37862.0156 | Layer 1 | Epoch 302  |
|         18450 |    38371.5859 | Layer 1 | Epoch 303  |
|         18480 |    37577.6250 | Layer 1 | Epoch 303  |
|         18510 |    37934.8633 | Layer 1 | Epoch 304  |
|         18540 |    39345.1719 | Layer 1 | Epoch 304  |
|         18570 |    38352.7031 | Layer 1 | Epoch 305  |
|         18600 |    39127.5469 | Layer 1 | Epoch 305  |
|         18630 |    37598.8203 | Layer 1 | Epoch 306  |
|         18660 |    39861.6250 | Layer 1 | Epoch 306  |
|         18690 |    38535.9062 | Layer 1 | Epoch 307  |
|         18720 |    37944.1797 | Layer 1 | Epoch 307  |
|         18750 |    36525.4766 | Layer 1 | Epoch 308  |
|         18780 |    39002.2266 | Layer 1 | Epoch 308  |
|         18810 |    37179.2188 | Layer 1 | Epoch 309  |
|         18840 |    36332.1250 | Layer 1 | Epoch 309  |
|         18870 |    36125.9453 | Layer 1 | Epoch 310  |
|         18900 |    37409.1328 | Layer 1 | Epoch 310  |
|         18930 |    40033.5859 | Layer 1 | Epoch 311  |
|         18960 |    41049.3086 | Layer 1 | Epoch 311  |
|         18990 |    36974.5195 | Layer 1 | Epoch 312  |
|         19020 |    39059.8203 | Layer 1 | Epoch 312  |
|         19050 |    37483.0859 | Layer 1 | Epoch 313  |
|         19080 |    35853.8359 | Layer 1 | Epoch 313  |
|         19110 |    37736.1055 | Layer 1 | Epoch 314  |
|         19140 |    38539.2812 | Layer 1 | Epoch 314  |
|         19170 |    37183.0391 | Layer 1 | Epoch 315  |
|         19200 |    39301.5078 | Layer 1 | Epoch 315  |
|         19230 |    36296.5078 | Layer 1 | Epoch 316  |
|         19260 |    38726.1914 | Layer 1 | Epoch 316  |
|         19290 |    37021.9062 | Layer 1 | Epoch 317  |
|         19320 |    37637.7578 | Layer 1 | Epoch 317  |
|         19350 |    38815.6484 | Layer 1 | Epoch 318  |
|         19380 |    38717.3281 | Layer 1 | Epoch 318  |
|         19410 |    37917.0430 | Layer 1 | Epoch 319  |
|         19440 |    40014.6172 | Layer 1 | Epoch 319  |
|         19470 |    40085.9141 | Layer 1 | Epoch 320  |
|         19500 |    35054.7695 | Layer 1 | Epoch 320  |
|         19530 |    37854.7422 | Layer 1 | Epoch 321  |
|         19560 |    37189.6016 | Layer 1 | Epoch 321  |
|         19590 |    38823.7500 | Layer 1 | Epoch 322  |
|         19620 |    35302.2031 | Layer 1 | Epoch 322  |
|         19650 |    38313.4062 | Layer 1 | Epoch 323  |
|         19680 |    38700.9531 | Layer 1 | Epoch 323  |
|         19710 |    35974.9883 | Layer 1 | Epoch 324  |
|         19740 |    38858.6484 | Layer 1 | Epoch 324  |
|         19770 |    39651.1797 | Layer 1 | Epoch 325  |
|         19800 |    36119.0703 | Layer 1 | Epoch 325  |
|         19830 |    39035.2812 | Layer 1 | Epoch 326  |
|         19860 |    38910.8086 | Layer 1 | Epoch 326  |
|         19890 |    39032.2031 | Layer 1 | Epoch 327  |
|         19920 |    37273.1094 | Layer 1 | Epoch 327  |
|         19950 |    37792.8359 | Layer 1 | Epoch 328  |
|         19980 |    38143.5430 | Layer 1 | Epoch 328  |
|         20010 |    38784.1484 | Layer 1 | Epoch 329  |
|         20040 |    40139.9141 | Layer 1 | Epoch 329  |
|         20070 |    38055.0938 | Layer 1 | Epoch 330  |
|         20100 |    35712.7266 | Layer 1 | Epoch 330  |
|         20130 |    39389.6719 | Layer 1 | Epoch 331  |
|         20160 |    38302.5859 | Layer 1 | Epoch 331  |
|         20190 |    38185.4688 | Layer 1 | Epoch 331  |
|         20220 |    36244.1562 | Layer 1 | Epoch 332  |
|         20250 |    37903.0039 | Layer 1 | Epoch 332  |
|         20280 |    37789.9297 | Layer 1 | Epoch 333  |
|         20310 |    40417.0938 | Layer 1 | Epoch 333  |
|         20340 |    39083.7969 | Layer 1 | Epoch 334  |
|         20370 |    37540.9922 | Layer 1 | Epoch 334  |
|         20400 |    40044.5781 | Layer 1 | Epoch 335  |
|         20430 |    36543.2031 | Layer 1 | Epoch 335  |
|         20460 |    38198.6484 | Layer 1 | Epoch 336  |
|         20490 |    35325.4141 | Layer 1 | Epoch 336  |
|         20520 |    37593.9297 | Layer 1 | Epoch 337  |
|         20550 |    40064.5312 | Layer 1 | Epoch 337  |
|         20580 |    38062.4688 | Layer 1 | Epoch 338  |
|         20610 |    39963.6406 | Layer 1 | Epoch 338  |
|         20640 |    38932.3672 | Layer 1 | Epoch 339  |
|         20670 |    36880.9648 | Layer 1 | Epoch 339  |
|         20700 |    38628.6914 | Layer 1 | Epoch 340  |
|         20730 |    37428.1445 | Layer 1 | Epoch 340  |
|         20760 |    38130.6641 | Layer 1 | Epoch 341  |
|         20790 |    37692.7734 | Layer 1 | Epoch 341  |
|         20820 |    38034.3867 | Layer 1 | Epoch 342  |
|         20850 |    38223.5547 | Layer 1 | Epoch 342  |
|         20880 |    36997.6875 | Layer 1 | Epoch 343  |
|         20910 |    38093.0000 | Layer 1 | Epoch 343  |
|         20940 |    38175.3906 | Layer 1 | Epoch 344  |
|         20970 |    38054.3047 | Layer 1 | Epoch 344  |
|         21000 |    38475.1250 | Layer 1 | Epoch 345  |
|         21030 |    37936.7891 | Layer 1 | Epoch 345  |
|         21060 |    37220.9141 | Layer 1 | Epoch 346  |
|         21090 |    38298.0898 | Layer 1 | Epoch 346  |
|         21120 |    39390.4570 | Layer 1 | Epoch 347  |
|         21150 |    37238.2500 | Layer 1 | Epoch 347  |
|         21180 |    37644.0625 | Layer 1 | Epoch 348  |
|         21210 |    39814.4609 | Layer 1 | Epoch 348  |
|         21240 |    38058.9688 | Layer 1 | Epoch 349  |
|         21270 |    37143.3750 | Layer 1 | Epoch 349  |
|         21300 |    35200.6172 | Layer 1 | Epoch 350  |
|         21330 |    38531.7266 | Layer 1 | Epoch 350  |
|         21360 |    36370.4531 | Layer 1 | Epoch 351  |
|         21390 |    37694.7578 | Layer 1 | Epoch 351  |
|         21420 |    36351.8984 | Layer 1 | Epoch 352  |
|         21450 |    39069.1953 | Layer 1 | Epoch 352  |
|         21480 |    38133.8672 | Layer 1 | Epoch 353  |
|         21510 |    38488.6875 | Layer 1 | Epoch 353  |
|         21540 |    39414.8711 | Layer 1 | Epoch 354  |
|         21570 |    37870.8633 | Layer 1 | Epoch 354  |
|         21600 |    36321.8047 | Layer 1 | Epoch 355  |
|         21630 |    38899.6758 | Layer 1 | Epoch 355  |
|         21660 |    38813.4180 | Layer 1 | Epoch 356  |
|         21690 |    39570.1484 | Layer 1 | Epoch 356  |
|         21720 |    36131.0469 | Layer 1 | Epoch 357  |
|         21750 |    39244.5156 | Layer 1 | Epoch 357  |
|         21780 |    39263.9570 | Layer 1 | Epoch 358  |
|         21810 |    37231.6094 | Layer 1 | Epoch 358  |
|         21840 |    37324.1953 | Layer 1 | Epoch 359  |
|         21870 |    36224.9922 | Layer 1 | Epoch 359  |
|         21900 |    36085.1211 | Layer 1 | Epoch 360  |
|         21930 |    39473.2344 | Layer 1 | Epoch 360  |
|         21960 |    35776.2578 | Layer 1 | Epoch 361  |
|         21990 |    39009.1953 | Layer 1 | Epoch 361  |
|         22020 |    38403.8008 | Layer 1 | Epoch 361  |
|         22050 |    35734.0117 | Layer 1 | Epoch 362  |
|         22080 |    37249.9727 | Layer 1 | Epoch 362  |
|         22110 |    38133.2773 | Layer 1 | Epoch 363  |
|         22140 |    38294.3594 | Layer 1 | Epoch 363  |
|         22170 |    36804.1875 | Layer 1 | Epoch 364  |
|         22200 |    37501.6406 | Layer 1 | Epoch 364  |
|         22230 |    39194.0859 | Layer 1 | Epoch 365  |
|         22260 |    37154.3750 | Layer 1 | Epoch 365  |
|         22290 |    39487.2500 | Layer 1 | Epoch 366  |
|         22320 |    38998.1016 | Layer 1 | Epoch 366  |
|         22350 |    37632.8203 | Layer 1 | Epoch 367  |
|         22380 |    38933.2109 | Layer 1 | Epoch 367  |
|         22410 |    37848.7969 | Layer 1 | Epoch 368  |
|         22440 |    36629.6719 | Layer 1 | Epoch 368  |
|         22470 |    37185.1953 | Layer 1 | Epoch 369  |
|         22500 |    37773.8594 | Layer 1 | Epoch 369  |
|         22530 |    40745.6172 | Layer 1 | Epoch 370  |
|         22560 |    38736.5312 | Layer 1 | Epoch 370  |
|         22590 |    37836.1172 | Layer 1 | Epoch 371  |
|         22620 |    37238.7305 | Layer 1 | Epoch 371  |
|         22650 |    37926.0703 | Layer 1 | Epoch 372  |
|         22680 |    37906.5859 | Layer 1 | Epoch 372  |
|         22710 |    37034.0078 | Layer 1 | Epoch 373  |
|         22740 |    36395.1953 | Layer 1 | Epoch 373  |
|         22770 |    38396.0234 | Layer 1 | Epoch 374  |
|         22800 |    38121.4297 | Layer 1 | Epoch 374  |
|         22830 |    37436.7188 | Layer 1 | Epoch 375  |
|         22860 |    37537.9727 | Layer 1 | Epoch 375  |
|         22890 |    37706.5977 | Layer 1 | Epoch 376  |
|         22920 |    39463.5391 | Layer 1 | Epoch 376  |
|         22950 |    37936.6875 | Layer 1 | Epoch 377  |
|         22980 |    38650.7656 | Layer 1 | Epoch 377  |
|         23010 |    37035.8594 | Layer 1 | Epoch 378  |
|         23040 |    37278.5273 | Layer 1 | Epoch 378  |
|         23070 |    37703.3594 | Layer 1 | Epoch 379  |
|         23100 |    38512.3750 | Layer 1 | Epoch 379  |
|         23130 |    37642.0859 | Layer 1 | Epoch 380  |
|         23160 |    37450.9648 | Layer 1 | Epoch 380  |
|         23190 |    35665.2578 | Layer 1 | Epoch 381  |
|         23220 |    37627.0938 | Layer 1 | Epoch 381  |
|         23250 |    38761.9922 | Layer 1 | Epoch 382  |
|         23280 |    37623.7812 | Layer 1 | Epoch 382  |
|         23310 |    37583.3555 | Layer 1 | Epoch 383  |
|         23340 |    37411.4688 | Layer 1 | Epoch 383  |
|         23370 |    37623.0078 | Layer 1 | Epoch 384  |
|         23400 |    36291.4883 | Layer 1 | Epoch 384  |
|         23430 |    37267.1875 | Layer 1 | Epoch 385  |
|         23460 |    37181.1484 | Layer 1 | Epoch 385  |
|         23490 |    36402.2852 | Layer 1 | Epoch 386  |
|         23520 |    37109.3125 | Layer 1 | Epoch 386  |
|         23550 |    34085.0625 | Layer 1 | Epoch 387  |
|         23580 |    36253.3750 | Layer 1 | Epoch 387  |
|         23610 |    36846.4570 | Layer 1 | Epoch 388  |
|         23640 |    38681.6602 | Layer 1 | Epoch 388  |
|         23670 |    37859.1016 | Layer 1 | Epoch 389  |
|         23700 |    38007.1094 | Layer 1 | Epoch 389  |
|         23730 |    38960.0977 | Layer 1 | Epoch 390  |
|         23760 |    36335.0469 | Layer 1 | Epoch 390  |
|         23790 |    37702.2266 | Layer 1 | Epoch 391  |
|         23820 |    36427.2305 | Layer 1 | Epoch 391  |
|         23850 |    37042.6680 | Layer 1 | Epoch 391  |
|         23880 |    37876.2734 | Layer 1 | Epoch 392  |
|         23910 |    36213.3555 | Layer 1 | Epoch 392  |
|         23940 |    37077.4961 | Layer 1 | Epoch 393  |
|         23970 |    36682.9531 | Layer 1 | Epoch 393  |
|         24000 |    38958.3125 | Layer 1 | Epoch 394  |
|         24030 |    38223.5977 | Layer 1 | Epoch 394  |
|         24060 |    38876.1875 | Layer 1 | Epoch 395  |
|         24090 |    36542.4531 | Layer 1 | Epoch 395  |
|         24120 |    37939.4297 | Layer 1 | Epoch 396  |
|         24150 |    36882.5938 | Layer 1 | Epoch 396  |
|         24180 |    35639.2500 | Layer 1 | Epoch 397  |
|         24210 |    36269.2109 | Layer 1 | Epoch 397  |
|         24240 |    38528.5234 | Layer 1 | Epoch 398  |
|         24270 |    38175.8281 | Layer 1 | Epoch 398  |
|         24300 |    36376.6172 | Layer 1 | Epoch 399  |
|         24330 |    38352.8281 | Layer 1 | Epoch 399  |
|         24360 |    36881.1484 | Layer 1 | Epoch 400  |
|         24390 |    40612.6172 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |      442.2813 | Layer 2 | Epoch 1  |
|            30 |      423.5060 | Layer 2 | Epoch 1  |
|            60 |      410.3531 | Layer 2 | Epoch 1  |
|            90 |      399.3371 | Layer 2 | Epoch 2  |
|           120 |      384.6035 | Layer 2 | Epoch 2  |
|           150 |      378.4891 | Layer 2 | Epoch 3  |
|           180 |      370.8313 | Layer 2 | Epoch 3  |
|           210 |      367.4779 | Layer 2 | Epoch 4  |
|           240 |      357.9044 | Layer 2 | Epoch 4  |
|           270 |      349.4390 | Layer 2 | Epoch 5  |
|           300 |      341.9739 | Layer 2 | Epoch 5  |
|           330 |      339.7028 | Layer 2 | Epoch 6  |
|           360 |      330.4030 | Layer 2 | Epoch 6  |
|           390 |      331.6763 | Layer 2 | Epoch 7  |
|           420 |      324.9284 | Layer 2 | Epoch 7  |
|           450 |      319.4727 | Layer 2 | Epoch 8  |
|           480 |      320.1508 | Layer 2 | Epoch 8  |
|           510 |      317.7962 | Layer 2 | Epoch 9  |
|           540 |      310.0033 | Layer 2 | Epoch 9  |
|           570 |      310.5259 | Layer 2 | Epoch 10  |
|           600 |      313.1333 | Layer 2 | Epoch 10  |
|           630 |      307.2697 | Layer 2 | Epoch 11  |
|           660 |      305.0483 | Layer 2 | Epoch 11  |
|           690 |      296.9250 | Layer 2 | Epoch 12  |
|           720 |      291.8379 | Layer 2 | Epoch 12  |
|           750 |      296.8393 | Layer 2 | Epoch 13  |
|           780 |      292.2768 | Layer 2 | Epoch 13  |
|           810 |      290.1636 | Layer 2 | Epoch 14  |
|           840 |      288.0200 | Layer 2 | Epoch 14  |
|           870 |      296.5851 | Layer 2 | Epoch 15  |
|           900 |      289.4566 | Layer 2 | Epoch 15  |
|           930 |      282.8801 | Layer 2 | Epoch 16  |
|           960 |      278.0951 | Layer 2 | Epoch 16  |
|           990 |      283.7056 | Layer 2 | Epoch 17  |
|          1020 |      287.3889 | Layer 2 | Epoch 17  |
|          1050 |      288.0145 | Layer 2 | Epoch 18  |
|          1080 |      275.9479 | Layer 2 | Epoch 18  |
|          1110 |      274.9991 | Layer 2 | Epoch 19  |
|          1140 |      285.2068 | Layer 2 | Epoch 19  |
|          1170 |      279.3823 | Layer 2 | Epoch 20  |
|          1200 |      284.4120 | Layer 2 | Epoch 20  |
|          1230 |      274.4731 | Layer 2 | Epoch 21  |
|          1260 |      269.6932 | Layer 2 | Epoch 21  |
|          1290 |      282.7548 | Layer 2 | Epoch 22  |
|          1320 |      275.1306 | Layer 2 | Epoch 22  |
|          1350 |      281.9218 | Layer 2 | Epoch 23  |
|          1380 |      268.5547 | Layer 2 | Epoch 23  |
|          1410 |      262.8824 | Layer 2 | Epoch 24  |
|          1440 |      274.6798 | Layer 2 | Epoch 24  |
|          1470 |      272.3520 | Layer 2 | Epoch 25  |
|          1500 |      263.6283 | Layer 2 | Epoch 25  |
|          1530 |      259.0079 | Layer 2 | Epoch 26  |
|          1560 |      271.1243 | Layer 2 | Epoch 26  |
|          1590 |      262.3663 | Layer 2 | Epoch 27  |
|          1620 |      282.2799 | Layer 2 | Epoch 27  |
|          1650 |      262.0255 | Layer 2 | Epoch 28  |
|          1680 |      261.9994 | Layer 2 | Epoch 28  |
|          1710 |      246.1802 | Layer 2 | Epoch 29  |
|          1740 |      270.9654 | Layer 2 | Epoch 29  |
|          1770 |      250.9213 | Layer 2 | Epoch 30  |
|          1800 |      255.7075 | Layer 2 | Epoch 30  |
|          1830 |      255.6512 | Layer 2 | Epoch 31  |
|          1860 |      261.6924 | Layer 2 | Epoch 31  |
|          1890 |      242.9270 | Layer 2 | Epoch 31  |
|          1920 |      258.8228 | Layer 2 | Epoch 32  |
|          1950 |      250.6760 | Layer 2 | Epoch 32  |
|          1980 |      251.7104 | Layer 2 | Epoch 33  |
|          2010 |      257.4362 | Layer 2 | Epoch 33  |
|          2040 |      254.8187 | Layer 2 | Epoch 34  |
|          2070 |      246.7707 | Layer 2 | Epoch 34  |
|          2100 |      253.5055 | Layer 2 | Epoch 35  |
|          2130 |      242.9518 | Layer 2 | Epoch 35  |
|          2160 |      267.9510 | Layer 2 | Epoch 36  |
|          2190 |      255.0368 | Layer 2 | Epoch 36  |
|          2220 |      252.5220 | Layer 2 | Epoch 37  |
