| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|         12660 |    36657.7344 | Layer 1 | Epoch 208  |
|         12690 |    39135.7734 | Layer 1 | Epoch 209  |
|         12720 |    36046.0703 | Layer 1 | Epoch 209  |
|         12750 |    37649.2969 | Layer 1 | Epoch 210  |
|         12780 |    37114.5625 | Layer 1 | Epoch 210  |
|         12810 |    39229.6055 | Layer 1 | Epoch 211  |
|         12840 |    35623.2578 | Layer 1 | Epoch 211  |
|         12870 |    36704.4688 | Layer 1 | Epoch 211  |
|         12900 |    38720.9102 | Layer 1 | Epoch 212  |
|         12930 |    36563.2031 | Layer 1 | Epoch 212  |
|         12960 |    36746.1406 | Layer 1 | Epoch 213  |
|         12990 |    39597.8008 | Layer 1 | Epoch 213  |
|         13020 |    38274.6016 | Layer 1 | Epoch 214  |
|         13050 |    38231.9883 | Layer 1 | Epoch 214  |
|         13080 |    36723.2656 | Layer 1 | Epoch 215  |
|         13110 |    35674.1328 | Layer 1 | Epoch 215  |
|         13140 |    39650.7930 | Layer 1 | Epoch 216  |
|         13170 |    35500.1641 | Layer 1 | Epoch 216  |
|         13200 |    38065.7344 | Layer 1 | Epoch 217  |
|         13230 |    37822.4648 | Layer 1 | Epoch 217  |
|         13260 |    37067.7500 | Layer 1 | Epoch 218  |
|         13290 |    36922.0469 | Layer 1 | Epoch 218  |
|         13320 |    37623.7188 | Layer 1 | Epoch 219  |
|         13350 |    39049.7969 | Layer 1 | Epoch 219  |
|         13380 |    37867.9922 | Layer 1 | Epoch 220  |
|         13410 |    39421.5469 | Layer 1 | Epoch 220  |
|         13440 |    37475.7891 | Layer 1 | Epoch 221  |
|         13470 |    34840.5820 | Layer 1 | Epoch 221  |
|         13500 |    37635.1094 | Layer 1 | Epoch 222  |
|         13530 |    37578.0938 | Layer 1 | Epoch 222  |
|         13560 |    36096.0000 | Layer 1 | Epoch 223  |
|         13590 |    34512.0547 | Layer 1 | Epoch 223  |
|         13620 |    37890.5664 | Layer 1 | Epoch 224  |
|         13650 |    35456.5938 | Layer 1 | Epoch 224  |
|         13680 |    36924.2188 | Layer 1 | Epoch 225  |
|         13710 |    36861.0156 | Layer 1 | Epoch 225  |
|         13740 |    36492.1953 | Layer 1 | Epoch 226  |
|         13770 |    36762.9688 | Layer 1 | Epoch 226  |
|         13800 |    36982.9141 | Layer 1 | Epoch 227  |
|         13830 |    36601.1016 | Layer 1 | Epoch 227  |
|         13860 |    36944.6719 | Layer 1 | Epoch 228  |
|         13890 |    37362.2344 | Layer 1 | Epoch 228  |
|         13920 |    35708.7695 | Layer 1 | Epoch 229  |
|         13950 |    36607.9844 | Layer 1 | Epoch 229  |
|         13980 |    36202.3398 | Layer 1 | Epoch 230  |
|         14010 |    36505.8672 | Layer 1 | Epoch 230  |
|         14040 |    37135.4609 | Layer 1 | Epoch 231  |
|         14070 |    37481.2227 | Layer 1 | Epoch 231  |
|         14100 |    39111.7188 | Layer 1 | Epoch 232  |
|         14130 |    36216.6641 | Layer 1 | Epoch 232  |
|         14160 |    36369.4297 | Layer 1 | Epoch 233  |
|         14190 |    37006.4258 | Layer 1 | Epoch 233  |
|         14220 |    35423.7930 | Layer 1 | Epoch 234  |
|         14250 |    36910.0156 | Layer 1 | Epoch 234  |
|         14280 |    35936.4648 | Layer 1 | Epoch 235  |
|         14310 |    35439.3359 | Layer 1 | Epoch 235  |
|         14340 |    38279.4531 | Layer 1 | Epoch 236  |
|         14370 |    37088.2969 | Layer 1 | Epoch 236  |
|         14400 |    34844.2188 | Layer 1 | Epoch 237  |
|         14430 |    35402.8438 | Layer 1 | Epoch 237  |
|         14460 |    37856.9062 | Layer 1 | Epoch 238  |
|         14490 |    37430.2422 | Layer 1 | Epoch 238  |
|         14520 |    36386.4609 | Layer 1 | Epoch 239  |
|         14550 |    39193.1875 | Layer 1 | Epoch 239  |
|         14580 |    36422.2891 | Layer 1 | Epoch 240  |
|         14610 |    37391.9609 | Layer 1 | Epoch 240  |
|         14640 |    37518.6875 | Layer 1 | Epoch 241  |
|         14670 |    36049.7812 | Layer 1 | Epoch 241  |
|         14700 |    37563.1797 | Layer 1 | Epoch 241  |
|         14730 |    37418.6719 | Layer 1 | Epoch 242  |
|         14760 |    35547.2812 | Layer 1 | Epoch 242  |
|         14790 |    37485.5117 | Layer 1 | Epoch 243  |
|         14820 |    37416.2500 | Layer 1 | Epoch 243  |
|         14850 |    36246.0234 | Layer 1 | Epoch 244  |
|         14880 |    35562.1875 | Layer 1 | Epoch 244  |
|         14910 |    37843.9648 | Layer 1 | Epoch 245  |
|         14940 |    35426.6836 | Layer 1 | Epoch 245  |
|         14970 |    34877.1328 | Layer 1 | Epoch 246  |
|         15000 |    37153.4531 | Layer 1 | Epoch 246  |
|         15030 |    38070.2344 | Layer 1 | Epoch 247  |
|         15060 |    39223.2617 | Layer 1 | Epoch 247  |
|         15090 |    35142.8594 | Layer 1 | Epoch 248  |
|         15120 |    34016.8203 | Layer 1 | Epoch 248  |
|         15150 |    37561.6250 | Layer 1 | Epoch 249  |
|         15180 |    37990.6719 | Layer 1 | Epoch 249  |
|         15210 |    39248.7656 | Layer 1 | Epoch 250  |
|         15240 |    35849.0000 | Layer 1 | Epoch 250  |
|         15270 |    37431.9766 | Layer 1 | Epoch 251  |
|         15300 |    35593.8047 | Layer 1 | Epoch 251  |
|         15330 |    38133.0352 | Layer 1 | Epoch 252  |
|         15360 |    38726.0664 | Layer 1 | Epoch 252  |
|         15390 |    36376.0000 | Layer 1 | Epoch 253  |
|         15420 |    35792.1875 | Layer 1 | Epoch 253  |
|         15450 |    38283.4922 | Layer 1 | Epoch 254  |
|         15480 |    38768.7422 | Layer 1 | Epoch 254  |
|         15510 |    38906.0781 | Layer 1 | Epoch 255  |
|         15540 |    37591.7422 | Layer 1 | Epoch 255  |
|         15570 |    37241.2578 | Layer 1 | Epoch 256  |
|         15600 |    34306.7695 | Layer 1 | Epoch 256  |
|         15630 |    38731.6016 | Layer 1 | Epoch 257  |
|         15660 |    37215.7656 | Layer 1 | Epoch 257  |
|         15690 |    35118.2422 | Layer 1 | Epoch 258  |
|         15720 |    38880.7188 | Layer 1 | Epoch 258  |
|         15750 |    36260.6719 | Layer 1 | Epoch 259  |
|         15780 |    36419.1367 | Layer 1 | Epoch 259  |
|         15810 |    36042.9180 | Layer 1 | Epoch 260  |
|         15840 |    37364.0742 | Layer 1 | Epoch 260  |
|         15870 |    35534.0000 | Layer 1 | Epoch 261  |
|         15900 |    39029.5898 | Layer 1 | Epoch 261  |
|         15930 |    37024.3984 | Layer 1 | Epoch 262  |
|         15960 |    37031.5039 | Layer 1 | Epoch 262  |
|         15990 |    36950.5312 | Layer 1 | Epoch 263  |
|         16020 |    37978.1328 | Layer 1 | Epoch 263  |
|         16050 |    37580.8828 | Layer 1 | Epoch 264  |
|         16080 |    37577.8750 | Layer 1 | Epoch 264  |
|         16110 |    36996.4453 | Layer 1 | Epoch 265  |
|         16140 |    35256.1875 | Layer 1 | Epoch 265  |
|         16170 |    36747.4961 | Layer 1 | Epoch 266  |
|         16200 |    38107.2734 | Layer 1 | Epoch 266  |
|         16230 |    37141.1172 | Layer 1 | Epoch 267  |
|         16260 |    38965.2188 | Layer 1 | Epoch 267  |
|         16290 |    37361.6445 | Layer 1 | Epoch 268  |
|         16320 |    37712.9805 | Layer 1 | Epoch 268  |
|         16350 |    37466.5469 | Layer 1 | Epoch 269  |
|         16380 |    34679.0234 | Layer 1 | Epoch 269  |
|         16410 |    36194.2266 | Layer 1 | Epoch 270  |
|         16440 |    38241.9453 | Layer 1 | Epoch 270  |
|         16470 |    37710.6641 | Layer 1 | Epoch 271  |
|         16500 |    37837.0430 | Layer 1 | Epoch 271  |
|         16530 |    37545.4922 | Layer 1 | Epoch 271  |
|         16560 |    35157.8398 | Layer 1 | Epoch 272  |
|         16590 |    36641.0586 | Layer 1 | Epoch 272  |
|         16620 |    35899.3320 | Layer 1 | Epoch 273  |
|         16650 |    36491.5469 | Layer 1 | Epoch 273  |
|         16680 |    36074.4922 | Layer 1 | Epoch 274  |
|         16710 |    37030.5977 | Layer 1 | Epoch 274  |
|         16740 |    37637.4531 | Layer 1 | Epoch 275  |
|         16770 |    36977.8281 | Layer 1 | Epoch 275  |
|         16800 |    38027.8359 | Layer 1 | Epoch 276  |
|         16830 |    37462.0469 | Layer 1 | Epoch 276  |
|         16860 |    37068.8750 | Layer 1 | Epoch 277  |
|         16890 |    36759.7773 | Layer 1 | Epoch 277  |
|         16920 |    35031.2461 | Layer 1 | Epoch 278  |
|         16950 |    36108.2188 | Layer 1 | Epoch 278  |
|         16980 |    36798.6133 | Layer 1 | Epoch 279  |
|         17010 |    36396.4922 | Layer 1 | Epoch 279  |
|         17040 |    38320.7383 | Layer 1 | Epoch 280  |
|         17070 |    37238.3672 | Layer 1 | Epoch 280  |
|         17100 |    36210.3594 | Layer 1 | Epoch 281  |
|         17130 |    37762.4609 | Layer 1 | Epoch 281  |
|         17160 |    35640.4062 | Layer 1 | Epoch 282  |
|         17190 |    34381.8906 | Layer 1 | Epoch 282  |
|         17220 |    36532.1055 | Layer 1 | Epoch 283  |
|         17250 |    36249.8750 | Layer 1 | Epoch 283  |
|         17280 |    36839.8203 | Layer 1 | Epoch 284  |
|         17310 |    36639.8438 | Layer 1 | Epoch 284  |
|         17340 |    38924.1562 | Layer 1 | Epoch 285  |
|         17370 |    37069.8945 | Layer 1 | Epoch 285  |
|         17400 |    36257.8320 | Layer 1 | Epoch 286  |
|         17430 |    37904.4961 | Layer 1 | Epoch 286  |
|         17460 |    36490.8438 | Layer 1 | Epoch 287  |
|         17490 |    35763.2578 | Layer 1 | Epoch 287  |
|         17520 |    38256.9766 | Layer 1 | Epoch 288  |
|         17550 |    35511.2422 | Layer 1 | Epoch 288  |
|         17580 |    37689.5195 | Layer 1 | Epoch 289  |
|         17610 |    36989.6797 | Layer 1 | Epoch 289  |
|         17640 |    35659.9297 | Layer 1 | Epoch 290  |
|         17670 |    37152.7266 | Layer 1 | Epoch 290  |
|         17700 |    39439.2109 | Layer 1 | Epoch 291  |
|         17730 |    37409.9883 | Layer 1 | Epoch 291  |
|         17760 |    36815.4961 | Layer 1 | Epoch 292  |
|         17790 |    37849.7656 | Layer 1 | Epoch 292  |
|         17820 |    37254.4219 | Layer 1 | Epoch 293  |
|         17850 |    36220.7266 | Layer 1 | Epoch 293  |
|         17880 |    36452.9922 | Layer 1 | Epoch 294  |
|         17910 |    38818.6094 | Layer 1 | Epoch 294  |
|         17940 |    38604.9961 | Layer 1 | Epoch 295  |
|         17970 |    36706.9375 | Layer 1 | Epoch 295  |
|         18000 |    37750.0391 | Layer 1 | Epoch 296  |
|         18030 |    36686.8945 | Layer 1 | Epoch 296  |
|         18060 |    35672.4922 | Layer 1 | Epoch 297  |
|         18090 |    37403.6641 | Layer 1 | Epoch 297  |
|         18120 |    35350.7969 | Layer 1 | Epoch 298  |
|         18150 |    37639.5781 | Layer 1 | Epoch 298  |
|         18180 |    38976.7266 | Layer 1 | Epoch 299  |
|         18210 |    37869.8203 | Layer 1 | Epoch 299  |
|         18240 |    35218.5781 | Layer 1 | Epoch 300  |
|         18270 |    39516.7500 | Layer 1 | Epoch 300  |
|         18300 |    37575.9648 | Layer 1 | Epoch 301  |
|         18330 |    37966.3594 | Layer 1 | Epoch 301  |
|         18360 |    36361.3477 | Layer 1 | Epoch 301  |
|         18390 |    36223.3867 | Layer 1 | Epoch 302  |
|         18420 |    37116.4922 | Layer 1 | Epoch 302  |
|         18450 |    38648.4180 | Layer 1 | Epoch 303  |
|         18480 |    37817.4844 | Layer 1 | Epoch 303  |
|         18510 |    38046.5781 | Layer 1 | Epoch 304  |
|         18540 |    37053.9062 | Layer 1 | Epoch 304  |
|         18570 |    37130.9531 | Layer 1 | Epoch 305  |
|         18600 |    36025.3398 | Layer 1 | Epoch 305  |
|         18630 |    35348.3047 | Layer 1 | Epoch 306  |
|         18660 |    34751.3086 | Layer 1 | Epoch 306  |
|         18690 |    36989.0664 | Layer 1 | Epoch 307  |
|         18720 |    36847.4922 | Layer 1 | Epoch 307  |
|         18750 |    39040.7734 | Layer 1 | Epoch 308  |
|         18780 |    37364.7812 | Layer 1 | Epoch 308  |
|         18810 |    35215.3008 | Layer 1 | Epoch 309  |
|         18840 |    34624.1094 | Layer 1 | Epoch 309  |
|         18870 |    39794.8125 | Layer 1 | Epoch 310  |
|         18900 |    35331.7422 | Layer 1 | Epoch 310  |
|         18930 |    36699.1211 | Layer 1 | Epoch 311  |
|         18960 |    36036.5312 | Layer 1 | Epoch 311  |
|         18990 |    38631.2695 | Layer 1 | Epoch 312  |
|         19020 |    36879.4766 | Layer 1 | Epoch 312  |
|         19050 |    34173.5977 | Layer 1 | Epoch 313  |
|         19080 |    38122.2266 | Layer 1 | Epoch 313  |
|         19110 |    36851.6602 | Layer 1 | Epoch 314  |
|         19140 |    37753.6719 | Layer 1 | Epoch 314  |
|         19170 |    34947.3203 | Layer 1 | Epoch 315  |
|         19200 |    37381.2891 | Layer 1 | Epoch 315  |
|         19230 |    36736.5625 | Layer 1 | Epoch 316  |
|         19260 |    37096.9531 | Layer 1 | Epoch 316  |
|         19290 |    39791.0625 | Layer 1 | Epoch 317  |
|         19320 |    36834.3789 | Layer 1 | Epoch 317  |
|         19350 |    34318.6328 | Layer 1 | Epoch 318  |
|         19380 |    36516.2539 | Layer 1 | Epoch 318  |
|         19410 |    38364.8125 | Layer 1 | Epoch 319  |
|         19440 |    37218.9609 | Layer 1 | Epoch 319  |
|         19470 |    36389.9180 | Layer 1 | Epoch 320  |
|         19500 |    37042.0234 | Layer 1 | Epoch 320  |
|         19530 |    37249.2891 | Layer 1 | Epoch 321  |
|         19560 |    35762.3633 | Layer 1 | Epoch 321  |
|         19590 |    37424.0781 | Layer 1 | Epoch 322  |
|         19620 |    36768.0508 | Layer 1 | Epoch 322  |
|         19650 |    37234.8164 | Layer 1 | Epoch 323  |
|         19680 |    36798.9688 | Layer 1 | Epoch 323  |
|         19710 |    38018.4766 | Layer 1 | Epoch 324  |
|         19740 |    37455.2539 | Layer 1 | Epoch 324  |
|         19770 |    36828.4297 | Layer 1 | Epoch 325  |
|         19800 |    37563.4180 | Layer 1 | Epoch 325  |
|         19830 |    37013.0859 | Layer 1 | Epoch 326  |
|         19860 |    38014.2891 | Layer 1 | Epoch 326  |
|         19890 |    37147.9688 | Layer 1 | Epoch 327  |
|         19920 |    36086.9688 | Layer 1 | Epoch 327  |
|         19950 |    36085.5547 | Layer 1 | Epoch 328  |
|         19980 |    36018.9609 | Layer 1 | Epoch 328  |
|         20010 |    37756.3125 | Layer 1 | Epoch 329  |
|         20040 |    36574.6641 | Layer 1 | Epoch 329  |
|         20070 |    38385.7383 | Layer 1 | Epoch 330  |
|         20100 |    38777.1875 | Layer 1 | Epoch 330  |
|         20130 |    36487.7305 | Layer 1 | Epoch 331  |
|         20160 |    38880.0469 | Layer 1 | Epoch 331  |
|         20190 |    37235.3945 | Layer 1 | Epoch 331  |
|         20220 |    34921.3594 | Layer 1 | Epoch 332  |
|         20250 |    35413.8047 | Layer 1 | Epoch 332  |
|         20280 |    36910.2227 | Layer 1 | Epoch 333  |
|         20310 |    36868.4531 | Layer 1 | Epoch 333  |
|         20340 |    37564.5078 | Layer 1 | Epoch 334  |
|         20370 |    37861.9375 | Layer 1 | Epoch 334  |
|         20400 |    34026.9023 | Layer 1 | Epoch 335  |
|         20430 |    35406.1055 | Layer 1 | Epoch 335  |
|         20460 |    34579.9766 | Layer 1 | Epoch 336  |
|         20490 |    38494.5938 | Layer 1 | Epoch 336  |
|         20520 |    37115.3281 | Layer 1 | Epoch 337  |
|         20550 |    37613.4258 | Layer 1 | Epoch 337  |
|         20580 |    36713.2461 | Layer 1 | Epoch 338  |
|         20610 |    35108.3672 | Layer 1 | Epoch 338  |
|         20640 |    35095.0898 | Layer 1 | Epoch 339  |
|         20670 |    37305.1758 | Layer 1 | Epoch 339  |
|         20700 |    35360.9453 | Layer 1 | Epoch 340  |
|         20730 |    37410.6797 | Layer 1 | Epoch 340  |
|         20760 |    38849.4609 | Layer 1 | Epoch 341  |
|         20790 |    36883.6406 | Layer 1 | Epoch 341  |
|         20820 |    37532.3828 | Layer 1 | Epoch 342  |
|         20850 |    38401.1250 | Layer 1 | Epoch 342  |
|         20880 |    34687.4336 | Layer 1 | Epoch 343  |
|         20910 |    36756.2500 | Layer 1 | Epoch 343  |
|         20940 |    38254.1914 | Layer 1 | Epoch 344  |
|         20970 |    38578.0781 | Layer 1 | Epoch 344  |
|         21000 |    36462.6250 | Layer 1 | Epoch 345  |
|         21030 |    35830.4570 | Layer 1 | Epoch 345  |
|         21060 |    38074.2656 | Layer 1 | Epoch 346  |
|         21090 |    36722.8438 | Layer 1 | Epoch 346  |
|         21120 |    36708.4219 | Layer 1 | Epoch 347  |
|         21150 |    35641.9609 | Layer 1 | Epoch 347  |
|         21180 |    35450.5469 | Layer 1 | Epoch 348  |
|         21210 |    38090.6250 | Layer 1 | Epoch 348  |
|         21240 |    36889.6211 | Layer 1 | Epoch 349  |
|         21270 |    37689.2344 | Layer 1 | Epoch 349  |
|         21300 |    36484.1758 | Layer 1 | Epoch 350  |
|         21330 |    38081.7734 | Layer 1 | Epoch 350  |
|         21360 |    35846.8359 | Layer 1 | Epoch 351  |
|         21390 |    36205.9062 | Layer 1 | Epoch 351  |
|         21420 |    38395.2734 | Layer 1 | Epoch 352  |
|         21450 |    33616.9375 | Layer 1 | Epoch 352  |
|         21480 |    35702.7500 | Layer 1 | Epoch 353  |
|         21510 |    36431.3672 | Layer 1 | Epoch 353  |
|         21540 |    37158.3672 | Layer 1 | Epoch 354  |
|         21570 |    36295.7617 | Layer 1 | Epoch 354  |
|         21600 |    35477.0352 | Layer 1 | Epoch 355  |
|         21630 |    36694.4219 | Layer 1 | Epoch 355  |
|         21660 |    38121.2188 | Layer 1 | Epoch 356  |
|         21690 |    37390.0391 | Layer 1 | Epoch 356  |
|         21720 |    36500.3672 | Layer 1 | Epoch 357  |
|         21750 |    38045.4961 | Layer 1 | Epoch 357  |
|         21780 |    34335.9648 | Layer 1 | Epoch 358  |
|         21810 |    34681.8516 | Layer 1 | Epoch 358  |
|         21840 |    37452.3203 | Layer 1 | Epoch 359  |
|         21870 |    36361.3516 | Layer 1 | Epoch 359  |
|         21900 |    37751.7852 | Layer 1 | Epoch 360  |
|         21930 |    37389.2969 | Layer 1 | Epoch 360  |
|         21960 |    37012.4297 | Layer 1 | Epoch 361  |
|         21990 |    36193.7109 | Layer 1 | Epoch 361  |
|         22020 |    37986.9219 | Layer 1 | Epoch 361  |
|         22050 |    35020.4258 | Layer 1 | Epoch 362  |
|         22080 |    36512.8672 | Layer 1 | Epoch 362  |
|         22110 |    37782.3594 | Layer 1 | Epoch 363  |
|         22140 |    34807.5156 | Layer 1 | Epoch 363  |
|         22170 |    37086.4297 | Layer 1 | Epoch 364  |
|         22200 |    37590.5312 | Layer 1 | Epoch 364  |
|         22230 |    36118.9141 | Layer 1 | Epoch 365  |
|         22260 |    36263.7852 | Layer 1 | Epoch 365  |
|         22290 |    37054.5664 | Layer 1 | Epoch 366  |
|         22320 |    37384.9180 | Layer 1 | Epoch 366  |
|         22350 |    38098.7734 | Layer 1 | Epoch 367  |
|         22380 |    34966.1562 | Layer 1 | Epoch 367  |
|         22410 |    37225.5820 | Layer 1 | Epoch 368  |
|         22440 |    36814.3125 | Layer 1 | Epoch 368  |
|         22470 |    36606.8086 | Layer 1 | Epoch 369  |
|         22500 |    37586.4648 | Layer 1 | Epoch 369  |
|         22530 |    36786.5664 | Layer 1 | Epoch 370  |
|         22560 |    35919.4375 | Layer 1 | Epoch 370  |
|         22590 |    36805.7070 | Layer 1 | Epoch 371  |
|         22620 |    37999.3516 | Layer 1 | Epoch 371  |
|         22650 |    36675.0000 | Layer 1 | Epoch 372  |
|         22680 |    37952.2188 | Layer 1 | Epoch 372  |
|         22710 |    37071.6562 | Layer 1 | Epoch 373  |
|         22740 |    37613.9141 | Layer 1 | Epoch 373  |
|         22770 |    37022.7422 | Layer 1 | Epoch 374  |
|         22800 |    34781.9141 | Layer 1 | Epoch 374  |
|         22830 |    38060.8672 | Layer 1 | Epoch 375  |
|         22860 |    35959.1562 | Layer 1 | Epoch 375  |
|         22890 |    36151.7734 | Layer 1 | Epoch 376  |
|         22920 |    36842.6523 | Layer 1 | Epoch 376  |
|         22950 |    36310.2578 | Layer 1 | Epoch 377  |
|         22980 |    34942.5156 | Layer 1 | Epoch 377  |
|         23010 |    37404.3828 | Layer 1 | Epoch 378  |
|         23040 |    35411.6445 | Layer 1 | Epoch 378  |
|         23070 |    34750.2109 | Layer 1 | Epoch 379  |
|         23100 |    37640.9570 | Layer 1 | Epoch 379  |
|         23130 |    37637.0195 | Layer 1 | Epoch 380  |
|         23160 |    38295.5859 | Layer 1 | Epoch 380  |
|         23190 |    36365.8359 | Layer 1 | Epoch 381  |
|         23220 |    36614.3750 | Layer 1 | Epoch 381  |
|         23250 |    37939.6172 | Layer 1 | Epoch 382  |
|         23280 |    36457.2031 | Layer 1 | Epoch 382  |
|         23310 |    37189.1641 | Layer 1 | Epoch 383  |
|         23340 |    37426.3359 | Layer 1 | Epoch 383  |
|         23370 |    38126.8398 | Layer 1 | Epoch 384  |
|         23400 |    37871.7500 | Layer 1 | Epoch 384  |
|         23430 |    35564.0000 | Layer 1 | Epoch 385  |
|         23460 |    36837.4844 | Layer 1 | Epoch 385  |
|         23490 |    36718.3047 | Layer 1 | Epoch 386  |
|         23520 |    37281.9062 | Layer 1 | Epoch 386  |
|         23550 |    36689.0938 | Layer 1 | Epoch 387  |
|         23580 |    38007.6641 | Layer 1 | Epoch 387  |
|         23610 |    37957.5977 | Layer 1 | Epoch 388  |
|         23640 |    38169.3086 | Layer 1 | Epoch 388  |
|         23670 |    36890.9766 | Layer 1 | Epoch 389  |
|         23700 |    36267.1523 | Layer 1 | Epoch 389  |
|         23730 |    36987.5859 | Layer 1 | Epoch 390  |
|         23760 |    35986.0938 | Layer 1 | Epoch 390  |
|         23790 |    33694.8594 | Layer 1 | Epoch 391  |
|         23820 |    33707.7500 | Layer 1 | Epoch 391  |
|         23850 |    36240.1250 | Layer 1 | Epoch 391  |
|         23880 |    36784.7812 | Layer 1 | Epoch 392  |
|         23910 |    35473.9414 | Layer 1 | Epoch 392  |
|         23940 |    37278.8086 | Layer 1 | Epoch 393  |
|         23970 |    37629.9141 | Layer 1 | Epoch 393  |
|         24000 |    36573.6250 | Layer 1 | Epoch 394  |
|         24030 |    35161.7617 | Layer 1 | Epoch 394  |
|         24060 |    38512.7539 | Layer 1 | Epoch 395  |
|         24090 |    35656.0156 | Layer 1 | Epoch 395  |
|         24120 |    37933.1641 | Layer 1 | Epoch 396  |
|         24150 |    35344.6992 | Layer 1 | Epoch 396  |
|         24180 |    35877.6523 | Layer 1 | Epoch 397  |
|         24210 |    34986.7656 | Layer 1 | Epoch 397  |
|         24240 |    36336.3828 | Layer 1 | Epoch 398  |
|         24270 |    36490.5312 | Layer 1 | Epoch 398  |
|         24300 |    35875.7109 | Layer 1 | Epoch 399  |
|         24330 |    36469.9375 | Layer 1 | Epoch 399  |
|         24360 |    35209.5703 | Layer 1 | Epoch 400  |
|         24390 |    33549.4141 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |      862.8060 | Layer 2 | Epoch 1  |
|            30 |      821.3997 | Layer 2 | Epoch 1  |
|            60 |      772.3782 | Layer 2 | Epoch 1  |
|            90 |      737.3571 | Layer 2 | Epoch 2  |
|           120 |      705.4807 | Layer 2 | Epoch 2  |
|           150 |      692.0864 | Layer 2 | Epoch 3  |
|           180 |      657.7955 | Layer 2 | Epoch 3  |
|           210 |      649.3558 | Layer 2 | Epoch 4  |
|           240 |      635.3604 | Layer 2 | Epoch 4  |
|           270 |      627.8551 | Layer 2 | Epoch 5  |
|           300 |      631.7179 | Layer 2 | Epoch 5  |
|           330 |      604.3882 | Layer 2 | Epoch 6  |
|           360 |      600.3293 | Layer 2 | Epoch 6  |
|           390 |      599.0426 | Layer 2 | Epoch 7  |
|           420 |      574.1168 | Layer 2 | Epoch 7  |
|           450 |      571.8884 | Layer 2 | Epoch 8  |
|           480 |      553.0923 | Layer 2 | Epoch 8  |
|           510 |      565.7283 | Layer 2 | Epoch 9  |
|           540 |      542.9192 | Layer 2 | Epoch 9  |
|           570 |      540.7512 | Layer 2 | Epoch 10  |
|           600 |      550.6833 | Layer 2 | Epoch 10  |
|           630 |      539.0476 | Layer 2 | Epoch 11  |
|           660 |      554.0198 | Layer 2 | Epoch 11  |
|           690 |      538.0703 | Layer 2 | Epoch 12  |
|           720 |      554.3391 | Layer 2 | Epoch 12  |
|           750 |      534.5925 | Layer 2 | Epoch 13  |
|           780 |      526.6298 | Layer 2 | Epoch 13  |
|           810 |      529.3458 | Layer 2 | Epoch 14  |
|           840 |      521.8315 | Layer 2 | Epoch 14  |
|           870 |      518.1742 | Layer 2 | Epoch 15  |
|           900 |      507.2675 | Layer 2 | Epoch 15  |
|           930 |      499.7922 | Layer 2 | Epoch 16  |
|           960 |      497.5262 | Layer 2 | Epoch 16  |
|           990 |      504.3856 | Layer 2 | Epoch 17  |
|          1020 |      540.1132 | Layer 2 | Epoch 17  |
|          1050 |      515.4034 | Layer 2 | Epoch 18  |
|          1080 |      529.4798 | Layer 2 | Epoch 18  |
|          1110 |      509.5012 | Layer 2 | Epoch 19  |
|          1140 |      485.0141 | Layer 2 | Epoch 19  |
|          1170 |      513.9866 | Layer 2 | Epoch 20  |
|          1200 |      476.8542 | Layer 2 | Epoch 20  |
|          1230 |      473.9210 | Layer 2 | Epoch 21  |
|          1260 |      501.3141 | Layer 2 | Epoch 21  |
|          1290 |      440.1610 | Layer 2 | Epoch 22  |
|          1320 |      490.3088 | Layer 2 | Epoch 22  |
|          1350 |      489.6179 | Layer 2 | Epoch 23  |
|          1380 |      485.8579 | Layer 2 | Epoch 23  |
|          1410 |      475.2366 | Layer 2 | Epoch 24  |
|          1440 |      511.3379 | Layer 2 | Epoch 24  |
|          1470 |      492.8804 | Layer 2 | Epoch 25  |
|          1500 |      495.0358 | Layer 2 | Epoch 25  |
|          1530 |      502.5458 | Layer 2 | Epoch 26  |
|          1560 |      436.7278 | Layer 2 | Epoch 26  |
|          1590 |      476.3845 | Layer 2 | Epoch 27  |
|          1620 |      530.2781 | Layer 2 | Epoch 27  |
|          1650 |      459.5660 | Layer 2 | Epoch 28  |
|          1680 |      447.1216 | Layer 2 | Epoch 28  |
|          1710 |      496.9954 | Layer 2 | Epoch 29  |
|          1740 |      473.2751 | Layer 2 | Epoch 29  |
|          1770 |      454.9487 | Layer 2 | Epoch 30  |
|          1800 |      453.2020 | Layer 2 | Epoch 30  |
|          1830 |      428.9086 | Layer 2 | Epoch 31  |
|          1860 |      483.4890 | Layer 2 | Epoch 31  |
|          1890 |      487.6933 | Layer 2 | Epoch 31  |
|          1920 |      431.9658 | Layer 2 | Epoch 32  |
|          1950 |      434.0346 | Layer 2 | Epoch 32  |
|          1980 |      437.9890 | Layer 2 | Epoch 33  |
|          2010 |      433.7020 | Layer 2 | Epoch 33  |
|          2040 |      439.8996 | Layer 2 | Epoch 34  |
|          2070 |      403.4450 | Layer 2 | Epoch 34  |
|          2100 |      446.5782 | Layer 2 | Epoch 35  |
|          2130 |      428.4884 | Layer 2 | Epoch 35  |
|          2160 |      489.2634 | Layer 2 | Epoch 36  |
|          2190 |      458.3271 | Layer 2 | Epoch 36  |
|          2220 |      436.6256 | Layer 2 | Epoch 37  |
