| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|         12660 |    38822.9297 | Layer 1 | Epoch 208  |
|         12690 |    37919.1914 | Layer 1 | Epoch 209  |
|         12720 |    38702.2148 | Layer 1 | Epoch 209  |
|         12750 |    35792.8125 | Layer 1 | Epoch 210  |
|         12780 |    39014.5430 | Layer 1 | Epoch 210  |
|         12810 |    38596.9844 | Layer 1 | Epoch 211  |
|         12840 |    38701.4922 | Layer 1 | Epoch 211  |
|         12870 |    38085.7422 | Layer 1 | Epoch 211  |
|         12900 |    40040.3984 | Layer 1 | Epoch 212  |
|         12930 |    35781.5625 | Layer 1 | Epoch 212  |
|         12960 |    37324.1914 | Layer 1 | Epoch 213  |
|         12990 |    36402.8984 | Layer 1 | Epoch 213  |
|         13020 |    35807.8750 | Layer 1 | Epoch 214  |
|         13050 |    37263.2969 | Layer 1 | Epoch 214  |
|         13080 |    37340.8320 | Layer 1 | Epoch 215  |
|         13110 |    37234.4648 | Layer 1 | Epoch 215  |
|         13140 |    37042.9062 | Layer 1 | Epoch 216  |
|         13170 |    35091.7305 | Layer 1 | Epoch 216  |
|         13200 |    37826.7891 | Layer 1 | Epoch 217  |
|         13230 |    37784.1172 | Layer 1 | Epoch 217  |
|         13260 |    38057.5703 | Layer 1 | Epoch 218  |
|         13290 |    36841.3438 | Layer 1 | Epoch 218  |
|         13320 |    36972.7500 | Layer 1 | Epoch 219  |
|         13350 |    36915.6562 | Layer 1 | Epoch 219  |
|         13380 |    38620.5391 | Layer 1 | Epoch 220  |
|         13410 |    36828.6094 | Layer 1 | Epoch 220  |
|         13440 |    39827.4766 | Layer 1 | Epoch 221  |
|         13470 |    37261.1641 | Layer 1 | Epoch 221  |
|         13500 |    37975.1094 | Layer 1 | Epoch 222  |
|         13530 |    36761.8984 | Layer 1 | Epoch 222  |
|         13560 |    38239.3828 | Layer 1 | Epoch 223  |
|         13590 |    38556.1875 | Layer 1 | Epoch 223  |
|         13620 |    38742.7266 | Layer 1 | Epoch 224  |
|         13650 |    36929.1953 | Layer 1 | Epoch 224  |
|         13680 |    36755.7695 | Layer 1 | Epoch 225  |
|         13710 |    37420.0469 | Layer 1 | Epoch 225  |
|         13740 |    36664.4609 | Layer 1 | Epoch 226  |
|         13770 |    38724.8008 | Layer 1 | Epoch 226  |
|         13800 |    36144.8047 | Layer 1 | Epoch 227  |
|         13830 |    36611.1953 | Layer 1 | Epoch 227  |
|         13860 |    37538.1016 | Layer 1 | Epoch 228  |
|         13890 |    38432.3438 | Layer 1 | Epoch 228  |
|         13920 |    38817.9648 | Layer 1 | Epoch 229  |
|         13950 |    38879.9648 | Layer 1 | Epoch 229  |
|         13980 |    37790.6250 | Layer 1 | Epoch 230  |
|         14010 |    35265.0195 | Layer 1 | Epoch 230  |
|         14040 |    36568.6094 | Layer 1 | Epoch 231  |
|         14070 |    35116.4414 | Layer 1 | Epoch 231  |
|         14100 |    35306.4375 | Layer 1 | Epoch 232  |
|         14130 |    37025.7812 | Layer 1 | Epoch 232  |
|         14160 |    36459.6367 | Layer 1 | Epoch 233  |
|         14190 |    36905.9375 | Layer 1 | Epoch 233  |
|         14220 |    39834.5859 | Layer 1 | Epoch 234  |
|         14250 |    38097.2500 | Layer 1 | Epoch 234  |
|         14280 |    36080.5938 | Layer 1 | Epoch 235  |
|         14310 |    35649.6719 | Layer 1 | Epoch 235  |
|         14340 |    39926.4102 | Layer 1 | Epoch 236  |
|         14370 |    34729.6680 | Layer 1 | Epoch 236  |
|         14400 |    39028.8594 | Layer 1 | Epoch 237  |
|         14430 |    36335.0156 | Layer 1 | Epoch 237  |
|         14460 |    38511.1250 | Layer 1 | Epoch 238  |
|         14490 |    34557.8359 | Layer 1 | Epoch 238  |
|         14520 |    37653.5781 | Layer 1 | Epoch 239  |
|         14550 |    36706.6641 | Layer 1 | Epoch 239  |
|         14580 |    36716.2852 | Layer 1 | Epoch 240  |
|         14610 |    37542.1680 | Layer 1 | Epoch 240  |
|         14640 |    38095.5625 | Layer 1 | Epoch 241  |
|         14670 |    38956.7734 | Layer 1 | Epoch 241  |
|         14700 |    36654.8203 | Layer 1 | Epoch 241  |
|         14730 |    36547.6562 | Layer 1 | Epoch 242  |
|         14760 |    35933.3633 | Layer 1 | Epoch 242  |
|         14790 |    35599.3828 | Layer 1 | Epoch 243  |
|         14820 |    38397.1797 | Layer 1 | Epoch 243  |
|         14850 |    37160.5859 | Layer 1 | Epoch 244  |
|         14880 |    37869.9453 | Layer 1 | Epoch 244  |
|         14910 |    36936.6172 | Layer 1 | Epoch 245  |
|         14940 |    36807.0781 | Layer 1 | Epoch 245  |
|         14970 |    35165.8281 | Layer 1 | Epoch 246  |
|         15000 |    36262.7969 | Layer 1 | Epoch 246  |
|         15030 |    36540.3828 | Layer 1 | Epoch 247  |
|         15060 |    37866.9961 | Layer 1 | Epoch 247  |
|         15090 |    36967.4414 | Layer 1 | Epoch 248  |
|         15120 |    37348.3867 | Layer 1 | Epoch 248  |
|         15150 |    37223.1680 | Layer 1 | Epoch 249  |
|         15180 |    37077.1094 | Layer 1 | Epoch 249  |
|         15210 |    37325.6719 | Layer 1 | Epoch 250  |
|         15240 |    36109.8828 | Layer 1 | Epoch 250  |
|         15270 |    37261.2656 | Layer 1 | Epoch 251  |
|         15300 |    37640.0898 | Layer 1 | Epoch 251  |
|         15330 |    37843.7188 | Layer 1 | Epoch 252  |
|         15360 |    36160.2891 | Layer 1 | Epoch 252  |
|         15390 |    35790.5938 | Layer 1 | Epoch 253  |
|         15420 |    36549.8906 | Layer 1 | Epoch 253  |
|         15450 |    38129.5078 | Layer 1 | Epoch 254  |
|         15480 |    37531.9844 | Layer 1 | Epoch 254  |
|         15510 |    39452.7148 | Layer 1 | Epoch 255  |
|         15540 |    37254.2031 | Layer 1 | Epoch 255  |
|         15570 |    35592.3281 | Layer 1 | Epoch 256  |
|         15600 |    37903.0117 | Layer 1 | Epoch 256  |
|         15630 |    36224.0273 | Layer 1 | Epoch 257  |
|         15660 |    35915.3945 | Layer 1 | Epoch 257  |
|         15690 |    36952.5938 | Layer 1 | Epoch 258  |
|         15720 |    38056.8398 | Layer 1 | Epoch 258  |
|         15750 |    37819.5078 | Layer 1 | Epoch 259  |
|         15780 |    37778.0703 | Layer 1 | Epoch 259  |
|         15810 |    35425.1836 | Layer 1 | Epoch 260  |
|         15840 |    35738.2422 | Layer 1 | Epoch 260  |
|         15870 |    38457.3242 | Layer 1 | Epoch 261  |
|         15900 |    38577.7266 | Layer 1 | Epoch 261  |
|         15930 |    36559.6875 | Layer 1 | Epoch 262  |
|         15960 |    37607.2734 | Layer 1 | Epoch 262  |
|         15990 |    37237.9766 | Layer 1 | Epoch 263  |
|         16020 |    37559.1719 | Layer 1 | Epoch 263  |
|         16050 |    35097.2773 | Layer 1 | Epoch 264  |
|         16080 |    39271.4219 | Layer 1 | Epoch 264  |
|         16110 |    37153.1680 | Layer 1 | Epoch 265  |
|         16140 |    36738.1680 | Layer 1 | Epoch 265  |
|         16170 |    34469.1406 | Layer 1 | Epoch 266  |
|         16200 |    36278.9141 | Layer 1 | Epoch 266  |
|         16230 |    34360.8359 | Layer 1 | Epoch 267  |
|         16260 |    37555.0078 | Layer 1 | Epoch 267  |
|         16290 |    35761.0859 | Layer 1 | Epoch 268  |
|         16320 |    38783.7188 | Layer 1 | Epoch 268  |
|         16350 |    35607.3438 | Layer 1 | Epoch 269  |
|         16380 |    36584.5898 | Layer 1 | Epoch 269  |
|         16410 |    38033.7305 | Layer 1 | Epoch 270  |
|         16440 |    36068.5469 | Layer 1 | Epoch 270  |
|         16470 |    38034.9766 | Layer 1 | Epoch 271  |
|         16500 |    37277.3203 | Layer 1 | Epoch 271  |
|         16530 |    36231.3477 | Layer 1 | Epoch 271  |
|         16560 |    39171.8672 | Layer 1 | Epoch 272  |
|         16590 |    37153.0938 | Layer 1 | Epoch 272  |
|         16620 |    38286.6953 | Layer 1 | Epoch 273  |
|         16650 |    35994.4453 | Layer 1 | Epoch 273  |
|         16680 |    33965.4375 | Layer 1 | Epoch 274  |
|         16710 |    35294.3203 | Layer 1 | Epoch 274  |
|         16740 |    36063.9688 | Layer 1 | Epoch 275  |
|         16770 |    37589.8945 | Layer 1 | Epoch 275  |
|         16800 |    37554.6914 | Layer 1 | Epoch 276  |
|         16830 |    36543.4414 | Layer 1 | Epoch 276  |
|         16860 |    37544.6367 | Layer 1 | Epoch 277  |
|         16890 |    37424.5742 | Layer 1 | Epoch 277  |
|         16920 |    37372.3203 | Layer 1 | Epoch 278  |
|         16950 |    36103.1641 | Layer 1 | Epoch 278  |
|         16980 |    38057.1992 | Layer 1 | Epoch 279  |
|         17010 |    37519.8203 | Layer 1 | Epoch 279  |
|         17040 |    37624.7969 | Layer 1 | Epoch 280  |
|         17070 |    37218.0312 | Layer 1 | Epoch 280  |
|         17100 |    35289.8164 | Layer 1 | Epoch 281  |
|         17130 |    35933.1406 | Layer 1 | Epoch 281  |
|         17160 |    37373.6328 | Layer 1 | Epoch 282  |
|         17190 |    35193.4375 | Layer 1 | Epoch 282  |
|         17220 |    37415.6406 | Layer 1 | Epoch 283  |
|         17250 |    35631.7422 | Layer 1 | Epoch 283  |
|         17280 |    35380.8242 | Layer 1 | Epoch 284  |
|         17310 |    38582.7422 | Layer 1 | Epoch 284  |
|         17340 |    35179.2188 | Layer 1 | Epoch 285  |
|         17370 |    37912.1797 | Layer 1 | Epoch 285  |
|         17400 |    38238.1016 | Layer 1 | Epoch 286  |
|         17430 |    36547.7031 | Layer 1 | Epoch 286  |
|         17460 |    37527.4180 | Layer 1 | Epoch 287  |
|         17490 |    39409.6133 | Layer 1 | Epoch 287  |
|         17520 |    36760.6797 | Layer 1 | Epoch 288  |
|         17550 |    34618.5000 | Layer 1 | Epoch 288  |
|         17580 |    37878.1367 | Layer 1 | Epoch 289  |
|         17610 |    38778.0000 | Layer 1 | Epoch 289  |
|         17640 |    35221.6172 | Layer 1 | Epoch 290  |
|         17670 |    38530.6094 | Layer 1 | Epoch 290  |
|         17700 |    35642.0352 | Layer 1 | Epoch 291  |
|         17730 |    40053.8633 | Layer 1 | Epoch 291  |
|         17760 |    37219.8281 | Layer 1 | Epoch 292  |
|         17790 |    35944.1406 | Layer 1 | Epoch 292  |
|         17820 |    37541.5000 | Layer 1 | Epoch 293  |
|         17850 |    36404.0781 | Layer 1 | Epoch 293  |
|         17880 |    36805.6797 | Layer 1 | Epoch 294  |
|         17910 |    37132.8203 | Layer 1 | Epoch 294  |
|         17940 |    35151.1719 | Layer 1 | Epoch 295  |
|         17970 |    34191.7656 | Layer 1 | Epoch 295  |
|         18000 |    38624.4883 | Layer 1 | Epoch 296  |
|         18030 |    36504.9688 | Layer 1 | Epoch 296  |
|         18060 |    36275.1172 | Layer 1 | Epoch 297  |
|         18090 |    38500.8789 | Layer 1 | Epoch 297  |
|         18120 |    38776.1875 | Layer 1 | Epoch 298  |
|         18150 |    35286.4453 | Layer 1 | Epoch 298  |
|         18180 |    36685.0469 | Layer 1 | Epoch 299  |
|         18210 |    36097.5156 | Layer 1 | Epoch 299  |
|         18240 |    38222.4961 | Layer 1 | Epoch 300  |
|         18270 |    38675.6758 | Layer 1 | Epoch 300  |
|         18300 |    35869.8594 | Layer 1 | Epoch 301  |
|         18330 |    36568.0312 | Layer 1 | Epoch 301  |
|         18360 |    36808.5508 | Layer 1 | Epoch 301  |
|         18390 |    38515.2266 | Layer 1 | Epoch 302  |
|         18420 |    35152.1641 | Layer 1 | Epoch 302  |
|         18450 |    37570.2109 | Layer 1 | Epoch 303  |
|         18480 |    35658.0117 | Layer 1 | Epoch 303  |
|         18510 |    36874.0938 | Layer 1 | Epoch 304  |
|         18540 |    39867.7031 | Layer 1 | Epoch 304  |
|         18570 |    36450.2422 | Layer 1 | Epoch 305  |
|         18600 |    38414.0391 | Layer 1 | Epoch 305  |
|         18630 |    36045.0469 | Layer 1 | Epoch 306  |
|         18660 |    37993.8828 | Layer 1 | Epoch 306  |
|         18690 |    37113.8594 | Layer 1 | Epoch 307  |
|         18720 |    37756.5703 | Layer 1 | Epoch 307  |
|         18750 |    37203.2422 | Layer 1 | Epoch 308  |
|         18780 |    37537.9609 | Layer 1 | Epoch 308  |
|         18810 |    36411.2656 | Layer 1 | Epoch 309  |
|         18840 |    38278.2773 | Layer 1 | Epoch 309  |
|         18870 |    36700.3203 | Layer 1 | Epoch 310  |
|         18900 |    38154.1445 | Layer 1 | Epoch 310  |
|         18930 |    35984.8906 | Layer 1 | Epoch 311  |
|         18960 |    36661.6836 | Layer 1 | Epoch 311  |
|         18990 |    37776.4922 | Layer 1 | Epoch 312  |
|         19020 |    38840.0938 | Layer 1 | Epoch 312  |
|         19050 |    35865.5469 | Layer 1 | Epoch 313  |
|         19080 |    36868.3594 | Layer 1 | Epoch 313  |
|         19110 |    35414.3203 | Layer 1 | Epoch 314  |
|         19140 |    35160.5859 | Layer 1 | Epoch 314  |
|         19170 |    37152.8516 | Layer 1 | Epoch 315  |
|         19200 |    35988.6836 | Layer 1 | Epoch 315  |
|         19230 |    37404.1641 | Layer 1 | Epoch 316  |
|         19260 |    34697.4453 | Layer 1 | Epoch 316  |
|         19290 |    36088.3750 | Layer 1 | Epoch 317  |
|         19320 |    36834.3438 | Layer 1 | Epoch 317  |
|         19350 |    37251.9141 | Layer 1 | Epoch 318  |
|         19380 |    36667.8633 | Layer 1 | Epoch 318  |
|         19410 |    36005.8594 | Layer 1 | Epoch 319  |
|         19440 |    37646.0078 | Layer 1 | Epoch 319  |
|         19470 |    34817.9180 | Layer 1 | Epoch 320  |
|         19500 |    37093.0312 | Layer 1 | Epoch 320  |
|         19530 |    35866.1133 | Layer 1 | Epoch 321  |
|         19560 |    37221.2422 | Layer 1 | Epoch 321  |
|         19590 |    36725.1094 | Layer 1 | Epoch 322  |
|         19620 |    36069.4336 | Layer 1 | Epoch 322  |
|         19650 |    35322.1680 | Layer 1 | Epoch 323  |
|         19680 |    35505.1406 | Layer 1 | Epoch 323  |
|         19710 |    34534.2227 | Layer 1 | Epoch 324  |
|         19740 |    38721.3438 | Layer 1 | Epoch 324  |
|         19770 |    37384.3594 | Layer 1 | Epoch 325  |
|         19800 |    34102.7930 | Layer 1 | Epoch 325  |
|         19830 |    37461.2070 | Layer 1 | Epoch 326  |
|         19860 |    35964.4453 | Layer 1 | Epoch 326  |
|         19890 |    37399.5938 | Layer 1 | Epoch 327  |
|         19920 |    36554.3359 | Layer 1 | Epoch 327  |
|         19950 |    36968.2930 | Layer 1 | Epoch 328  |
|         19980 |    35709.8125 | Layer 1 | Epoch 328  |
|         20010 |    37932.5898 | Layer 1 | Epoch 329  |
|         20040 |    37338.8750 | Layer 1 | Epoch 329  |
|         20070 |    36060.4805 | Layer 1 | Epoch 330  |
|         20100 |    35323.3008 | Layer 1 | Epoch 330  |
|         20130 |    35662.2891 | Layer 1 | Epoch 331  |
|         20160 |    35556.7539 | Layer 1 | Epoch 331  |
|         20190 |    36739.5039 | Layer 1 | Epoch 331  |
|         20220 |    36232.0586 | Layer 1 | Epoch 332  |
|         20250 |    36233.1445 | Layer 1 | Epoch 332  |
|         20280 |    35446.2617 | Layer 1 | Epoch 333  |
|         20310 |    36616.9883 | Layer 1 | Epoch 333  |
|         20340 |    36316.6133 | Layer 1 | Epoch 334  |
|         20370 |    35651.7031 | Layer 1 | Epoch 334  |
|         20400 |    35112.3125 | Layer 1 | Epoch 335  |
|         20430 |    36373.9570 | Layer 1 | Epoch 335  |
|         20460 |    37238.9453 | Layer 1 | Epoch 336  |
|         20490 |    37687.2227 | Layer 1 | Epoch 336  |
|         20520 |    35030.3750 | Layer 1 | Epoch 337  |
|         20550 |    37159.1328 | Layer 1 | Epoch 337  |
|         20580 |    38838.3281 | Layer 1 | Epoch 338  |
|         20610 |    35901.1758 | Layer 1 | Epoch 338  |
|         20640 |    36012.5430 | Layer 1 | Epoch 339  |
|         20670 |    34132.7070 | Layer 1 | Epoch 339  |
|         20700 |    38938.0938 | Layer 1 | Epoch 340  |
|         20730 |    35434.8867 | Layer 1 | Epoch 340  |
|         20760 |    34835.9648 | Layer 1 | Epoch 341  |
|         20790 |    36800.9688 | Layer 1 | Epoch 341  |
|         20820 |    36398.1562 | Layer 1 | Epoch 342  |
|         20850 |    35697.3906 | Layer 1 | Epoch 342  |
|         20880 |    36765.9688 | Layer 1 | Epoch 343  |
|         20910 |    36999.2422 | Layer 1 | Epoch 343  |
|         20940 |    38232.1953 | Layer 1 | Epoch 344  |
|         20970 |    38705.2422 | Layer 1 | Epoch 344  |
|         21000 |    34884.3516 | Layer 1 | Epoch 345  |
|         21030 |    37915.6172 | Layer 1 | Epoch 345  |
|         21060 |    34628.3320 | Layer 1 | Epoch 346  |
|         21090 |    36824.4375 | Layer 1 | Epoch 346  |
|         21120 |    37511.7969 | Layer 1 | Epoch 347  |
|         21150 |    36163.4844 | Layer 1 | Epoch 347  |
|         21180 |    37517.8320 | Layer 1 | Epoch 348  |
|         21210 |    36037.3398 | Layer 1 | Epoch 348  |
|         21240 |    36939.2734 | Layer 1 | Epoch 349  |
|         21270 |    38094.1875 | Layer 1 | Epoch 349  |
|         21300 |    37949.5078 | Layer 1 | Epoch 350  |
|         21330 |    37441.0234 | Layer 1 | Epoch 350  |
|         21360 |    35467.2031 | Layer 1 | Epoch 351  |
|         21390 |    37908.2578 | Layer 1 | Epoch 351  |
|         21420 |    35502.8828 | Layer 1 | Epoch 352  |
|         21450 |    35587.7188 | Layer 1 | Epoch 352  |
|         21480 |    36309.6172 | Layer 1 | Epoch 353  |
|         21510 |    35191.7891 | Layer 1 | Epoch 353  |
|         21540 |    36997.5898 | Layer 1 | Epoch 354  |
|         21570 |    38637.9219 | Layer 1 | Epoch 354  |
|         21600 |    37101.0625 | Layer 1 | Epoch 355  |
|         21630 |    36465.4141 | Layer 1 | Epoch 355  |
|         21660 |    37832.0859 | Layer 1 | Epoch 356  |
|         21690 |    37216.5391 | Layer 1 | Epoch 356  |
|         21720 |    37494.2539 | Layer 1 | Epoch 357  |
|         21750 |    38086.0312 | Layer 1 | Epoch 357  |
|         21780 |    37772.8984 | Layer 1 | Epoch 358  |
|         21810 |    34922.9297 | Layer 1 | Epoch 358  |
|         21840 |    36328.4492 | Layer 1 | Epoch 359  |
|         21870 |    36761.1172 | Layer 1 | Epoch 359  |
|         21900 |    36002.2188 | Layer 1 | Epoch 360  |
|         21930 |    36907.4375 | Layer 1 | Epoch 360  |
|         21960 |    37803.4609 | Layer 1 | Epoch 361  |
|         21990 |    35288.2773 | Layer 1 | Epoch 361  |
|         22020 |    36239.1445 | Layer 1 | Epoch 361  |
|         22050 |    37401.0000 | Layer 1 | Epoch 362  |
|         22080 |    36824.2031 | Layer 1 | Epoch 362  |
|         22110 |    37213.9492 | Layer 1 | Epoch 363  |
|         22140 |    37679.9219 | Layer 1 | Epoch 363  |
|         22170 |    35672.9062 | Layer 1 | Epoch 364  |
|         22200 |    38243.6172 | Layer 1 | Epoch 364  |
|         22230 |    36656.4219 | Layer 1 | Epoch 365  |
|         22260 |    36578.2031 | Layer 1 | Epoch 365  |
|         22290 |    35243.6992 | Layer 1 | Epoch 366  |
|         22320 |    36419.7070 | Layer 1 | Epoch 366  |
|         22350 |    35199.1719 | Layer 1 | Epoch 367  |
|         22380 |    35816.6836 | Layer 1 | Epoch 367  |
|         22410 |    35760.9219 | Layer 1 | Epoch 368  |
|         22440 |    35393.5469 | Layer 1 | Epoch 368  |
|         22470 |    37090.5781 | Layer 1 | Epoch 369  |
|         22500 |    35451.5430 | Layer 1 | Epoch 369  |
|         22530 |    36521.7227 | Layer 1 | Epoch 370  |
|         22560 |    35473.7969 | Layer 1 | Epoch 370  |
|         22590 |    38112.0234 | Layer 1 | Epoch 371  |
|         22620 |    36469.2422 | Layer 1 | Epoch 371  |
|         22650 |    36342.5000 | Layer 1 | Epoch 372  |
|         22680 |    36256.2812 | Layer 1 | Epoch 372  |
|         22710 |    35932.3672 | Layer 1 | Epoch 373  |
|         22740 |    38568.4727 | Layer 1 | Epoch 373  |
|         22770 |    36586.2734 | Layer 1 | Epoch 374  |
|         22800 |    39251.9531 | Layer 1 | Epoch 374  |
|         22830 |    37347.8203 | Layer 1 | Epoch 375  |
|         22860 |    37069.7070 | Layer 1 | Epoch 375  |
|         22890 |    35284.5625 | Layer 1 | Epoch 376  |
|         22920 |    35631.0586 | Layer 1 | Epoch 376  |
|         22950 |    40146.9453 | Layer 1 | Epoch 377  |
|         22980 |    35000.2578 | Layer 1 | Epoch 377  |
|         23010 |    37207.0078 | Layer 1 | Epoch 378  |
|         23040 |    37008.9922 | Layer 1 | Epoch 378  |
|         23070 |    36175.6250 | Layer 1 | Epoch 379  |
|         23100 |    38197.1602 | Layer 1 | Epoch 379  |
|         23130 |    36342.1953 | Layer 1 | Epoch 380  |
|         23160 |    36447.4648 | Layer 1 | Epoch 380  |
|         23190 |    36977.4609 | Layer 1 | Epoch 381  |
|         23220 |    36674.8672 | Layer 1 | Epoch 381  |
|         23250 |    35928.8672 | Layer 1 | Epoch 382  |
|         23280 |    35515.7266 | Layer 1 | Epoch 382  |
|         23310 |    34372.4375 | Layer 1 | Epoch 383  |
|         23340 |    34955.3477 | Layer 1 | Epoch 383  |
|         23370 |    34953.4492 | Layer 1 | Epoch 384  |
|         23400 |    38096.6562 | Layer 1 | Epoch 384  |
|         23430 |    35459.6016 | Layer 1 | Epoch 385  |
|         23460 |    37619.6719 | Layer 1 | Epoch 385  |
|         23490 |    35724.0586 | Layer 1 | Epoch 386  |
|         23520 |    35761.7930 | Layer 1 | Epoch 386  |
|         23550 |    34493.8086 | Layer 1 | Epoch 387  |
|         23580 |    37672.4375 | Layer 1 | Epoch 387  |
|         23610 |    35073.4570 | Layer 1 | Epoch 388  |
|         23640 |    36356.7969 | Layer 1 | Epoch 388  |
|         23670 |    36384.3047 | Layer 1 | Epoch 389  |
|         23700 |    36631.1328 | Layer 1 | Epoch 389  |
|         23730 |    36326.5039 | Layer 1 | Epoch 390  |
|         23760 |    35146.1133 | Layer 1 | Epoch 390  |
|         23790 |    37789.3906 | Layer 1 | Epoch 391  |
|         23820 |    38516.8828 | Layer 1 | Epoch 391  |
|         23850 |    34343.0781 | Layer 1 | Epoch 391  |
|         23880 |    37204.6016 | Layer 1 | Epoch 392  |
|         23910 |    36203.2656 | Layer 1 | Epoch 392  |
|         23940 |    34674.5078 | Layer 1 | Epoch 393  |
|         23970 |    39539.1562 | Layer 1 | Epoch 393  |
|         24000 |    37059.4414 | Layer 1 | Epoch 394  |
|         24030 |    37130.4844 | Layer 1 | Epoch 394  |
|         24060 |    38043.4766 | Layer 1 | Epoch 395  |
|         24090 |    34281.3281 | Layer 1 | Epoch 395  |
|         24120 |    39688.4336 | Layer 1 | Epoch 396  |
|         24150 |    38182.3828 | Layer 1 | Epoch 396  |
|         24180 |    34406.1875 | Layer 1 | Epoch 397  |
|         24210 |    36069.8477 | Layer 1 | Epoch 397  |
|         24240 |    34935.6172 | Layer 1 | Epoch 398  |
|         24270 |    37296.2109 | Layer 1 | Epoch 398  |
|         24300 |    35975.6602 | Layer 1 | Epoch 399  |
|         24330 |    36195.9844 | Layer 1 | Epoch 399  |
|         24360 |    36579.8984 | Layer 1 | Epoch 400  |
|         24390 |    36760.0312 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |      771.8393 | Layer 2 | Epoch 1  |
|            30 |      758.1980 | Layer 2 | Epoch 1  |
|            60 |      743.8113 | Layer 2 | Epoch 1  |
|            90 |      734.4447 | Layer 2 | Epoch 2  |
|           120 |      724.3994 | Layer 2 | Epoch 2  |
|           150 |      715.6838 | Layer 2 | Epoch 3  |
|           180 |      710.7744 | Layer 2 | Epoch 3  |
|           210 |      704.8136 | Layer 2 | Epoch 4  |
|           240 |      698.2389 | Layer 2 | Epoch 4  |
|           270 |      696.4218 | Layer 2 | Epoch 5  |
|           300 |      690.9139 | Layer 2 | Epoch 5  |
|           330 |      691.3816 | Layer 2 | Epoch 6  |
|           360 |      686.8100 | Layer 2 | Epoch 6  |
|           390 |      680.9839 | Layer 2 | Epoch 7  |
|           420 |      679.0784 | Layer 2 | Epoch 7  |
|           450 |      676.4922 | Layer 2 | Epoch 8  |
|           480 |      676.5383 | Layer 2 | Epoch 8  |
|           510 |      669.2454 | Layer 2 | Epoch 9  |
|           540 |      668.1730 | Layer 2 | Epoch 9  |
|           570 |      662.8154 | Layer 2 | Epoch 10  |
|           600 |      662.2388 | Layer 2 | Epoch 10  |
|           630 |      665.5500 | Layer 2 | Epoch 11  |
|           660 |      666.3923 | Layer 2 | Epoch 11  |
|           690 |      663.2713 | Layer 2 | Epoch 12  |
|           720 |      664.0497 | Layer 2 | Epoch 12  |
|           750 |      654.4135 | Layer 2 | Epoch 13  |
|           780 |      665.3822 | Layer 2 | Epoch 13  |
|           810 |      661.0292 | Layer 2 | Epoch 14  |
|           840 |      658.7950 | Layer 2 | Epoch 14  |
|           870 |      658.5257 | Layer 2 | Epoch 15  |
|           900 |      659.6395 | Layer 2 | Epoch 15  |
|           930 |      643.4476 | Layer 2 | Epoch 16  |
|           960 |      650.7123 | Layer 2 | Epoch 16  |
|           990 |      646.8090 | Layer 2 | Epoch 17  |
|          1020 |      661.8027 | Layer 2 | Epoch 17  |
|          1050 |      653.4242 | Layer 2 | Epoch 18  |
|          1080 |      651.4746 | Layer 2 | Epoch 18  |
|          1110 |      654.5155 | Layer 2 | Epoch 19  |
|          1140 |      650.4956 | Layer 2 | Epoch 19  |
|          1170 |      646.9739 | Layer 2 | Epoch 20  |
|          1200 |      652.6235 | Layer 2 | Epoch 20  |
|          1230 |      647.1279 | Layer 2 | Epoch 21  |
|          1260 |      640.7997 | Layer 2 | Epoch 21  |
|          1290 |      645.9872 | Layer 2 | Epoch 22  |
|          1320 |      650.2882 | Layer 2 | Epoch 22  |
|          1350 |      637.6084 | Layer 2 | Epoch 23  |
|          1380 |      646.4751 | Layer 2 | Epoch 23  |
|          1410 |      640.3027 | Layer 2 | Epoch 24  |
|          1440 |      634.4750 | Layer 2 | Epoch 24  |
|          1470 |      648.5214 | Layer 2 | Epoch 25  |
|          1500 |      638.9330 | Layer 2 | Epoch 25  |
|          1530 |      628.4876 | Layer 2 | Epoch 26  |
|          1560 |      626.3514 | Layer 2 | Epoch 26  |
|          1590 |      642.6735 | Layer 2 | Epoch 27  |
|          1620 |      639.8738 | Layer 2 | Epoch 27  |
|          1650 |      640.3932 | Layer 2 | Epoch 28  |
|          1680 |      648.1603 | Layer 2 | Epoch 28  |
|          1710 |      640.9225 | Layer 2 | Epoch 29  |
|          1740 |      640.9508 | Layer 2 | Epoch 29  |
|          1770 |      630.3458 | Layer 2 | Epoch 30  |
|          1800 |      629.6378 | Layer 2 | Epoch 30  |
|          1830 |      643.5806 | Layer 2 | Epoch 31  |
|          1860 |      618.9961 | Layer 2 | Epoch 31  |
|          1890 |      627.8777 | Layer 2 | Epoch 31  |
|          1920 |      634.9907 | Layer 2 | Epoch 32  |
|          1950 |      628.2008 | Layer 2 | Epoch 32  |
|          1980 |      607.8474 | Layer 2 | Epoch 33  |
|          2010 |      623.7963 | Layer 2 | Epoch 33  |
|          2040 |      628.0865 | Layer 2 | Epoch 34  |
|          2070 |      618.1414 | Layer 2 | Epoch 34  |
|          2100 |      624.6356 | Layer 2 | Epoch 35  |
|          2130 |      615.6701 | Layer 2 | Epoch 35  |
|          2160 |      619.3630 | Layer 2 | Epoch 36  |
|          2190 |      607.4949 | Layer 2 | Epoch 36  |
|          2220 |      620.7552 | Layer 2 | Epoch 37  |
