Script started on Sun 26 Nov 2017 02:11:59 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03[00m$ exitpy autoencoder.py
2017-11-26 14:12:08.874439: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 14:12:08.994962: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 14:12:08.995319: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 9.76GiB
2017-11-26 14:12:08.995333: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          2100 |    42798.2812 | Layer 1 | Epoch 35  |
|          2130 |    41984.5938 | Layer 1 | Epoch 35  |
|          2160 |    42499.7422 | Layer 1 | Epoch 36  |
|          2190 |    41458.0078 | Layer 1 | Epoch 36  |
|          2220 |    42385.2812 | Layer 1 | Epoch 37  |
|          2250 |    42313.5430 | Layer 1 | Epoch 37  |
|          2280 |    42701.1055 | Layer 1 | Epoch 38  |
|          2310 |    42525.9258 | Layer 1 | Epoch 38  |
|          2340 |    43177.9297 | Layer 1 | Epoch 39  |
|          2370 |    42210.6641 | Layer 1 | Epoch 39  |
|          2400 |    41694.5234 | Layer 1 | Epoch 40  |
|          2430 |    42772.5625 | Layer 1 | Epoch 40  |
|          2460 |    42431.0195 | Layer 1 | Epoch 41  |
|          2490 |    42155.0859 | Layer 1 | Epoch 41  |
|          2520 |    43254.0859 | Layer 1 | Epoch 42  |
|          2550 |    43348.9141 | Layer 1 | Epoch 42  |
|          2580 |    42906.9766 | Layer 1 | Epoch 43  |
|          2610 |    42632.0078 | Layer 1 | Epoch 43  |
|          2640 |    42478.1328 | Layer 1 | Epoch 44  |
|          2670 |    42886.8672 | Layer 1 | Epoch 44  |
|          2700 |    42225.9297 | Layer 1 | Epoch 45  |
|          2730 |    41798.4375 | Layer 1 | Epoch 45  |
|          2760 |    42476.4648 | Layer 1 | Epoch 46  |
|          2790 |    41561.6250 | Layer 1 | Epoch 46  |
|          2820 |    42577.0703 | Layer 1 | Epoch 47  |
|          2850 |    43269.8359 | Layer 1 | Epoch 47  |
|          2880 |    40953.0391 | Layer 1 | Epoch 48  |
|          2910 |    41731.5430 | Layer 1 | Epoch 48  |
|          2940 |    41779.7031 | Layer 1 | Epoch 49  |
|          2970 |    42329.1680 | Layer 1 | Epoch 49  |
|          3000 |    41833.8945 | Layer 1 | Epoch 50  |
|          3030 |    43298.6953 | Layer 1 | Epoch 50  |
|          3060 |    41581.8984 | Layer 1 | Epoch 51  |
|          3090 |    42814.9414 | Layer 1 | Epoch 51  |
|          3120 |    42115.6328 | Layer 1 | Epoch 52  |
|          3150 |    42198.3516 | Layer 1 | Epoch 52  |
|          3180 |    41589.2109 | Layer 1 | Epoch 53  |
|          3210 |    42893.0664 | Layer 1 | Epoch 53  |
|          3240 |    41229.2266 | Layer 1 | Epoch 54  |
|          3270 |    41480.6641 | Layer 1 | Epoch 54  |
|          3300 |    42132.0859 | Layer 1 | Epoch 55  |
|          3330 |    42358.1953 | Layer 1 | Epoch 55  |
|          3360 |    42418.4805 | Layer 1 | Epoch 56  |
|          3390 |    42201.3672 | Layer 1 | Epoch 56  |
|          3420 |    42708.3828 | Layer 1 | Epoch 57  |
|          3450 |    42997.9688 | Layer 1 | Epoch 57  |
|          3480 |    40513.5117 | Layer 1 | Epoch 58  |
|          3510 |    42205.7266 | Layer 1 | Epoch 58  |
|          3540 |    41724.2852 | Layer 1 | Epoch 59  |
|          3570 |    42375.9688 | Layer 1 | Epoch 59  |
|          3600 |    39814.8320 | Layer 1 | Epoch 60  |
|          3630 |    42247.9102 | Layer 1 | Epoch 60  |
|          3660 |    42346.8047 | Layer 1 | Epoch 61  |
|          3690 |    40765.6328 | Layer 1 | Epoch 61  |
|          3720 |    42107.9922 | Layer 1 | Epoch 61  |
|          3750 |    41199.1875 | Layer 1 | Epoch 62  |
|          3780 |    41770.7266 | Layer 1 | Epoch 62  |
|          3810 |    41382.8320 | Layer 1 | Epoch 63  |
|          3840 |    41517.1406 | Layer 1 | Epoch 63  |
|          3870 |    41590.9141 | Layer 1 | Epoch 64  |
|          3900 |    42205.4023 | Layer 1 | Epoch 64  |
|          3930 |    42772.3125 | Layer 1 | Epoch 65  |
|          3960 |    41358.2969 | Layer 1 | Epoch 65  |
|          3990 |    41725.1602 | Layer 1 | Epoch 66  |
|          4020 |    41588.8867 | Layer 1 | Epoch 66  |
|          4050 |    41571.2578 | Layer 1 | Epoch 67  |
|          4080 |    41505.9766 | Layer 1 | Epoch 67  |
|          4110 |    42332.3516 | Layer 1 | Epoch 68  |
|          4140 |    42822.3203 | Layer 1 | Epoch 68  |
|          4170 |    41095.2656 | Layer 1 | Epoch 69  |
|          4200 |    41525.1445 | Layer 1 | Epoch 69  |
|          4230 |    40682.3359 | Layer 1 | Epoch 70  |
|          4260 |    41290.8672 | Layer 1 | Epoch 70  |
|          4290 |    42621.5078 | Layer 1 | Epoch 71  |
|          4320 |    41311.8633 | Layer 1 | Epoch 71  |
|          4350 |    41982.1953 | Layer 1 | Epoch 72  |
|          4380 |    41093.0469 | Layer 1 | Epoch 72  |
|          4410 |    40459.2070 | Layer 1 | Epoch 73  |
|          4440 |    42159.7891 | Layer 1 | Epoch 73  |
|          4470 |    41415.9805 | Layer 1 | Epoch 74  |
|          4500 |    41008.3125 | Layer 1 | Epoch 74  |
|          4530 |    41145.2422 | Layer 1 | Epoch 75  |
|          4560 |    40699.6562 | Layer 1 | Epoch 75  |
|          4590 |    40885.6484 | Layer 1 | Epoch 76  |
|          4620 |    42267.1758 | Layer 1 | Epoch 76  |
|          4650 |    41716.2812 | Layer 1 | Epoch 77  |
|          4680 |    42912.9609 | Layer 1 | Epoch 77  |
|          4710 |    43044.8750 | Layer 1 | Epoch 78  |
|          4740 |    41809.7852 | Layer 1 | Epoch 78  |
|          4770 |    42657.6328 | Layer 1 | Epoch 79  |
|          4800 |    42418.1719 | Layer 1 | Epoch 79  |
|          4830 |    40621.5469 | Layer 1 | Epoch 80  |
|          4860 |    41289.8203 | Layer 1 | Epoch 80  |
|          4890 |    41868.3125 | Layer 1 | Epoch 81  |
|          4920 |    41473.2461 | Layer 1 | Epoch 81  |
|          4950 |    41366.2734 | Layer 1 | Epoch 82  |
|          4980 |    41338.5117 | Layer 1 | Epoch 82  |
|          5010 |    41700.2266 | Layer 1 | Epoch 83  |
|          5040 |    40631.5938 | Layer 1 | Epoch 83  |
|          5070 |    41886.4062 | Layer 1 | Epoch 84  |
|          5100 |    42296.0000 | Layer 1 | Epoch 84  |
|          5130 |    41107.0078 | Layer 1 | Epoch 85  |
|          5160 |    42143.3438 | Layer 1 | Epoch 85  |
|          5190 |    40711.5195 | Layer 1 | Epoch 86  |
|          5220 |    42146.0078 | Layer 1 | Epoch 86  |
|          5250 |    40709.3398 | Layer 1 | Epoch 87  |
|          5280 |    41772.1875 | Layer 1 | Epoch 87  |
|          5310 |    41534.8242 | Layer 1 | Epoch 88  |
|          5340 |    42182.3594 | Layer 1 | Epoch 88  |
|          5370 |    40985.9883 | Layer 1 | Epoch 89  |
|          5400 |    40889.1133 | Layer 1 | Epoch 89  |
|          5430 |    40715.2891 | Layer 1 | Epoch 90  |
|          5460 |    42618.6445 | Layer 1 | Epoch 90  |
|          5490 |    40952.4766 | Layer 1 | Epoch 91  |
|          5520 |    40344.4688 | Layer 1 | Epoch 91  |
|          5550 |    40572.4922 | Layer 1 | Epoch 91  |
|          5580 |    40685.2031 | Layer 1 | Epoch 92  |
|          5610 |    41554.4297 | Layer 1 | Epoch 92  |
|          5640 |    41831.1797 | Layer 1 | Epoch 93  |
|          5670 |    41018.8711 | Layer 1 | Epoch 93  |
|          5700 |    40672.0273 | Layer 1 | Epoch 94  |
|          5730 |    40269.0703 | Layer 1 | Epoch 94  |
|          5760 |    40903.7695 | Layer 1 | Epoch 95  |
|          5790 |    40773.0312 | Layer 1 | Epoch 95  |
|          5820 |    41530.7109 | Layer 1 | Epoch 96  |
|          5850 |    42634.6094 | Layer 1 | Epoch 96  |
|          5880 |    40261.9727 | Layer 1 | Epoch 97  |
|          5910 |    42669.6250 | Layer 1 | Epoch 97  |
|          5940 |    41987.6133 | Layer 1 | Epoch 98  |
|          5970 |    39781.5703 | Layer 1 | Epoch 98  |
|          6000 |    41213.0078 | Layer 1 | Epoch 99  |
|          6030 |    40297.8984 | Layer 1 | Epoch 99  |
|          6060 |    41245.1484 | Layer 1 | Epoch 100  |
|          6090 |    40786.8750 | Layer 1 | Epoch 100  |
|          6120 |    39375.2812 | Layer 1 | Epoch 101  |
|          6150 |    41119.8203 | Layer 1 | Epoch 101  |
|          6180 |    42722.0469 | Layer 1 | Epoch 102  |
|          6210 |    41418.3281 | Layer 1 | Epoch 102  |
|          6240 |    40673.1680 | Layer 1 | Epoch 103  |
|          6270 |    41466.2617 | Layer 1 | Epoch 103  |
|          6300 |    41268.3516 | Layer 1 | Epoch 104  |
|          6330 |    41442.3008 | Layer 1 | Epoch 104  |
|          6360 |    41207.9492 | Layer 1 | Epoch 105  |
|          6390 |    40620.0234 | Layer 1 | Epoch 105  |
|          6420 |    40349.5703 | Layer 1 | Epoch 106  |
|          6450 |    41309.7227 | Layer 1 | Epoch 106  |
|          6480 |    41343.7305 | Layer 1 | Epoch 107  |
|          6510 |    41057.9648 | Layer 1 | Epoch 107  |
|          6540 |    40972.4688 | Layer 1 | Epoch 108  |
|          6570 |    41450.9688 | Layer 1 | Epoch 108  |
|          6600 |    41612.3906 | Layer 1 | Epoch 109  |
|          6630 |    40640.5703 | Layer 1 | Epoch 109  |
|          6660 |    41974.7617 | Layer 1 | Epoch 110  |
|          6690 |    41635.8320 | Layer 1 | Epoch 110  |
|          6720 |    39603.9688 | Layer 1 | Epoch 111  |
|          6750 |    41464.7422 | Layer 1 | Epoch 111  |
|          6780 |    40839.4609 | Layer 1 | Epoch 112  |
|          6810 |    41741.0703 | Layer 1 | Epoch 112  |
|          6840 |    39584.3359 | Layer 1 | Epoch 113  |
|          6870 |    40931.1680 | Layer 1 | Epoch 113  |
|          6900 |    41174.5547 | Layer 1 | Epoch 114  |
|          6930 |    39886.9180 | Layer 1 | Epoch 114  |
|          6960 |    40980.8320 | Layer 1 | Epoch 115  |
|          6990 |    40492.2227 | Layer 1 | Epoch 115  |
|          7020 |    41043.9531 | Layer 1 | Epoch 116  |
|          7050 |    40618.2930 | Layer 1 | Epoch 116  |
|          7080 |    41383.8711 | Layer 1 | Epoch 117  |
|          7110 |    40290.6523 | Layer 1 | Epoch 117  |
|          7140 |    41318.4688 | Layer 1 | Epoch 118  |
|          7170 |    40730.1055 | Layer 1 | Epoch 118  |
|          7200 |    41530.6094 | Layer 1 | Epoch 119  |
|          7230 |    41627.8359 | Layer 1 | Epoch 119  |
|          7260 |    40394.7734 | Layer 1 | Epoch 120  |
|          7290 |    40583.6797 | Layer 1 | Epoch 120  |
|          7320 |    40042.4141 | Layer 1 | Epoch 121  |
|          7350 |    41866.8945 | Layer 1 | Epoch 121  |
|          7380 |    40116.1445 | Layer 1 | Epoch 121  |
|          7410 |    38976.3555 | Layer 1 | Epoch 122  |
|          7440 |    40445.4219 | Layer 1 | Epoch 122  |
|          7470 |    40637.1758 | Layer 1 | Epoch 123  |
|          7500 |    39008.5586 | Layer 1 | Epoch 123  |
|          7530 |    40865.9609 | Layer 1 | Epoch 124  |
|          7560 |    40697.1758 | Layer 1 | Epoch 124  |
|          7590 |    40548.2656 | Layer 1 | Epoch 125  |
|          7620 |    40161.3555 | Layer 1 | Epoch 125  |
|          7650 |    41938.7227 | Layer 1 | Epoch 126  |
|          7680 |    41353.1016 | Layer 1 | Epoch 126  |
|          7710 |    41695.3242 | Layer 1 | Epoch 127  |
|          7740 |    40420.4453 | Layer 1 | Epoch 127  |
|          7770 |    40885.7695 | Layer 1 | Epoch 128  |
|          7800 |    40364.5547 | Layer 1 | Epoch 128  |
|          7830 |    42065.9141 | Layer 1 | Epoch 129  |
|          7860 |    40750.0195 | Layer 1 | Epoch 129  |
|          7890 |    41478.6562 | Layer 1 | Epoch 130  |
|          7920 |    40291.8477 | Layer 1 | Epoch 130  |
|          7950 |    41305.3359 | Layer 1 | Epoch 131  |
|          7980 |    41024.6914 | Layer 1 | Epoch 131  |
|          8010 |    40367.8867 | Layer 1 | Epoch 132  |
|          8040 |    40097.2891 | Layer 1 | Epoch 132  |
|          8070 |    41388.7578 | Layer 1 | Epoch 133  |
|          8100 |    40869.4375 | Layer 1 | Epoch 133  |
|          8130 |    40991.7734 | Layer 1 | Epoch 134  |
|          8160 |    39729.6328 | Layer 1 | Epoch 134  |
|          8190 |    40422.8633 | Layer 1 | Epoch 135  |
|          8220 |    40419.1211 | Layer 1 | Epoch 135  |
|          8250 |    40875.7266 | Layer 1 | Epoch 136  |
|          8280 |    40273.9648 | Layer 1 | Epoch 136  |
|          8310 |    39221.9531 | Layer 1 | Epoch 137  |
|          8340 |    41197.0586 | Layer 1 | Epoch 137  |
|          8370 |    40418.7344 | Layer 1 | Epoch 138  |
|          8400 |    41124.1797 | Layer 1 | Epoch 138  |
|          8430 |    40440.6250 | Layer 1 | Epoch 139  |
|          8460 |    40291.5742 | Layer 1 | Epoch 139  |
|          8490 |    41248.5430 | Layer 1 | Epoch 140  |
|          8520 |    39421.4375 | Layer 1 | Epoch 140  |
|          8550 |    41298.2852 | Layer 1 | Epoch 141  |
|          8580 |    41009.7578 | Layer 1 | Epoch 141  |
|          8610 |    38026.8164 | Layer 1 | Epoch 142  |
|          8640 |    39884.5625 | Layer 1 | Epoch 142  |
|          8670 |    41174.1992 | Layer 1 | Epoch 143  |
|          8700 |    40091.2617 | Layer 1 | Epoch 143  |
|          8730 |    40405.2148 | Layer 1 | Epoch 144  |
|          8760 |    40032.3438 | Layer 1 | Epoch 144  |
|          8790 |    40202.1328 | Layer 1 | Epoch 145  |
|          8820 |    40780.2305 | Layer 1 | Epoch 145  |
|          8850 |    40822.2109 | Layer 1 | Epoch 146  |
|          8880 |    40305.2578 | Layer 1 | Epoch 146  |
|          8910 |    40728.3633 | Layer 1 | Epoch 147  |
|          8940 |    40941.6758 | Layer 1 | Epoch 147  |
|          8970 |    39531.0391 | Layer 1 | Epoch 148  |
|          9000 |    39769.7656 | Layer 1 | Epoch 148  |
|          9030 |    40292.6641 | Layer 1 | Epoch 149  |
|          9060 |    41757.6680 | Layer 1 | Epoch 149  |
|          9090 |    40888.3672 | Layer 1 | Epoch 150  |
|          9120 |    38571.0469 | Layer 1 | Epoch 150  |
|          9150 |    39555.9727 | Layer 1 | Epoch 151  |
|          9180 |    40507.2422 | Layer 1 | Epoch 151  |
|          9210 |    40527.9258 | Layer 1 | Epoch 151  |
|          9240 |    40364.6172 | Layer 1 | Epoch 152  |
|          9270 |    41056.1719 | Layer 1 | Epoch 152  |
|          9300 |    40654.3516 | Layer 1 | Epoch 153  |
|          9330 |    41787.6641 | Layer 1 | Epoch 153  |
|          9360 |    39725.1484 | Layer 1 | Epoch 154  |
|          9390 |    41784.1719 | Layer 1 | Epoch 154  |
|          9420 |    39280.1641 | Layer 1 | Epoch 155  |
|          9450 |    40237.0859 | Layer 1 | Epoch 155  |
|          9480 |    41824.4844 | Layer 1 | Epoch 156  |
|          9510 |    39240.2383 | Layer 1 | Epoch 156  |
|          9540 |    39914.4766 | Layer 1 | Epoch 157  |
|          9570 |    40721.9727 | Layer 1 | Epoch 157  |
|          9600 |    40436.7891 | Layer 1 | Epoch 158  |
|          9630 |    39891.4766 | Layer 1 | Epoch 158  |
|          9660 |    38505.8281 | Layer 1 | Epoch 159  |
|          9690 |    39109.9062 | Layer 1 | Epoch 159  |
|          9720 |    40628.6250 | Layer 1 | Epoch 160  |
|          9750 |    39925.7109 | Layer 1 | Epoch 160  |
|          9780 |    38209.9609 | Layer 1 | Epoch 161  |
|          9810 |    38612.7656 | Layer 1 | Epoch 161  |
|          9840 |    41889.5625 | Layer 1 | Epoch 162  |
|          9870 |    39115.6406 | Layer 1 | Epoch 162  |
|          9900 |    39022.1484 | Layer 1 | Epoch 163  |
|          9930 |    39676.4062 | Layer 1 | Epoch 163  |
|          9960 |    41876.6641 | Layer 1 | Epoch 164  |
|          9990 |    39789.5547 | Layer 1 | Epoch 164  |
|         10020 |    42264.0234 | Layer 1 | Epoch 165  |
|         10050 |    39495.5586 | Layer 1 | Epoch 165  |
|         10080 |    39405.8242 | Layer 1 | Epoch 166  |
|         10110 |    39745.9766 | Layer 1 | Epoch 166  |
|         10140 |    40683.4844 | Layer 1 | Epoch 167  |
|         10170 |    40614.4297 | Layer 1 | Epoch 167  |
|         10200 |    40621.8359 | Layer 1 | Epoch 168  |
|         10230 |    39675.2734 | Layer 1 | Epoch 168  |
|         10260 |    39062.7695 | Layer 1 | Epoch 169  |
|         10290 |    40277.6172 | Layer 1 | Epoch 169  |
|         10320 |    40745.2070 | Layer 1 | Epoch 170  |
|         10350 |    39823.3555 | Layer 1 | Epoch 170  |
|         10380 |    40549.4141 | Layer 1 | Epoch 171  |
|         10410 |    39522.8008 | Layer 1 | Epoch 171  |
|         10440 |    40002.6562 | Layer 1 | Epoch 172  |
|         10470 |    40880.6016 | Layer 1 | Epoch 172  |
|         10500 |    38309.9609 | Layer 1 | Epoch 173  |
|         10530 |    39659.6562 | Layer 1 | Epoch 173  |
|         10560 |    39431.4258 | Layer 1 | Epoch 174  |
|         10590 |    39757.6484 | Layer 1 | Epoch 174  |
|         10620 |    40013.5703 | Layer 1 | Epoch 175  |
|         10650 |    40027.7422 | Layer 1 | Epoch 175  |
|         10680 |    39632.8984 | Layer 1 | Epoch 176  |
|         10710 |    41137.4375 | Layer 1 | Epoch 176  |
|         10740 |    40313.9688 | Layer 1 | Epoch 177  |
|         10770 |    40103.8516 | Layer 1 | Epoch 177  |
|         10800 |    39467.3242 | Layer 1 | Epoch 178  |
|         10830 |    38812.3164 | Layer 1 | Epoch 178  |
|         10860 |    40691.1172 | Layer 1 | Epoch 179  |
|         10890 |    40385.9844 | Layer 1 | Epoch 179  |
|         10920 |    39625.4922 | Layer 1 | Epoch 180  |
|         10950 |    39661.5391 | Layer 1 | Epoch 180  |
|         10980 |    40424.6719 | Layer 1 | Epoch 181  |
|         11010 |    39923.2891 | Layer 1 | Epoch 181  |
|         11040 |    38196.0742 | Layer 1 | Epoch 181  |
|         11070 |    39258.1133 | Layer 1 | Epoch 182  |
|         11100 |    39134.0117 | Layer 1 | Epoch 182  |
|         11130 |    39824.2773 | Layer 1 | Epoch 183  |
|         11160 |    40270.2070 | Layer 1 | Epoch 183  |
|         11190 |    39875.4766 | Layer 1 | Epoch 184  |
|         11220 |    39318.5117 | Layer 1 | Epoch 184  |
|         11250 |    38700.7891 | Layer 1 | Epoch 185  |
|         11280 |    39693.6211 | Layer 1 | Epoch 185  |
|         11310 |    39971.5625 | Layer 1 | Epoch 186  |
|         11340 |    39978.2500 | Layer 1 | Epoch 186  |
|         11370 |    41760.2383 | Layer 1 | Epoch 187  |
|         11400 |    41166.3047 | Layer 1 | Epoch 187  |
|         11430 |    40597.8945 | Layer 1 | Epoch 188  |
|         11460 |    40319.8359 | Layer 1 | Epoch 188  |
|         11490 |    39481.1055 | Layer 1 | Epoch 189  |
|         11520 |    39138.2773 | Layer 1 | Epoch 189  |
|         11550 |    39151.0312 | Layer 1 | Epoch 190  |
|         11580 |    39620.5742 | Layer 1 | Epoch 190  |
|         11610 |    40610.4453 | Layer 1 | Epoch 191  |
|         11640 |    40543.4062 | Layer 1 | Epoch 191  |
|         11670 |    39044.3398 | Layer 1 | Epoch 192  |
|         11700 |    39073.9922 | Layer 1 | Epoch 192  |
|         11730 |    40722.9609 | Layer 1 | Epoch 193  |
|         11760 |    40525.3789 | Layer 1 | Epoch 193  |
|         11790 |    38941.5547 | Layer 1 | Epoch 194  |
|         11820 |    40610.9297 | Layer 1 | Epoch 194  |
|         11850 |    39705.3945 | Layer 1 | Epoch 195  |
|         11880 |    39679.8320 | Layer 1 | Epoch 195  |
|         11910 |    38644.7422 | Layer 1 | Epoch 196  |
|         11940 |    40096.0391 | Layer 1 | Epoch 196  |
|         11970 |    37594.1758 | Layer 1 | Epoch 197  |
|         12000 |    40370.1523 | Layer 1 | Epoch 197  |
|         12030 |    37095.9180 | Layer 1 | Epoch 198  |
|         12060 |    38734.8359 | Layer 1 | Epoch 198  |
|         12090 |    41043.3867 | Layer 1 | Epoch 199  |
|         12120 |    40957.7930 | Layer 1 | Epoch 199  |
|         12150 |    40416.8164 | Layer 1 | Epoch 200  |
|         12180 |    38439.3125 | Layer 1 | Epoch 200  |
|         12210 |    39125.6641 | Layer 1 | Epoch 201  |
|         12240 |    40539.2070 | Layer 1 | Epoch 201  |
