Script started on Sun 26 Nov 2017 02:39:32 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03[00m$ exitpy autoencoder.py
2017-11-26 14:39:39.077157: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 14:39:39.174269: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 14:39:39.174503: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 9.77GiB
2017-11-26 14:39:39.174515: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         12270 |    43510.7109 | Layer 1 | Epoch 202  |
|         12300 |    43323.8242 | Layer 1 | Epoch 202  |
|         12330 |    42031.0000 | Layer 1 | Epoch 203  |
|         12360 |    42141.3359 | Layer 1 | Epoch 203  |
|         12390 |    41911.3047 | Layer 1 | Epoch 204  |
|         12420 |    42097.2656 | Layer 1 | Epoch 204  |
|         12450 |    43499.7109 | Layer 1 | Epoch 205  |
|         12480 |    42401.8984 | Layer 1 | Epoch 205  |
|         12510 |    42556.0547 | Layer 1 | Epoch 206  |
|         12540 |    42556.7500 | Layer 1 | Epoch 206  |
|         12570 |    43553.0977 | Layer 1 | Epoch 207  |
|         12600 |    42323.8203 | Layer 1 | Epoch 207  |
|         12630 |    41820.0391 | Layer 1 | Epoch 208  |
|         12660 |    41718.2188 | Layer 1 | Epoch 208  |
|         12690 |    42665.7578 | Layer 1 | Epoch 209  |
|         12720 |    42396.9336 | Layer 1 | Epoch 209  |
|         12750 |    42370.6211 | Layer 1 | Epoch 210  |
|         12780 |    43056.2539 | Layer 1 | Epoch 210  |
|         12810 |    42233.1602 | Layer 1 | Epoch 211  |
|         12840 |    41998.9922 | Layer 1 | Epoch 211  |
|         12870 |    41206.6328 | Layer 1 | Epoch 211  |
|         12900 |    42974.8828 | Layer 1 | Epoch 212  |
|         12930 |    42926.7852 | Layer 1 | Epoch 212  |
|         12960 |    41644.0508 | Layer 1 | Epoch 213  |
|         12990 |    41895.9375 | Layer 1 | Epoch 213  |
|         13020 |    42578.4023 | Layer 1 | Epoch 214  |
|         13050 |    41830.2617 | Layer 1 | Epoch 214  |
|         13080 |    42510.7188 | Layer 1 | Epoch 215  |
|         13110 |    43465.0430 | Layer 1 | Epoch 215  |
|         13140 |    42165.4609 | Layer 1 | Epoch 216  |
|         13170 |    42101.8945 | Layer 1 | Epoch 216  |
|         13200 |    42209.0703 | Layer 1 | Epoch 217  |
|         13230 |    42563.6641 | Layer 1 | Epoch 217  |
|         13260 |    42716.7812 | Layer 1 | Epoch 218  |
|         13290 |    42912.5195 | Layer 1 | Epoch 218  |
|         13320 |    43485.9297 | Layer 1 | Epoch 219  |
|         13350 |    42685.4609 | Layer 1 | Epoch 219  |
|         13380 |    42437.0703 | Layer 1 | Epoch 220  |
|         13410 |    41506.9336 | Layer 1 | Epoch 220  |
|         13440 |    42618.4492 | Layer 1 | Epoch 221  |
|         13470 |    42690.5312 | Layer 1 | Epoch 221  |
|         13500 |    43458.0156 | Layer 1 | Epoch 222  |
|         13530 |    43042.5117 | Layer 1 | Epoch 222  |
|         13560 |    42834.4375 | Layer 1 | Epoch 223  |
|         13590 |    42262.7266 | Layer 1 | Epoch 223  |
|         13620 |    42031.4297 | Layer 1 | Epoch 224  |
|         13650 |    42845.8555 | Layer 1 | Epoch 224  |
|         13680 |    42607.4688 | Layer 1 | Epoch 225  |
|         13710 |    42163.8242 | Layer 1 | Epoch 225  |
|         13740 |    41400.1836 | Layer 1 | Epoch 226  |
|         13770 |    41996.4453 | Layer 1 | Epoch 226  |
|         13800 |    43398.5547 | Layer 1 | Epoch 227  |
|         13830 |    41975.5898 | Layer 1 | Epoch 227  |
|         13860 |    42273.3320 | Layer 1 | Epoch 228  |
|         13890 |    42396.0859 | Layer 1 | Epoch 228  |
|         13920 |    42417.3516 | Layer 1 | Epoch 229  |
|         13950 |    42089.3750 | Layer 1 | Epoch 229  |
|         13980 |    42286.5938 | Layer 1 | Epoch 230  |
|         14010 |    42566.4258 | Layer 1 | Epoch 230  |
|         14040 |    42488.0312 | Layer 1 | Epoch 231  |
|         14070 |    42179.2500 | Layer 1 | Epoch 231  |
|         14100 |    42822.4648 | Layer 1 | Epoch 232  |
|         14130 |    41657.0195 | Layer 1 | Epoch 232  |
|         14160 |    41948.7891 | Layer 1 | Epoch 233  |
|         14190 |    42557.2070 | Layer 1 | Epoch 233  |
|         14220 |    42717.7500 | Layer 1 | Epoch 234  |
|         14250 |    42183.3828 | Layer 1 | Epoch 234  |
|         14280 |    43018.8828 | Layer 1 | Epoch 235  |
|         14310 |    42622.6094 | Layer 1 | Epoch 235  |
|         14340 |    42776.7539 | Layer 1 | Epoch 236  |
|         14370 |    42116.7305 | Layer 1 | Epoch 236  |
|         14400 |    42215.4219 | Layer 1 | Epoch 237  |
|         14430 |    42721.7578 | Layer 1 | Epoch 237  |
|         14460 |    43112.6641 | Layer 1 | Epoch 238  |
|         14490 |    42749.6875 | Layer 1 | Epoch 238  |
|         14520 |    43203.3477 | Layer 1 | Epoch 239  |
|         14550 |    42759.4844 | Layer 1 | Epoch 239  |
|         14580 |    42743.1016 | Layer 1 | Epoch 240  |
|         14610 |    43126.6758 | Layer 1 | Epoch 240  |
|         14640 |    42529.4688 | Layer 1 | Epoch 241  |
|         14670 |    41084.1445 | Layer 1 | Epoch 241  |
|         14700 |    41191.1055 | Layer 1 | Epoch 241  |
|         14730 |    41454.7305 | Layer 1 | Epoch 242  |
|         14760 |    43095.2344 | Layer 1 | Epoch 242  |
|         14790 |    42470.2148 | Layer 1 | Epoch 243  |
|         14820 |    42095.8945 | Layer 1 | Epoch 243  |
|         14850 |    42026.4375 | Layer 1 | Epoch 244  |
|         14880 |    42412.6367 | Layer 1 | Epoch 244  |
|         14910 |    42362.9805 | Layer 1 | Epoch 245  |
|         14940 |    42848.1367 | Layer 1 | Epoch 245  |
|         14970 |    43034.3633 | Layer 1 | Epoch 246  |
|         15000 |    41789.3555 | Layer 1 | Epoch 246  |
|         15030 |    42746.6406 | Layer 1 | Epoch 247  |
|         15060 |    43176.7344 | Layer 1 | Epoch 247  |
|         15090 |    42849.1367 | Layer 1 | Epoch 248  |
|         15120 |    43088.9297 | Layer 1 | Epoch 248  |
|         15150 |    41789.9102 | Layer 1 | Epoch 249  |
|         15180 |    42710.5312 | Layer 1 | Epoch 249  |
|         15210 |    42114.6953 | Layer 1 | Epoch 250  |
|         15240 |    42456.6797 | Layer 1 | Epoch 250  |
|         15270 |    42531.9141 | Layer 1 | Epoch 251  |
|         15300 |    42138.8984 | Layer 1 | Epoch 251  |
|         15330 |    42286.5391 | Layer 1 | Epoch 252  |
|         15360 |    42149.1953 | Layer 1 | Epoch 252  |
|         15390 |    42626.6641 | Layer 1 | Epoch 253  |
|         15420 |    40917.6328 | Layer 1 | Epoch 253  |
|         15450 |    40773.9609 | Layer 1 | Epoch 254  |
|         15480 |    41395.2500 | Layer 1 | Epoch 254  |
|         15510 |    42032.0508 | Layer 1 | Epoch 255  |
|         15540 |    41530.2852 | Layer 1 | Epoch 255  |
|         15570 |    42457.6797 | Layer 1 | Epoch 256  |
|         15600 |    42106.5234 | Layer 1 | Epoch 256  |
|         15630 |    42276.8867 | Layer 1 | Epoch 257  |
|         15660 |    43699.1289 | Layer 1 | Epoch 257  |
|         15690 |    41960.9180 | Layer 1 | Epoch 258  |
|         15720 |    41471.0859 | Layer 1 | Epoch 258  |
|         15750 |    41073.0859 | Layer 1 | Epoch 259  |
|         15780 |    42301.5664 | Layer 1 | Epoch 259  |
|         15810 |    42991.0859 | Layer 1 | Epoch 260  |
|         15840 |    41428.8750 | Layer 1 | Epoch 260  |
|         15870 |    41630.0391 | Layer 1 | Epoch 261  |
|         15900 |    41941.6484 | Layer 1 | Epoch 261  |
|         15930 |    42978.1992 | Layer 1 | Epoch 262  |
|         15960 |    42960.7070 | Layer 1 | Epoch 262  |
|         15990 |    40437.2188 | Layer 1 | Epoch 263  |
|         16020 |    42609.4453 | Layer 1 | Epoch 263  |
|         16050 |    42763.0117 | Layer 1 | Epoch 264  |
|         16080 |    41324.4062 | Layer 1 | Epoch 264  |
|         16110 |    42732.8359 | Layer 1 | Epoch 265  |
|         16140 |    42809.2734 | Layer 1 | Epoch 265  |
|         16170 |    42842.0859 | Layer 1 | Epoch 266  |
|         16200 |    42347.0430 | Layer 1 | Epoch 266  |
|         16230 |    42102.0508 | Layer 1 | Epoch 267  |
|         16260 |    42638.8125 | Layer 1 | Epoch 267  |
|         16290 |    42715.8008 | Layer 1 | Epoch 268  |
|         16320 |    41010.3398 | Layer 1 | Epoch 268  |
|         16350 |    42338.2461 | Layer 1 | Epoch 269  |
|         16380 |    42287.0078 | Layer 1 | Epoch 269  |
|         16410 |    40125.1875 | Layer 1 | Epoch 270  |
|         16440 |    41291.9492 | Layer 1 | Epoch 270  |
|         16470 |    42632.1328 | Layer 1 | Epoch 271  |
|         16500 |    42542.4180 | Layer 1 | Epoch 271  |
|         16530 |    42983.5859 | Layer 1 | Epoch 271  |
|         16560 |    43190.9297 | Layer 1 | Epoch 272  |
|         16590 |    41920.2969 | Layer 1 | Epoch 272  |
|         16620 |    42990.2695 | Layer 1 | Epoch 273  |
|         16650 |    42477.4609 | Layer 1 | Epoch 273  |
|         16680 |    43358.1289 | Layer 1 | Epoch 274  |
|         16710 |    41294.2656 | Layer 1 | Epoch 274  |
|         16740 |    42549.8516 | Layer 1 | Epoch 275  |
|         16770 |    41693.1562 | Layer 1 | Epoch 275  |
|         16800 |    42739.5859 | Layer 1 | Epoch 276  |
|         16830 |    41868.6211 | Layer 1 | Epoch 276  |
|         16860 |    41613.2266 | Layer 1 | Epoch 277  |
|         16890 |    42643.3984 | Layer 1 | Epoch 277  |
|         16920 |    42294.7383 | Layer 1 | Epoch 278  |
|         16950 |    41543.2891 | Layer 1 | Epoch 278  |
|         16980 |    42200.5625 | Layer 1 | Epoch 279  |
|         17010 |    41880.1445 | Layer 1 | Epoch 279  |
|         17040 |    41050.3320 | Layer 1 | Epoch 280  |
|         17070 |    42827.5547 | Layer 1 | Epoch 280  |
|         17100 |    42481.0820 | Layer 1 | Epoch 281  |
|         17130 |    41991.1953 | Layer 1 | Epoch 281  |
|         17160 |    42505.6016 | Layer 1 | Epoch 282  |
|         17190 |    42370.7422 | Layer 1 | Epoch 282  |
|         17220 |    41729.1055 | Layer 1 | Epoch 283  |
|         17250 |    42673.8047 | Layer 1 | Epoch 283  |
|         17280 |    42714.1328 | Layer 1 | Epoch 284  |
|         17310 |    41520.4297 | Layer 1 | Epoch 284  |
|         17340 |    42455.5039 | Layer 1 | Epoch 285  |
|         17370 |    41548.7734 | Layer 1 | Epoch 285  |
|         17400 |    43162.2266 | Layer 1 | Epoch 286  |
|         17430 |    41369.1641 | Layer 1 | Epoch 286  |
|         17460 |    41214.4023 | Layer 1 | Epoch 287  |
|         17490 |    41417.3086 | Layer 1 | Epoch 287  |
|         17520 |    42059.0000 | Layer 1 | Epoch 288  |
|         17550 |    42498.6953 | Layer 1 | Epoch 288  |
|         17580 |    42437.4180 | Layer 1 | Epoch 289  |
|         17610 |    41998.2266 | Layer 1 | Epoch 289  |
|         17640 |    40863.4492 | Layer 1 | Epoch 290  |
|         17670 |    42380.9766 | Layer 1 | Epoch 290  |
|         17700 |    41003.1758 | Layer 1 | Epoch 291  |
|         17730 |    41748.6055 | Layer 1 | Epoch 291  |
|         17760 |    42242.5898 | Layer 1 | Epoch 292  |
|         17790 |    42716.0078 | Layer 1 | Epoch 292  |
|         17820 |    42244.7188 | Layer 1 | Epoch 293  |
|         17850 |    42412.0547 | Layer 1 | Epoch 293  |
|         17880 |    41511.4883 | Layer 1 | Epoch 294  |
|         17910 |    43172.1328 | Layer 1 | Epoch 294  |
|         17940 |    41437.3516 | Layer 1 | Epoch 295  |
|         17970 |    40767.1367 | Layer 1 | Epoch 295  |
|         18000 |    42647.1094 | Layer 1 | Epoch 296  |
|         18030 |    42238.3203 | Layer 1 | Epoch 296  |
|         18060 |    41947.0430 | Layer 1 | Epoch 297  |
|         18090 |    42246.0039 | Layer 1 | Epoch 297  |
|         18120 |    41263.8242 | Layer 1 | Epoch 298  |
|         18150 |    42115.8867 | Layer 1 | Epoch 298  |
|         18180 |    42301.0742 | Layer 1 | Epoch 299  |
|         18210 |    41631.6641 | Layer 1 | Epoch 299  |
|         18240 |    42795.1406 | Layer 1 | Epoch 300  |
|         18270 |    42637.7695 | Layer 1 | Epoch 300  |
|         18300 |    41709.3047 | Layer 1 | Epoch 301  |
|         18330 |    41377.6250 | Layer 1 | Epoch 301  |
|         18360 |    43660.0664 | Layer 1 | Epoch 301  |
|         18390 |    42540.6719 | Layer 1 | Epoch 302  |
|         18420 |    42446.5352 | Layer 1 | Epoch 302  |
|         18450 |    41587.9062 | Layer 1 | Epoch 303  |
|         18480 |    41569.6875 | Layer 1 | Epoch 303  |
|         18510 |    42213.9570 | Layer 1 | Epoch 304  |
|         18540 |    42797.1797 | Layer 1 | Epoch 304  |
|         18570 |    43087.4492 | Layer 1 | Epoch 305  |
|         18600 |    41909.7930 | Layer 1 | Epoch 305  |
|         18630 |    41104.3359 | Layer 1 | Epoch 306  |
|         18660 |    41183.6484 | Layer 1 | Epoch 306  |
|         18690 |    41838.7500 | Layer 1 | Epoch 307  |
|         18720 |    43210.5430 | Layer 1 | Epoch 307  |
|         18750 |    42313.2109 | Layer 1 | Epoch 308  |
|         18780 |    41683.6562 | Layer 1 | Epoch 308  |
|         18810 |    41218.4141 | Layer 1 | Epoch 309  |
|         18840 |    41573.5703 | Layer 1 | Epoch 309  |
|         18870 |    42373.5703 | Layer 1 | Epoch 310  |
|         18900 |    42540.8750 | Layer 1 | Epoch 310  |
|         18930 |    42396.9805 | Layer 1 | Epoch 311  |
|         18960 |    41560.8242 | Layer 1 | Epoch 311  |
|         18990 |    43212.4609 | Layer 1 | Epoch 312  |
|         19020 |    40940.2500 | Layer 1 | Epoch 312  |
|         19050 |    40518.6680 | Layer 1 | Epoch 313  |
|         19080 |    42296.6445 | Layer 1 | Epoch 313  |
|         19110 |    42431.8945 | Layer 1 | Epoch 314  |
|         19140 |    41914.2422 | Layer 1 | Epoch 314  |
|         19170 |    41481.7344 | Layer 1 | Epoch 315  |
|         19200 |    42413.4609 | Layer 1 | Epoch 315  |
|         19230 |    42580.7578 | Layer 1 | Epoch 316  |
|         19260 |    41518.2930 | Layer 1 | Epoch 316  |
|         19290 |    42276.4727 | Layer 1 | Epoch 317  |
|         19320 |    42403.4141 | Layer 1 | Epoch 317  |
|         19350 |    42164.9570 | Layer 1 | Epoch 318  |
|         19380 |    42252.9609 | Layer 1 | Epoch 318  |
|         19410 |    42930.3438 | Layer 1 | Epoch 319  |
|         19440 |    43312.0547 | Layer 1 | Epoch 319  |
|         19470 |    42613.3594 | Layer 1 | Epoch 320  |
|         19500 |    40765.9258 | Layer 1 | Epoch 320  |
|         19530 |    42639.8320 | Layer 1 | Epoch 321  |
|         19560 |    41679.8516 | Layer 1 | Epoch 321  |
|         19590 |    41495.4844 | Layer 1 | Epoch 322  |
|         19620 |    42188.8555 | Layer 1 | Epoch 322  |
|         19650 |    42486.1328 | Layer 1 | Epoch 323  |
|         19680 |    41199.3555 | Layer 1 | Epoch 323  |
|         19710 |    41313.2930 | Layer 1 | Epoch 324  |
|         19740 |    40980.9922 | Layer 1 | Epoch 324  |
|         19770 |    42479.2188 | Layer 1 | Epoch 325  |
|         19800 |    41188.1328 | Layer 1 | Epoch 325  |
|         19830 |    41299.3555 | Layer 1 | Epoch 326  |
|         19860 |    42797.0742 | Layer 1 | Epoch 326  |
|         19890 |    42306.4375 | Layer 1 | Epoch 327  |
|         19920 |    42337.5977 | Layer 1 | Epoch 327  |
|         19950 |    41024.6367 | Layer 1 | Epoch 328  |
|         19980 |    41730.1250 | Layer 1 | Epoch 328  |
|         20010 |    42205.6484 | Layer 1 | Epoch 329  |
|         20040 |    42113.7500 | Layer 1 | Epoch 329  |
|         20070 |    40743.9453 | Layer 1 | Epoch 330  |
|         20100 |    40763.5938 | Layer 1 | Epoch 330  |
|         20130 |    40859.2070 | Layer 1 | Epoch 331  |
|         20160 |    41872.7734 | Layer 1 | Epoch 331  |
|         20190 |    41320.0117 | Layer 1 | Epoch 331  |
|         20220 |    41303.8750 | Layer 1 | Epoch 332  |
|         20250 |    43082.4609 | Layer 1 | Epoch 332  |
|         20280 |    41147.9297 | Layer 1 | Epoch 333  |
|         20310 |    39683.6172 | Layer 1 | Epoch 333  |
|         20340 |    42057.9023 | Layer 1 | Epoch 334  |
|         20370 |    42565.8555 | Layer 1 | Epoch 334  |
|         20400 |    41839.5312 | Layer 1 | Epoch 335  |
|         20430 |    41628.4805 | Layer 1 | Epoch 335  |
|         20460 |    43147.0703 | Layer 1 | Epoch 336  |
|         20490 |    41943.2852 | Layer 1 | Epoch 336  |
|         20520 |    43045.5078 | Layer 1 | Epoch 337  |
|         20550 |    41855.6875 | Layer 1 | Epoch 337  |
|         20580 |    41933.2266 | Layer 1 | Epoch 338  |
|         20610 |    41344.4414 | Layer 1 | Epoch 338  |
|         20640 |    41954.7305 | Layer 1 | Epoch 339  |
|         20670 |    42157.5664 | Layer 1 | Epoch 339  |
|         20700 |    42955.1211 | Layer 1 | Epoch 340  |
|         20730 |    41361.7266 | Layer 1 | Epoch 340  |
|         20760 |    42048.8516 | Layer 1 | Epoch 341  |
|         20790 |    42560.4766 | Layer 1 | Epoch 341  |
|         20820 |    41397.0195 | Layer 1 | Epoch 342  |
|         20850 |    41975.1641 | Layer 1 | Epoch 342  |
|         20880 |    40691.5078 | Layer 1 | Epoch 343  |
|         20910 |    41967.5547 | Layer 1 | Epoch 343  |
|         20940 |    43016.6445 | Layer 1 | Epoch 344  |
|         20970 |    41720.2656 | Layer 1 | Epoch 344  |
|         21000 |    41601.5430 | Layer 1 | Epoch 345  |
|         21030 |    42342.8516 | Layer 1 | Epoch 345  |
|         21060 |    42117.3125 | Layer 1 | Epoch 346  |
|         21090 |    42733.6406 | Layer 1 | Epoch 346  |
|         21120 |    42078.5859 | Layer 1 | Epoch 347  |
|         21150 |    41611.0508 | Layer 1 | Epoch 347  |
|         21180 |    42757.8750 | Layer 1 | Epoch 348  |
|         21210 |    42051.5391 | Layer 1 | Epoch 348  |
|         21240 |    41099.9922 | Layer 1 | Epoch 349  |
|         21270 |    42530.4766 | Layer 1 | Epoch 349  |
|         21300 |    42161.2734 | Layer 1 | Epoch 350  |
|         21330 |    41955.7188 | Layer 1 | Epoch 350  |
|         21360 |    42650.1172 | Layer 1 | Epoch 351  |
|         21390 |    41535.1055 | Layer 1 | Epoch 351  |
|         21420 |    40607.9375 | Layer 1 | Epoch 352  |
|         21450 |    42534.7500 | Layer 1 | Epoch 352  |
|         21480 |    40627.4922 | Layer 1 | Epoch 353  |
|         21510 |    42320.3359 | Layer 1 | Epoch 353  |
|         21540 |    42554.5586 | Layer 1 | Epoch 354  |
|         21570 |    41772.6133 | Layer 1 | Epoch 354  |
|         21600 |    41329.7891 | Layer 1 | Epoch 355  |
|         21630 |    41556.8672 | Layer 1 | Epoch 355  |
|         21660 |    39987.9414 | Layer 1 | Epoch 356  |
|         21690 |    41834.9922 | Layer 1 | Epoch 356  |
|         21720 |    42821.6953 | Layer 1 | Epoch 357  |
|         21750 |    41126.9883 | Layer 1 | Epoch 357  |
|         21780 |    41880.0234 | Layer 1 | Epoch 358  |
|         21810 |    41195.0859 | Layer 1 | Epoch 358  |
|         21840 |    42100.3906 | Layer 1 | Epoch 359  |
|         21870 |    41124.2930 | Layer 1 | Epoch 359  |
|         21900 |    42222.2188 | Layer 1 | Epoch 360  |
|         21930 |    42085.4102 | Layer 1 | Epoch 360  |
|         21960 |    41511.1367 | Layer 1 | Epoch 361  |
|         21990 |    41473.5312 | Layer 1 | Epoch 361  |
|         22020 |    41994.5938 | Layer 1 | Epoch 361  |
|         22050 |    40744.3867 | Layer 1 | Epoch 362  |
|         22080 |    41239.0938 | Layer 1 | Epoch 362  |
|         22110 |    41374.8320 | Layer 1 | Epoch 363  |
|         22140 |    42594.6758 | Layer 1 | Epoch 363  |
|         22170 |    41836.7812 | Layer 1 | Epoch 364  |
|         22200 |    41517.5039 | Layer 1 | Epoch 364  |
|         22230 |    41541.7852 | Layer 1 | Epoch 365  |
|         22260 |    41620.4141 | Layer 1 | Epoch 365  |
|         22290 |    40698.6797 | Layer 1 | Epoch 366  |
|         22320 |    41034.6172 | Layer 1 | Epoch 366  |
|         22350 |    40631.2227 | Layer 1 | Epoch 367  |
|         22380 |    41025.9180 | Layer 1 | Epoch 367  |
|         22410 |    41856.2734 | Layer 1 | Epoch 368  |
|         22440 |    42369.8125 | Layer 1 | Epoch 368  |
|         22470 |    42071.3438 | Layer 1 | Epoch 369  |
|         22500 |    41691.1797 | Layer 1 | Epoch 369  |
|         22530 |    40762.1172 | Layer 1 | Epoch 370  |
|         22560 |    41600.8047 | Layer 1 | Epoch 370  |
|         22590 |    41533.6992 | Layer 1 | Epoch 371  |
|         22620 |    42465.0859 | Layer 1 | Epoch 371  |
|         22650 |    41928.0469 | Layer 1 | Epoch 372  |
|         22680 |    42307.9883 | Layer 1 | Epoch 372  |
|         22710 |    42193.9766 | Layer 1 | Epoch 373  |
|         22740 |    42177.6133 | Layer 1 | Epoch 373  |
|         22770 |    42145.3867 | Layer 1 | Epoch 374  |
|         22800 |    42555.8359 | Layer 1 | Epoch 374  |
|         22830 |    42640.5352 | Layer 1 | Epoch 375  |
|         22860 |    42309.5234 | Layer 1 | Epoch 375  |
|         22890 |    41874.1680 | Layer 1 | Epoch 376  |
|         22920 |    41579.1484 | Layer 1 | Epoch 376  |
|         22950 |    43522.3516 | Layer 1 | Epoch 377  |
|         22980 |    42732.7070 | Layer 1 | Epoch 377  |
|         23010 |    41388.0195 | Layer 1 | Epoch 378  |
|         23040 |    42313.0703 | Layer 1 | Epoch 378  |
|         23070 |    41139.6367 | Layer 1 | Epoch 379  |
|         23100 |    41725.1055 | Layer 1 | Epoch 379  |
|         23130 |    41666.4570 | Layer 1 | Epoch 380  |
|         23160 |    40183.2383 | Layer 1 | Epoch 380  |
|         23190 |    40217.7812 | Layer 1 | Epoch 381  |
|         23220 |    41721.0586 | Layer 1 | Epoch 381  |
|         23250 |    41569.0625 | Layer 1 | Epoch 382  |
|         23280 |    41975.5703 | Layer 1 | Epoch 382  |
|         23310 |    42240.8008 | Layer 1 | Epoch 383  |
|         23340 |    41899.2578 | Layer 1 | Epoch 383  |
|         23370 |    42910.4453 | Layer 1 | Epoch 384  |
|         23400 |    41383.5430 | Layer 1 | Epoch 384  |
|         23430 |    43218.3281 | Layer 1 | Epoch 385  |
|         23460 |    41882.5000 | Layer 1 | Epoch 385  |
|         23490 |    40764.4570 | Layer 1 | Epoch 386  |
|         23520 |    41633.3008 | Layer 1 | Epoch 386  |
|         23550 |    41569.5508 | Layer 1 | Epoch 387  |
|         23580 |    42033.4883 | Layer 1 | Epoch 387  |
|         23610 |    41839.1641 | Layer 1 | Epoch 388  |
|         23640 |    42690.4688 | Layer 1 | Epoch 388  |
|         23670 |    41234.8320 | Layer 1 | Epoch 389  |
|         23700 |    43318.7305 | Layer 1 | Epoch 389  |
|         23730 |    42015.9258 | Layer 1 | Epoch 390  |
|         23760 |    40851.9297 | Layer 1 | Epoch 390  |
|         23790 |    41474.4883 | Layer 1 | Epoch 391  |
|         23820 |    42640.1836 | Layer 1 | Epoch 391  |
|         23850 |    41581.0547 | Layer 1 | Epoch 391  |
|         23880 |    41783.0078 | Layer 1 | Epoch 392  |
|         23910 |    39563.5547 | Layer 1 | Epoch 392  |
|         23940 |    41641.1562 | Layer 1 | Epoch 393  |
|         23970 |    41189.9805 | Layer 1 | Epoch 393  |
|         24000 |    41890.3516 | Layer 1 | Epoch 394  |
|         24030 |    42105.0391 | Layer 1 | Epoch 394  |
|         24060 |    42191.6875 | Layer 1 | Epoch 395  |
|         24090 |    41467.6445 | Layer 1 | Epoch 395  |
|         24120 |    42036.5977 | Layer 1 | Epoch 396  |
|         24150 |    41982.8438 | Layer 1 | Epoch 396  |
|         24180 |    41448.8125 | Layer 1 | Epoch 397  |
|         24210 |    42299.3203 | Layer 1 | Epoch 397  |
|         24240 |    40710.0078 | Layer 1 | Epoch 398  |
|         24270 |    39309.1992 | Layer 1 | Epoch 398  |
|         24300 |    42455.3516 | Layer 1 | Epoch 399  |
|         24330 |    41514.7383 | Layer 1 | Epoch 399  |
|         24360 |    42210.4922 | Layer 1 | Epoch 400  |
|         24390 |    42000.4453 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |       37.4759 | Layer 2 | Epoch 1  |
|            30 |       41.9228 | Layer 2 | Epoch 1  |
|            60 |       38.3800 | Layer 2 | Epoch 1  |
|            90 |       41.3931 | Layer 2 | Epoch 2  |
|           120 |       40.6239 | Layer 2 | Epoch 2  |
|           150 |       34.8014 | Layer 2 | Epoch 3  |
|           180 |       37.5267 | Layer 2 | Epoch 3  |
|           210 |       35.4915 | Layer 2 | Epoch 4  |
|           240 |       39.6878 | Layer 2 | Epoch 4  |
|           270 |       36.6617 | Layer 2 | Epoch 5  |
|           300 |       34.4531 | Layer 2 | Epoch 5  |
|           330 |       36.1580 | Layer 2 | Epoch 6  |
|           360 |       33.9859 | Layer 2 | Epoch 6  |
|           390 |       33.2022 | Layer 2 | Epoch 7  |
|           420 |       33.2706 | Layer 2 | Epoch 7  |
|           450 |       30.3994 | Layer 2 | Epoch 8  |
|           480 |       33.1980 | Layer 2 | Epoch 8  |
|           510 |       33.3224 | Layer 2 | Epoch 9  |
|           540 |       36.8641 | Layer 2 | Epoch 9  |
|           570 |       36.1815 | Layer 2 | Epoch 10  |
|           600 |       33.3315 | Layer 2 | Epoch 10  |
|           630 |       30.5584 | Layer 2 | Epoch 11  |
|           660 |       30.6772 | Layer 2 | Epoch 11  |
|           690 |       32.3663 | Layer 2 | Epoch 12  |
|           720 |       29.7094 | Layer 2 | Epoch 12  |
|           750 |       30.2494 | Layer 2 | Epoch 13  |
|           780 |       31.6005 | Layer 2 | Epoch 13  |
|           810 |       28.6897 | Layer 2 | Epoch 14  |
|           840 |       28.9830 | Layer 2 | Epoch 14  |
|           870 |       30.0454 | Layer 2 | Epoch 15  |
|           900 |       30.8930 | Layer 2 | Epoch 15  |
|           930 |       30.6492 | Layer 2 | Epoch 16  |
|           960 |       28.5846 | Layer 2 | Epoch 16  |
