Script started on Thu 23 Nov 2017 03:03:44 PM EST
]0;alex@alex-obsidubuntu: ~/live/ae[01;32malex@alex-obsidubuntu[00m:[01;34m~/live/ae[00m$ exitpy autoencoder.py
2017-11-23 15:03:46.567657: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567672: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567676: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567678: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.567681: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-11-23 15:03:46.677588: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-23 15:03:46.677814: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: GeForce GTX 1080 Ti
major: 6 minor: 1 memoryClockRate (GHz) 1.683
pciBusID 0000:01:00.0
Total memory: 10.89GiB
Free memory: 10.00GiB
2017-11-23 15:03:46.677824: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
2017-11-23 15:03:46.677827: I tensorflow/core/common_runtime/gpu/gpu_device.cc:986] 0:   Y 
2017-11-23 15:03:46.677833: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1045] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          1290 |    42198.8906 | Layer 1 | Epoch 22  |
|          1320 |    39600.1836 | Layer 1 | Epoch 22  |
|          1350 |    41240.7031 | Layer 1 | Epoch 23  |
|          1380 |    41715.0625 | Layer 1 | Epoch 23  |
|          1410 |    40175.2344 | Layer 1 | Epoch 24  |
|          1440 |    39475.0859 | Layer 1 | Epoch 24  |
|          1470 |    42032.0039 | Layer 1 | Epoch 25  |
|          1500 |    41447.1094 | Layer 1 | Epoch 25  |
|          1530 |    42308.3359 | Layer 1 | Epoch 26  |
|          1560 |    40724.7969 | Layer 1 | Epoch 26  |
|          1590 |    41164.5312 | Layer 1 | Epoch 27  |
|          1620 |    42504.7031 | Layer 1 | Epoch 27  |
|          1650 |    41324.1875 | Layer 1 | Epoch 28  |
|          1680 |    41494.8672 | Layer 1 | Epoch 28  |
|          1710 |    40958.3594 | Layer 1 | Epoch 29  |
|          1740 |    41423.9922 | Layer 1 | Epoch 29  |
|          1770 |    42017.9609 | Layer 1 | Epoch 30  |
|          1800 |    39371.1602 | Layer 1 | Epoch 30  |
|          1830 |    40929.1836 | Layer 1 | Epoch 31  |
|          1860 |    41773.3984 | Layer 1 | Epoch 31  |
|          1890 |    39270.6953 | Layer 1 | Epoch 31  |
|          1920 |    40401.1797 | Layer 1 | Epoch 32  |
|          1950 |    42179.0859 | Layer 1 | Epoch 32  |
|          1980 |    40306.2734 | Layer 1 | Epoch 33  |
|          2010 |    40913.0391 | Layer 1 | Epoch 33  |
|          2040 |    41076.0078 | Layer 1 | Epoch 34  |
|          2070 |    39750.7969 | Layer 1 | Epoch 34  |
|          2100 |    42066.7734 | Layer 1 | Epoch 35  |
|          2130 |    39964.7344 | Layer 1 | Epoch 35  |
|          2160 |    39480.0391 | Layer 1 | Epoch 36  |
|          2190 |    41483.7656 | Layer 1 | Epoch 36  |
|          2220 |    41333.8672 | Layer 1 | Epoch 37  |
|          2250 |    39216.6641 | Layer 1 | Epoch 37  |
|          2280 |    40871.4180 | Layer 1 | Epoch 38  |
|          2310 |    39863.0156 | Layer 1 | Epoch 38  |
|          2340 |    39807.0703 | Layer 1 | Epoch 39  |
|          2370 |    41039.8438 | Layer 1 | Epoch 39  |
|          2400 |    41084.3906 | Layer 1 | Epoch 40  |
|          2430 |    41494.4102 | Layer 1 | Epoch 40  |
|          2460 |    39338.0898 | Layer 1 | Epoch 41  |
|          2490 |    41829.9805 | Layer 1 | Epoch 41  |
|          2520 |    39528.0742 | Layer 1 | Epoch 42  |
|          2550 |    41012.8164 | Layer 1 | Epoch 42  |
|          2580 |    38980.1719 | Layer 1 | Epoch 43  |
|          2610 |    39855.9844 | Layer 1 | Epoch 43  |
|          2640 |    40208.7422 | Layer 1 | Epoch 44  |
|          2670 |    41131.8594 | Layer 1 | Epoch 44  |
|          2700 |    41946.1641 | Layer 1 | Epoch 45  |
|          2730 |    39183.7031 | Layer 1 | Epoch 45  |
|          2760 |    40057.3750 | Layer 1 | Epoch 46  |
|          2790 |    41355.6719 | Layer 1 | Epoch 46  |
|          2820 |    40964.7617 | Layer 1 | Epoch 47  |
|          2850 |    40924.5586 | Layer 1 | Epoch 47  |
|          2880 |    39911.3945 | Layer 1 | Epoch 48  |
|          2910 |    38689.9141 | Layer 1 | Epoch 48  |
|          2940 |    38785.9297 | Layer 1 | Epoch 49  |
|          2970 |    39879.6172 | Layer 1 | Epoch 49  |
|          3000 |    40069.3906 | Layer 1 | Epoch 50  |
|          3030 |    40645.9688 | Layer 1 | Epoch 50  |
|          3060 |    38222.7812 | Layer 1 | Epoch 51  |
|          3090 |    40112.5156 | Layer 1 | Epoch 51  |
|          3120 |    38576.6797 | Layer 1 | Epoch 52  |
|          3150 |    39287.1719 | Layer 1 | Epoch 52  |
|          3180 |    39244.1094 | Layer 1 | Epoch 53  |
|          3210 |    39505.4297 | Layer 1 | Epoch 53  |
|          3240 |    38666.7734 | Layer 1 | Epoch 54  |
|          3270 |    40030.3555 | Layer 1 | Epoch 54  |
|          3300 |    39759.5156 | Layer 1 | Epoch 55  |
|          3330 |    39179.5977 | Layer 1 | Epoch 55  |
|          3360 |    39299.1641 | Layer 1 | Epoch 56  |
|          3390 |    39867.6680 | Layer 1 | Epoch 56  |
|          3420 |    39994.8477 | Layer 1 | Epoch 57  |
|          3450 |    40169.4453 | Layer 1 | Epoch 57  |
|          3480 |    40949.7656 | Layer 1 | Epoch 58  |
|          3510 |    38490.2500 | Layer 1 | Epoch 58  |
|          3540 |    38212.4375 | Layer 1 | Epoch 59  |
|          3570 |    38277.7500 | Layer 1 | Epoch 59  |
|          3600 |    39630.0195 | Layer 1 | Epoch 60  |
|          3630 |    40810.5312 | Layer 1 | Epoch 60  |
|          3660 |    38325.9531 | Layer 1 | Epoch 61  |
|          3690 |    41530.4297 | Layer 1 | Epoch 61  |
|          3720 |    39537.8594 | Layer 1 | Epoch 61  |
|          3750 |    38876.8047 | Layer 1 | Epoch 62  |
|          3780 |    38991.1875 | Layer 1 | Epoch 62  |
|          3810 |    37526.3789 | Layer 1 | Epoch 63  |
|          3840 |    39635.2109 | Layer 1 | Epoch 63  |
|          3870 |    40958.0312 | Layer 1 | Epoch 64  |
|          3900 |    39609.2656 | Layer 1 | Epoch 64  |
|          3930 |    39541.0625 | Layer 1 | Epoch 65  |
|          3960 |    38574.4570 | Layer 1 | Epoch 65  |
|          3990 |    40210.0312 | Layer 1 | Epoch 66  |
|          4020 |    38750.1602 | Layer 1 | Epoch 66  |
|          4050 |    38311.1172 | Layer 1 | Epoch 67  |
|          4080 |    40071.5625 | Layer 1 | Epoch 67  |
|          4110 |    40286.4180 | Layer 1 | Epoch 68  |
|          4140 |    39143.6914 | Layer 1 | Epoch 68  |
|          4170 |    38737.7812 | Layer 1 | Epoch 69  |
|          4200 |    40097.6797 | Layer 1 | Epoch 69  |
|          4230 |    37985.1484 | Layer 1 | Epoch 70  |
|          4260 |    39558.2578 | Layer 1 | Epoch 70  |
|          4290 |    40736.5117 | Layer 1 | Epoch 71  |
|          4320 |    38459.0703 | Layer 1 | Epoch 71  |
|          4350 |    39725.1562 | Layer 1 | Epoch 72  |
|          4380 |    39254.0547 | Layer 1 | Epoch 72  |
|          4410 |    39375.6836 | Layer 1 | Epoch 73  |
|          4440 |    39416.9570 | Layer 1 | Epoch 73  |
|          4470 |    38741.1836 | Layer 1 | Epoch 74  |
|          4500 |    38810.1094 | Layer 1 | Epoch 74  |
|          4530 |    39437.6328 | Layer 1 | Epoch 75  |
|          4560 |    38145.9609 | Layer 1 | Epoch 75  |
|          4590 |    39673.3594 | Layer 1 | Epoch 76  |
|          4620 |    39037.1641 | Layer 1 | Epoch 76  |
|          4650 |    40524.6836 | Layer 1 | Epoch 77  |
|          4680 |    39263.0000 | Layer 1 | Epoch 77  |
|          4710 |    38613.3281 | Layer 1 | Epoch 78  |
|          4740 |    39139.8125 | Layer 1 | Epoch 78  |
|          4770 |    38001.3320 | Layer 1 | Epoch 79  |
|          4800 |    38310.0312 | Layer 1 | Epoch 79  |
|          4830 |    39481.3203 | Layer 1 | Epoch 80  |
|          4860 |    40415.6289 | Layer 1 | Epoch 80  |
|          4890 |    39309.9375 | Layer 1 | Epoch 81  |
|          4920 |    39487.7891 | Layer 1 | Epoch 81  |
|          4950 |    37718.3828 | Layer 1 | Epoch 82  |
|          4980 |    38482.6680 | Layer 1 | Epoch 82  |
|          5010 |    40425.7188 | Layer 1 | Epoch 83  |
|          5040 |    38989.6406 | Layer 1 | Epoch 83  |
|          5070 |    40956.3477 | Layer 1 | Epoch 84  |
|          5100 |    38383.8594 | Layer 1 | Epoch 84  |
|          5130 |    39761.1250 | Layer 1 | Epoch 85  |
|          5160 |    38817.2812 | Layer 1 | Epoch 85  |
|          5190 |    38677.6562 | Layer 1 | Epoch 86  |
|          5220 |    39631.0039 | Layer 1 | Epoch 86  |
|          5250 |    39809.1836 | Layer 1 | Epoch 87  |
|          5280 |    40727.5078 | Layer 1 | Epoch 87  |
|          5310 |    40925.9180 | Layer 1 | Epoch 88  |
|          5340 |    38933.3203 | Layer 1 | Epoch 88  |
|          5370 |    38649.4688 | Layer 1 | Epoch 89  |
|          5400 |    39190.9062 | Layer 1 | Epoch 89  |
|          5430 |    39807.3594 | Layer 1 | Epoch 90  |
|          5460 |    37066.6250 | Layer 1 | Epoch 90  |
|          5490 |    37622.2852 | Layer 1 | Epoch 91  |
|          5520 |    38392.3906 | Layer 1 | Epoch 91  |
|          5550 |    36743.0039 | Layer 1 | Epoch 91  |
|          5580 |    39231.8984 | Layer 1 | Epoch 92  |
|          5610 |    40007.2109 | Layer 1 | Epoch 92  |
|          5640 |    40016.6016 | Layer 1 | Epoch 93  |
|          5670 |    37886.7266 | Layer 1 | Epoch 93  |
|          5700 |    37670.6719 | Layer 1 | Epoch 94  |
|          5730 |    39332.5352 | Layer 1 | Epoch 94  |
|          5760 |    38757.9102 | Layer 1 | Epoch 95  |
|          5790 |    38943.7969 | Layer 1 | Epoch 95  |
|          5820 |    40202.3789 | Layer 1 | Epoch 96  |
|          5850 |    37535.1250 | Layer 1 | Epoch 96  |
|          5880 |    39283.8359 | Layer 1 | Epoch 97  |
|          5910 |    38271.6055 | Layer 1 | Epoch 97  |
|          5940 |    37556.5430 | Layer 1 | Epoch 98  |
|          5970 |    39478.7305 | Layer 1 | Epoch 98  |
|          6000 |    39101.8828 | Layer 1 | Epoch 99  |
|          6030 |    38632.5547 | Layer 1 | Epoch 99  |
|          6060 |    37244.9570 | Layer 1 | Epoch 100  |
|          6090 |    39591.2695 | Layer 1 | Epoch 100  |
|          6120 |    39196.5547 | Layer 1 | Epoch 101  |
|          6150 |    38077.4297 | Layer 1 | Epoch 101  |
|          6180 |    37815.4062 | Layer 1 | Epoch 102  |
|          6210 |    40402.1250 | Layer 1 | Epoch 102  |
|          6240 |    39402.9805 | Layer 1 | Epoch 103  |
|          6270 |    38433.6250 | Layer 1 | Epoch 103  |
|          6300 |    37891.5820 | Layer 1 | Epoch 104  |
|          6330 |    39807.4609 | Layer 1 | Epoch 104  |
|          6360 |    36892.3477 | Layer 1 | Epoch 105  |
|          6390 |    37231.6328 | Layer 1 | Epoch 105  |
|          6420 |    37536.1992 | Layer 1 | Epoch 106  |
|          6450 |    39256.4609 | Layer 1 | Epoch 106  |
|          6480 |    39027.0078 | Layer 1 | Epoch 107  |
|          6510 |    38888.1797 | Layer 1 | Epoch 107  |
|          6540 |    37624.8828 | Layer 1 | Epoch 108  |
|          6570 |    37726.7656 | Layer 1 | Epoch 108  |
|          6600 |    37446.5664 | Layer 1 | Epoch 109  |
|          6630 |    38177.7734 | Layer 1 | Epoch 109  |
|          6660 |    38921.9414 | Layer 1 | Epoch 110  |
|          6690 |    38629.9688 | Layer 1 | Epoch 110  |
|          6720 |    39789.0547 | Layer 1 | Epoch 111  |
|          6750 |    38429.6992 | Layer 1 | Epoch 111  |
|          6780 |    38639.3359 | Layer 1 | Epoch 112  |
|          6810 |    39530.5234 | Layer 1 | Epoch 112  |
|          6840 |    39472.9531 | Layer 1 | Epoch 113  |
|          6870 |    39098.3359 | Layer 1 | Epoch 113  |
|          6900 |    36919.9531 | Layer 1 | Epoch 114  |
|          6930 |    37894.0469 | Layer 1 | Epoch 114  |
|          6960 |    38093.3828 | Layer 1 | Epoch 115  |
|          6990 |    39319.0820 | Layer 1 | Epoch 115  |
|          7020 |    36966.9688 | Layer 1 | Epoch 116  |
|          7050 |    37643.4844 | Layer 1 | Epoch 116  |
|          7080 |    38132.6836 | Layer 1 | Epoch 117  |
|          7110 |    38516.8516 | Layer 1 | Epoch 117  |
|          7140 |    36338.9609 | Layer 1 | Epoch 118  |
|          7170 |    38149.6953 | Layer 1 | Epoch 118  |
|          7200 |    38295.3555 | Layer 1 | Epoch 119  |
|          7230 |    39865.0703 | Layer 1 | Epoch 119  |
|          7260 |    40103.6797 | Layer 1 | Epoch 120  |
|          7290 |    40606.1875 | Layer 1 | Epoch 120  |
|          7320 |    37387.2109 | Layer 1 | Epoch 121  |
|          7350 |    39640.9609 | Layer 1 | Epoch 121  |
|          7380 |    36075.0273 | Layer 1 | Epoch 121  |
|          7410 |    39178.6328 | Layer 1 | Epoch 122  |
|          7440 |    38765.5312 | Layer 1 | Epoch 122  |
|          7470 |    38978.9883 | Layer 1 | Epoch 123  |
|          7500 |    38794.7812 | Layer 1 | Epoch 123  |
|          7530 |    39386.3125 | Layer 1 | Epoch 124  |
|          7560 |    38424.9102 | Layer 1 | Epoch 124  |
|          7590 |    39800.3320 | Layer 1 | Epoch 125  |
|          7620 |    39160.6328 | Layer 1 | Epoch 125  |
|          7650 |    38958.6875 | Layer 1 | Epoch 126  |
|          7680 |    37865.7578 | Layer 1 | Epoch 126  |
|          7710 |    39235.5781 | Layer 1 | Epoch 127  |
|          7740 |    37604.0547 | Layer 1 | Epoch 127  |
|          7770 |    38175.2695 | Layer 1 | Epoch 128  |
|          7800 |    37909.8594 | Layer 1 | Epoch 128  |
|          7830 |    36952.8750 | Layer 1 | Epoch 129  |
|          7860 |    40333.6406 | Layer 1 | Epoch 129  |
|          7890 |    37837.0898 | Layer 1 | Epoch 130  |
|          7920 |    39144.0156 | Layer 1 | Epoch 130  |
|          7950 |    38686.3516 | Layer 1 | Epoch 131  |
|          7980 |    39298.3320 | Layer 1 | Epoch 131  |
|          8010 |    37625.0586 | Layer 1 | Epoch 132  |
|          8040 |    36280.1719 | Layer 1 | Epoch 132  |
|          8070 |    36511.5938 | Layer 1 | Epoch 133  |
|          8100 |    37781.2344 | Layer 1 | Epoch 133  |
|          8130 |    38689.2578 | Layer 1 | Epoch 134  |
|          8160 |    38778.6680 | Layer 1 | Epoch 134  |
|          8190 |    38005.1445 | Layer 1 | Epoch 135  |
|          8220 |    37247.4766 | Layer 1 | Epoch 135  |
|          8250 |    36197.3672 | Layer 1 | Epoch 136  |
|          8280 |    39569.6328 | Layer 1 | Epoch 136  |
|          8310 |    38073.0117 | Layer 1 | Epoch 137  |
|          8340 |    39130.7188 | Layer 1 | Epoch 137  |
|          8370 |    36610.7734 | Layer 1 | Epoch 138  |
|          8400 |    38437.7422 | Layer 1 | Epoch 138  |
|          8430 |    38121.8906 | Layer 1 | Epoch 139  |
|          8460 |    38756.5508 | Layer 1 | Epoch 139  |
|          8490 |    37389.6016 | Layer 1 | Epoch 140  |
|          8520 |    36557.3789 | Layer 1 | Epoch 140  |
|          8550 |    40048.3750 | Layer 1 | Epoch 141  |
|          8580 |    39344.5938 | Layer 1 | Epoch 141  |
|          8610 |    36487.8672 | Layer 1 | Epoch 142  |
|          8640 |    36835.7578 | Layer 1 | Epoch 142  |
|          8670 |    37116.2031 | Layer 1 | Epoch 143  |
|          8700 |    36653.4805 | Layer 1 | Epoch 143  |
|          8730 |    35873.1719 | Layer 1 | Epoch 144  |
|          8760 |    37923.3594 | Layer 1 | Epoch 144  |
|          8790 |    36382.7891 | Layer 1 | Epoch 145  |
|          8820 |    35880.9844 | Layer 1 | Epoch 145  |
|          8850 |    37410.9570 | Layer 1 | Epoch 146  |
|          8880 |    39316.3867 | Layer 1 | Epoch 146  |
|          8910 |    37467.5859 | Layer 1 | Epoch 147  |
|          8940 |    37977.7344 | Layer 1 | Epoch 147  |
|          8970 |    38627.3516 | Layer 1 | Epoch 148  |
|          9000 |    40164.7656 | Layer 1 | Epoch 148  |
|          9030 |    36792.2578 | Layer 1 | Epoch 149  |
|          9060 |    39283.3594 | Layer 1 | Epoch 149  |
|          9090 |    37790.8281 | Layer 1 | Epoch 150  |
|          9120 |    38252.1641 | Layer 1 | Epoch 150  |
|          9150 |    37420.0195 | Layer 1 | Epoch 151  |
|          9180 |    37555.2852 | Layer 1 | Epoch 151  |
|          9210 |    38891.0234 | Layer 1 | Epoch 151  |
|          9240 |    37561.4297 | Layer 1 | Epoch 152  |
|          9270 |    38559.2500 | Layer 1 | Epoch 152  |
|          9300 |    37791.8711 | Layer 1 | Epoch 153  |
|          9330 |    37207.8125 | Layer 1 | Epoch 153  |
|          9360 |    37350.3438 | Layer 1 | Epoch 154  |
|          9390 |    36013.7422 | Layer 1 | Epoch 154  |
|          9420 |    38726.5898 | Layer 1 | Epoch 155  |
|          9450 |    37850.9648 | Layer 1 | Epoch 155  |
|          9480 |    38909.8828 | Layer 1 | Epoch 156  |
|          9510 |    38908.0039 | Layer 1 | Epoch 156  |
|          9540 |    38734.0703 | Layer 1 | Epoch 157  |
|          9570 |    39080.6562 | Layer 1 | Epoch 157  |
|          9600 |    38515.4570 | Layer 1 | Epoch 158  |
|          9630 |    39157.0234 | Layer 1 | Epoch 158  |
|          9660 |    38992.8984 | Layer 1 | Epoch 159  |
|          9690 |    35386.6719 | Layer 1 | Epoch 159  |
|          9720 |    39269.7812 | Layer 1 | Epoch 160  |
|          9750 |    38726.0781 | Layer 1 | Epoch 160  |
|          9780 |    36607.0000 | Layer 1 | Epoch 161  |
|          9810 |    38336.3906 | Layer 1 | Epoch 161  |
|          9840 |    39238.8750 | Layer 1 | Epoch 162  |
|          9870 |    37129.9531 | Layer 1 | Epoch 162  |
|          9900 |    38058.1562 | Layer 1 | Epoch 163  |
|          9930 |    36203.8359 | Layer 1 | Epoch 163  |
|          9960 |    36398.5430 | Layer 1 | Epoch 164  |
|          9990 |    36161.5312 | Layer 1 | Epoch 164  |
|         10020 |    39403.9062 | Layer 1 | Epoch 165  |
|         10050 |    37378.4453 | Layer 1 | Epoch 165  |
|         10080 |    37047.6055 | Layer 1 | Epoch 166  |
|         10110 |    37929.2148 | Layer 1 | Epoch 166  |
|         10140 |    38672.4688 | Layer 1 | Epoch 167  |
|         10170 |    38565.0000 | Layer 1 | Epoch 167  |
|         10200 |    35333.0938 | Layer 1 | Epoch 168  |
|         10230 |    36210.2227 | Layer 1 | Epoch 168  |
|         10260 |    38621.1250 | Layer 1 | Epoch 169  |
|         10290 |    39506.7578 | Layer 1 | Epoch 169  |
|         10320 |    38479.7422 | Layer 1 | Epoch 170  |
|         10350 |    37740.8164 | Layer 1 | Epoch 170  |
|         10380 |    36817.1094 | Layer 1 | Epoch 171  |
|         10410 |    37802.3438 | Layer 1 | Epoch 171  |
|         10440 |    38912.7930 | Layer 1 | Epoch 172  |
|         10470 |    38265.8281 | Layer 1 | Epoch 172  |
|         10500 |    37642.4141 | Layer 1 | Epoch 173  |
|         10530 |    37053.7148 | Layer 1 | Epoch 173  |
|         10560 |    38416.1797 | Layer 1 | Epoch 174  |
|         10590 |    36718.4219 | Layer 1 | Epoch 174  |
|         10620 |    38743.8867 | Layer 1 | Epoch 175  |
|         10650 |    38006.3086 | Layer 1 | Epoch 175  |
|         10680 |    38225.2734 | Layer 1 | Epoch 176  |
|         10710 |    38542.3008 | Layer 1 | Epoch 176  |
|         10740 |    36933.7305 | Layer 1 | Epoch 177  |
|         10770 |    39498.4453 | Layer 1 | Epoch 177  |
|         10800 |    36215.8594 | Layer 1 | Epoch 178  |
|         10830 |    38380.0352 | Layer 1 | Epoch 178  |
|         10860 |    36448.6250 | Layer 1 | Epoch 179  |
|         10890 |    38136.6406 | Layer 1 | Epoch 179  |
|         10920 |    37338.4883 | Layer 1 | Epoch 180  |
|         10950 |    37619.1641 | Layer 1 | Epoch 180  |
|         10980 |    39920.4492 | Layer 1 | Epoch 181  |
|         11010 |    38509.9648 | Layer 1 | Epoch 181  |
|         11040 |    36331.0938 | Layer 1 | Epoch 181  |
|         11070 |    38213.6797 | Layer 1 | Epoch 182  |
|         11100 |    36844.6406 | Layer 1 | Epoch 182  |
|         11130 |    36647.6758 | Layer 1 | Epoch 183  |
|         11160 |    37687.9062 | Layer 1 | Epoch 183  |
|         11190 |    38432.9375 | Layer 1 | Epoch 184  |
|         11220 |    38888.7891 | Layer 1 | Epoch 184  |
|         11250 |    36626.4609 | Layer 1 | Epoch 185  |
|         11280 |    36415.7656 | Layer 1 | Epoch 185  |
|         11310 |    36330.4062 | Layer 1 | Epoch 186  |
|         11340 |    38374.5781 | Layer 1 | Epoch 186  |
|         11370 |    38851.2500 | Layer 1 | Epoch 187  |
|         11400 |    37229.8281 | Layer 1 | Epoch 187  |
