Script started on Sun 26 Nov 2017 02:46:58 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03[00m$ exit\py autoencoder.py
2017-11-26 14:47:01.497052: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 14:47:01.594700: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 14:47:01.594937: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 9.81GiB
2017-11-26 14:47:01.594948: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|         11430 |    42744.3789 | Layer 1 | Epoch 188  |
|         11460 |    42374.9609 | Layer 1 | Epoch 188  |
|         11490 |    42159.1250 | Layer 1 | Epoch 189  |
|         11520 |    41572.8750 | Layer 1 | Epoch 189  |
|         11550 |    42038.4688 | Layer 1 | Epoch 190  |
|         11580 |    41836.6484 | Layer 1 | Epoch 190  |
|         11610 |    40751.5391 | Layer 1 | Epoch 191  |
|         11640 |    42622.0078 | Layer 1 | Epoch 191  |
|         11670 |    41093.5508 | Layer 1 | Epoch 192  |
|         11700 |    42242.1562 | Layer 1 | Epoch 192  |
|         11730 |    43135.6211 | Layer 1 | Epoch 193  |
|         11760 |    42021.8203 | Layer 1 | Epoch 193  |
|         11790 |    41808.8359 | Layer 1 | Epoch 194  |
|         11820 |    41460.5508 | Layer 1 | Epoch 194  |
|         11850 |    41915.6133 | Layer 1 | Epoch 195  |
|         11880 |    40704.7070 | Layer 1 | Epoch 195  |
|         11910 |    41386.1328 | Layer 1 | Epoch 196  |
|         11940 |    42349.6445 | Layer 1 | Epoch 196  |
|         11970 |    41070.9570 | Layer 1 | Epoch 197  |
|         12000 |    41886.1172 | Layer 1 | Epoch 197  |
|         12030 |    40889.1719 | Layer 1 | Epoch 198  |
|         12060 |    42250.1953 | Layer 1 | Epoch 198  |
|         12090 |    42528.0977 | Layer 1 | Epoch 199  |
|         12120 |    42241.8203 | Layer 1 | Epoch 199  |
|         12150 |    41990.3125 | Layer 1 | Epoch 200  |
|         12180 |    40847.2656 | Layer 1 | Epoch 200  |
|         12210 |    42172.2578 | Layer 1 | Epoch 201  |
|         12240 |    41684.0000 | Layer 1 | Epoch 201  |
|         12270 |    42551.3672 | Layer 1 | Epoch 202  |
|         12300 |    41818.1719 | Layer 1 | Epoch 202  |
|         12330 |    41207.5391 | Layer 1 | Epoch 203  |
|         12360 |    42839.0859 | Layer 1 | Epoch 203  |
|         12390 |    41405.1055 | Layer 1 | Epoch 204  |
|         12420 |    41271.9102 | Layer 1 | Epoch 204  |
|         12450 |    42680.0625 | Layer 1 | Epoch 205  |
|         12480 |    42456.9570 | Layer 1 | Epoch 205  |
|         12510 |    41418.7070 | Layer 1 | Epoch 206  |
|         12540 |    40929.1914 | Layer 1 | Epoch 206  |
|         12570 |    41338.4922 | Layer 1 | Epoch 207  |
|         12600 |    41315.6953 | Layer 1 | Epoch 207  |
|         12630 |    40921.1172 | Layer 1 | Epoch 208  |
|         12660 |    41835.1953 | Layer 1 | Epoch 208  |
|         12690 |    41530.0156 | Layer 1 | Epoch 209  |
|         12720 |    40798.9922 | Layer 1 | Epoch 209  |
|         12750 |    40908.5703 | Layer 1 | Epoch 210  |
|         12780 |    41916.9453 | Layer 1 | Epoch 210  |
|         12810 |    41376.6445 | Layer 1 | Epoch 211  |
|         12840 |    40641.2266 | Layer 1 | Epoch 211  |
|         12870 |    41580.4766 | Layer 1 | Epoch 211  |
|         12900 |    41940.4062 | Layer 1 | Epoch 212  |
|         12930 |    41235.2695 | Layer 1 | Epoch 212  |
|         12960 |    42341.4492 | Layer 1 | Epoch 213  |
|         12990 |    41053.9375 | Layer 1 | Epoch 213  |
|         13020 |    41214.3867 | Layer 1 | Epoch 214  |
|         13050 |    42696.5859 | Layer 1 | Epoch 214  |
|         13080 |    42088.4688 | Layer 1 | Epoch 215  |
|         13110 |    41683.1172 | Layer 1 | Epoch 215  |
|         13140 |    42698.7500 | Layer 1 | Epoch 216  |
|         13170 |    41193.8359 | Layer 1 | Epoch 216  |
|         13200 |    42472.2305 | Layer 1 | Epoch 217  |
|         13230 |    42831.4883 | Layer 1 | Epoch 217  |
|         13260 |    41521.4766 | Layer 1 | Epoch 218  |
|         13290 |    42029.1992 | Layer 1 | Epoch 218  |
|         13320 |    42851.4297 | Layer 1 | Epoch 219  |
|         13350 |    41332.4375 | Layer 1 | Epoch 219  |
|         13380 |    41333.8359 | Layer 1 | Epoch 220  |
|         13410 |    41907.7305 | Layer 1 | Epoch 220  |
|         13440 |    41402.7109 | Layer 1 | Epoch 221  |
|         13470 |    41466.1367 | Layer 1 | Epoch 221  |
|         13500 |    42052.1953 | Layer 1 | Epoch 222  |
|         13530 |    40681.8633 | Layer 1 | Epoch 222  |
|         13560 |    41093.1836 | Layer 1 | Epoch 223  |
|         13590 |    41573.6406 | Layer 1 | Epoch 223  |
|         13620 |    39909.7930 | Layer 1 | Epoch 224  |
|         13650 |    41265.3359 | Layer 1 | Epoch 224  |
|         13680 |    40958.0625 | Layer 1 | Epoch 225  |
|         13710 |    42595.5000 | Layer 1 | Epoch 225  |
|         13740 |    41286.4922 | Layer 1 | Epoch 226  |
|         13770 |    40656.8125 | Layer 1 | Epoch 226  |
|         13800 |    41419.0820 | Layer 1 | Epoch 227  |
|         13830 |    42078.8438 | Layer 1 | Epoch 227  |
|         13860 |    41555.5156 | Layer 1 | Epoch 228  |
|         13890 |    43206.5938 | Layer 1 | Epoch 228  |
|         13920 |    40525.3945 | Layer 1 | Epoch 229  |
|         13950 |    40998.7617 | Layer 1 | Epoch 229  |
|         13980 |    41894.5234 | Layer 1 | Epoch 230  |
|         14010 |    41157.1250 | Layer 1 | Epoch 230  |
|         14040 |    40946.9492 | Layer 1 | Epoch 231  |
|         14070 |    40874.8711 | Layer 1 | Epoch 231  |
|         14100 |    42550.0547 | Layer 1 | Epoch 232  |
|         14130 |    42127.0273 | Layer 1 | Epoch 232  |
|         14160 |    41946.0508 | Layer 1 | Epoch 233  |
|         14190 |    41839.3359 | Layer 1 | Epoch 233  |
|         14220 |    42085.7109 | Layer 1 | Epoch 234  |
|         14250 |    41320.4141 | Layer 1 | Epoch 234  |
|         14280 |    41213.9961 | Layer 1 | Epoch 235  |
|         14310 |    40976.7930 | Layer 1 | Epoch 235  |
|         14340 |    41959.9297 | Layer 1 | Epoch 236  |
|         14370 |    42295.8555 | Layer 1 | Epoch 236  |
|         14400 |    42253.0078 | Layer 1 | Epoch 237  |
|         14430 |    41587.6094 | Layer 1 | Epoch 237  |
|         14460 |    41990.2305 | Layer 1 | Epoch 238  |
|         14490 |    40097.6016 | Layer 1 | Epoch 238  |
|         14520 |    41857.3789 | Layer 1 | Epoch 239  |
|         14550 |    42753.5391 | Layer 1 | Epoch 239  |
|         14580 |    41434.9414 | Layer 1 | Epoch 240  |
|         14610 |    41629.8125 | Layer 1 | Epoch 240  |
|         14640 |    41876.7422 | Layer 1 | Epoch 241  |
|         14670 |    41174.3281 | Layer 1 | Epoch 241  |
|         14700 |    40310.4102 | Layer 1 | Epoch 241  |
|         14730 |    40298.8203 | Layer 1 | Epoch 242  |
|         14760 |    40059.7500 | Layer 1 | Epoch 242  |
|         14790 |    40721.0938 | Layer 1 | Epoch 243  |
|         14820 |    41316.3008 | Layer 1 | Epoch 243  |
|         14850 |    42283.5742 | Layer 1 | Epoch 244  |
|         14880 |    41867.5391 | Layer 1 | Epoch 244  |
|         14910 |    40432.4336 | Layer 1 | Epoch 245  |
|         14940 |    41310.7109 | Layer 1 | Epoch 245  |
|         14970 |    40076.6445 | Layer 1 | Epoch 246  |
|         15000 |    41374.9492 | Layer 1 | Epoch 246  |
|         15030 |    40410.5117 | Layer 1 | Epoch 247  |
|         15060 |    41477.8750 | Layer 1 | Epoch 247  |
|         15090 |    41287.7617 | Layer 1 | Epoch 248  |
|         15120 |    42341.7734 | Layer 1 | Epoch 248  |
|         15150 |    41490.3242 | Layer 1 | Epoch 249  |
|         15180 |    41291.3359 | Layer 1 | Epoch 249  |
|         15210 |    41666.0000 | Layer 1 | Epoch 250  |
|         15240 |    41997.1992 | Layer 1 | Epoch 250  |
|         15270 |    40197.9336 | Layer 1 | Epoch 251  |
|         15300 |    41110.3281 | Layer 1 | Epoch 251  |
|         15330 |    40905.1992 | Layer 1 | Epoch 252  |
|         15360 |    41388.8984 | Layer 1 | Epoch 252  |
|         15390 |    41657.8633 | Layer 1 | Epoch 253  |
|         15420 |    41284.2070 | Layer 1 | Epoch 253  |
|         15450 |    42123.8516 | Layer 1 | Epoch 254  |
|         15480 |    41960.5703 | Layer 1 | Epoch 254  |
|         15510 |    42618.1250 | Layer 1 | Epoch 255  |
|         15540 |    41264.8984 | Layer 1 | Epoch 255  |
|         15570 |    41419.4844 | Layer 1 | Epoch 256  |
|         15600 |    41850.3984 | Layer 1 | Epoch 256  |
|         15630 |    42376.6250 | Layer 1 | Epoch 257  |
|         15660 |    41191.0234 | Layer 1 | Epoch 257  |
|         15690 |    40173.1602 | Layer 1 | Epoch 258  |
|         15720 |    41164.8945 | Layer 1 | Epoch 258  |
|         15750 |    41519.0312 | Layer 1 | Epoch 259  |
|         15780 |    41517.6367 | Layer 1 | Epoch 259  |
|         15810 |    41664.7266 | Layer 1 | Epoch 260  |
|         15840 |    42564.8320 | Layer 1 | Epoch 260  |
|         15870 |    42128.8633 | Layer 1 | Epoch 261  |
|         15900 |    41601.2578 | Layer 1 | Epoch 261  |
|         15930 |    41130.3984 | Layer 1 | Epoch 262  |
|         15960 |    40585.6484 | Layer 1 | Epoch 262  |
|         15990 |    42463.1055 | Layer 1 | Epoch 263  |
|         16020 |    40689.4492 | Layer 1 | Epoch 263  |
|         16050 |    41190.4141 | Layer 1 | Epoch 264  |
|         16080 |    41842.5156 | Layer 1 | Epoch 264  |
|         16110 |    40600.8945 | Layer 1 | Epoch 265  |
|         16140 |    40664.4844 | Layer 1 | Epoch 265  |
|         16170 |    41476.8125 | Layer 1 | Epoch 266  |
|         16200 |    40695.3398 | Layer 1 | Epoch 266  |
|         16230 |    41812.9297 | Layer 1 | Epoch 267  |
|         16260 |    41845.4492 | Layer 1 | Epoch 267  |
|         16290 |    41179.4141 | Layer 1 | Epoch 268  |
|         16320 |    42238.8906 | Layer 1 | Epoch 268  |
|         16350 |    41129.3633 | Layer 1 | Epoch 269  |
|         16380 |    41715.0625 | Layer 1 | Epoch 269  |
|         16410 |    41768.5391 | Layer 1 | Epoch 270  |
|         16440 |    39331.7070 | Layer 1 | Epoch 270  |
|         16470 |    40003.9141 | Layer 1 | Epoch 271  |
|         16500 |    41375.5859 | Layer 1 | Epoch 271  |
|         16530 |    41045.8359 | Layer 1 | Epoch 271  |
|         16560 |    41143.1133 | Layer 1 | Epoch 272  |
|         16590 |    42114.3047 | Layer 1 | Epoch 272  |
|         16620 |    40710.9297 | Layer 1 | Epoch 273  |
|         16650 |    42271.7930 | Layer 1 | Epoch 273  |
|         16680 |    42116.5273 | Layer 1 | Epoch 274  |
|         16710 |    41506.9141 | Layer 1 | Epoch 274  |
|         16740 |    40530.4805 | Layer 1 | Epoch 275  |
|         16770 |    42059.2266 | Layer 1 | Epoch 275  |
|         16800 |    40573.1992 | Layer 1 | Epoch 276  |
|         16830 |    42607.0352 | Layer 1 | Epoch 276  |
|         16860 |    42502.3789 | Layer 1 | Epoch 277  |
|         16890 |    41742.2891 | Layer 1 | Epoch 277  |
|         16920 |    42430.0703 | Layer 1 | Epoch 278  |
|         16950 |    41028.6172 | Layer 1 | Epoch 278  |
|         16980 |    42339.7305 | Layer 1 | Epoch 279  |
|         17010 |    41945.3945 | Layer 1 | Epoch 279  |
|         17040 |    41482.0859 | Layer 1 | Epoch 280  |
|         17070 |    42337.4609 | Layer 1 | Epoch 280  |
|         17100 |    42695.1992 | Layer 1 | Epoch 281  |
|         17130 |    41674.2930 | Layer 1 | Epoch 281  |
|         17160 |    40700.8008 | Layer 1 | Epoch 282  |
|         17190 |    40792.3789 | Layer 1 | Epoch 282  |
|         17220 |    41302.3984 | Layer 1 | Epoch 283  |
|         17250 |    41973.3672 | Layer 1 | Epoch 283  |
|         17280 |    41499.8281 | Layer 1 | Epoch 284  |
|         17310 |    40576.4727 | Layer 1 | Epoch 284  |
|         17340 |    40052.3945 | Layer 1 | Epoch 285  |
|         17370 |    41871.2891 | Layer 1 | Epoch 285  |
|         17400 |    41016.2305 | Layer 1 | Epoch 286  |
|         17430 |    41474.7305 | Layer 1 | Epoch 286  |
|         17460 |    41624.8320 | Layer 1 | Epoch 287  |
|         17490 |    39895.8047 | Layer 1 | Epoch 287  |
|         17520 |    42303.5898 | Layer 1 | Epoch 288  |
|         17550 |    41038.2578 | Layer 1 | Epoch 288  |
|         17580 |    42785.3828 | Layer 1 | Epoch 289  |
|         17610 |    41704.5391 | Layer 1 | Epoch 289  |
|         17640 |    40490.6133 | Layer 1 | Epoch 290  |
|         17670 |    41371.4688 | Layer 1 | Epoch 290  |
|         17700 |    41753.5391 | Layer 1 | Epoch 291  |
|         17730 |    41201.2461 | Layer 1 | Epoch 291  |
|         17760 |    40772.4805 | Layer 1 | Epoch 292  |
|         17790 |    40176.3438 | Layer 1 | Epoch 292  |
|         17820 |    40755.1367 | Layer 1 | Epoch 293  |
|         17850 |    41997.4062 | Layer 1 | Epoch 293  |
|         17880 |    40156.4141 | Layer 1 | Epoch 294  |
|         17910 |    40473.6172 | Layer 1 | Epoch 294  |
|         17940 |    41221.8359 | Layer 1 | Epoch 295  |
|         17970 |    41668.9570 | Layer 1 | Epoch 295  |
|         18000 |    42273.8672 | Layer 1 | Epoch 296  |
|         18030 |    40656.2734 | Layer 1 | Epoch 296  |
|         18060 |    41675.5234 | Layer 1 | Epoch 297  |
|         18090 |    40410.9922 | Layer 1 | Epoch 297  |
|         18120 |    41878.4609 | Layer 1 | Epoch 298  |
|         18150 |    41126.8359 | Layer 1 | Epoch 298  |
|         18180 |    42406.9609 | Layer 1 | Epoch 299  |
|         18210 |    41694.8555 | Layer 1 | Epoch 299  |
|         18240 |    41386.2422 | Layer 1 | Epoch 300  |
|         18270 |    41092.8984 | Layer 1 | Epoch 300  |
|         18300 |    41769.9883 | Layer 1 | Epoch 301  |
|         18330 |    40849.3047 | Layer 1 | Epoch 301  |
|         18360 |    41151.8203 | Layer 1 | Epoch 301  |
|         18390 |    41667.5352 | Layer 1 | Epoch 302  |
|         18420 |    41298.0547 | Layer 1 | Epoch 302  |
|         18450 |    41178.8359 | Layer 1 | Epoch 303  |
|         18480 |    42678.0977 | Layer 1 | Epoch 303  |
|         18510 |    40632.5234 | Layer 1 | Epoch 304  |
|         18540 |    40407.2578 | Layer 1 | Epoch 304  |
|         18570 |    39811.4492 | Layer 1 | Epoch 305  |
|         18600 |    41029.4375 | Layer 1 | Epoch 305  |
|         18630 |    41852.9102 | Layer 1 | Epoch 306  |
|         18660 |    41195.8555 | Layer 1 | Epoch 306  |
|         18690 |    42177.7656 | Layer 1 | Epoch 307  |
|         18720 |    41396.0391 | Layer 1 | Epoch 307  |
|         18750 |    42306.8633 | Layer 1 | Epoch 308  |
|         18780 |    40957.1914 | Layer 1 | Epoch 308  |
|         18810 |    40548.8125 | Layer 1 | Epoch 309  |
|         18840 |    41270.3711 | Layer 1 | Epoch 309  |
|         18870 |    42011.4805 | Layer 1 | Epoch 310  |
|         18900 |    40915.5469 | Layer 1 | Epoch 310  |
|         18930 |    41458.6250 | Layer 1 | Epoch 311  |
|         18960 |    40968.2734 | Layer 1 | Epoch 311  |
|         18990 |    41079.7109 | Layer 1 | Epoch 312  |
|         19020 |    41784.2812 | Layer 1 | Epoch 312  |
|         19050 |    40827.2578 | Layer 1 | Epoch 313  |
|         19080 |    40873.0391 | Layer 1 | Epoch 313  |
|         19110 |    41116.3320 | Layer 1 | Epoch 314  |
|         19140 |    40735.1328 | Layer 1 | Epoch 314  |
|         19170 |    40467.3203 | Layer 1 | Epoch 315  |
|         19200 |    41148.2227 | Layer 1 | Epoch 315  |
|         19230 |    40304.8203 | Layer 1 | Epoch 316  |
|         19260 |    42059.2109 | Layer 1 | Epoch 316  |
|         19290 |    41804.2070 | Layer 1 | Epoch 317  |
|         19320 |    42130.7930 | Layer 1 | Epoch 317  |
|         19350 |    41229.1250 | Layer 1 | Epoch 318  |
|         19380 |    42025.8828 | Layer 1 | Epoch 318  |
|         19410 |    41629.5781 | Layer 1 | Epoch 319  |
|         19440 |    42219.8047 | Layer 1 | Epoch 319  |
|         19470 |    40965.7578 | Layer 1 | Epoch 320  |
|         19500 |    41597.9648 | Layer 1 | Epoch 320  |
|         19530 |    40447.9414 | Layer 1 | Epoch 321  |
|         19560 |    40938.0742 | Layer 1 | Epoch 321  |
|         19590 |    42388.1016 | Layer 1 | Epoch 322  |
|         19620 |    38783.2188 | Layer 1 | Epoch 322  |
|         19650 |    41154.2852 | Layer 1 | Epoch 323  |
|         19680 |    42061.7227 | Layer 1 | Epoch 323  |
|         19710 |    42005.6875 | Layer 1 | Epoch 324  |
|         19740 |    41455.4062 | Layer 1 | Epoch 324  |
|         19770 |    40523.9219 | Layer 1 | Epoch 325  |
|         19800 |    41581.2188 | Layer 1 | Epoch 325  |
|         19830 |    41346.4180 | Layer 1 | Epoch 326  |
|         19860 |    41462.3789 | Layer 1 | Epoch 326  |
|         19890 |    40536.3438 | Layer 1 | Epoch 327  |
|         19920 |    41658.5625 | Layer 1 | Epoch 327  |
|         19950 |    41256.1016 | Layer 1 | Epoch 328  |
|         19980 |    41915.2500 | Layer 1 | Epoch 328  |
|         20010 |    43468.2266 | Layer 1 | Epoch 329  |
|         20040 |    41689.8242 | Layer 1 | Epoch 329  |
|         20070 |    41652.9805 | Layer 1 | Epoch 330  |
|         20100 |    41453.3789 | Layer 1 | Epoch 330  |
|         20130 |    42493.4180 | Layer 1 | Epoch 331  |
|         20160 |    41116.5195 | Layer 1 | Epoch 331  |
|         20190 |    42644.7578 | Layer 1 | Epoch 331  |
|         20220 |    40525.3906 | Layer 1 | Epoch 332  |
|         20250 |    40379.9883 | Layer 1 | Epoch 332  |
|         20280 |    40907.4766 | Layer 1 | Epoch 333  |
|         20310 |    40560.5508 | Layer 1 | Epoch 333  |
|         20340 |    40914.9492 | Layer 1 | Epoch 334  |
|         20370 |    41151.5547 | Layer 1 | Epoch 334  |
|         20400 |    41253.7109 | Layer 1 | Epoch 335  |
|         20430 |    41934.0234 | Layer 1 | Epoch 335  |
|         20460 |    41657.3438 | Layer 1 | Epoch 336  |
|         20490 |    40384.4805 | Layer 1 | Epoch 336  |
|         20520 |    40510.9766 | Layer 1 | Epoch 337  |
|         20550 |    41138.3750 | Layer 1 | Epoch 337  |
|         20580 |    41447.8984 | Layer 1 | Epoch 338  |
|         20610 |    41177.9688 | Layer 1 | Epoch 338  |
|         20640 |    41628.0625 | Layer 1 | Epoch 339  |
|         20670 |    41062.8320 | Layer 1 | Epoch 339  |
|         20700 |    40088.1328 | Layer 1 | Epoch 340  |
|         20730 |    42491.3438 | Layer 1 | Epoch 340  |
|         20760 |    39927.6055 | Layer 1 | Epoch 341  |
|         20790 |    40754.1016 | Layer 1 | Epoch 341  |
|         20820 |    42641.7812 | Layer 1 | Epoch 342  |
|         20850 |    41813.9258 | Layer 1 | Epoch 342  |
|         20880 |    40793.5547 | Layer 1 | Epoch 343  |
|         20910 |    41382.4375 | Layer 1 | Epoch 343  |
|         20940 |    40998.5820 | Layer 1 | Epoch 344  |
|         20970 |    40881.5508 | Layer 1 | Epoch 344  |
|         21000 |    41800.7500 | Layer 1 | Epoch 345  |
|         21030 |    41106.5469 | Layer 1 | Epoch 345  |
|         21060 |    41828.0742 | Layer 1 | Epoch 346  |
|         21090 |    42083.0430 | Layer 1 | Epoch 346  |
|         21120 |    41660.6953 | Layer 1 | Epoch 347  |
|         21150 |    41349.5859 | Layer 1 | Epoch 347  |
|         21180 |    40737.1016 | Layer 1 | Epoch 348  |
|         21210 |    40884.2422 | Layer 1 | Epoch 348  |
|         21240 |    41338.1914 | Layer 1 | Epoch 349  |
|         21270 |    41568.1562 | Layer 1 | Epoch 349  |
|         21300 |    40995.1836 | Layer 1 | Epoch 350  |
|         21330 |    40266.4766 | Layer 1 | Epoch 350  |
|         21360 |    41551.9531 | Layer 1 | Epoch 351  |
|         21390 |    40158.5234 | Layer 1 | Epoch 351  |
|         21420 |    40865.9922 | Layer 1 | Epoch 352  |
|         21450 |    41534.6562 | Layer 1 | Epoch 352  |
|         21480 |    41313.5195 | Layer 1 | Epoch 353  |
|         21510 |    39182.4375 | Layer 1 | Epoch 353  |
|         21540 |    40852.6602 | Layer 1 | Epoch 354  |
|         21570 |    41422.6719 | Layer 1 | Epoch 354  |
|         21600 |    41713.9766 | Layer 1 | Epoch 355  |
|         21630 |    41073.4805 | Layer 1 | Epoch 355  |
|         21660 |    41034.4766 | Layer 1 | Epoch 356  |
|         21690 |    42027.1914 | Layer 1 | Epoch 356  |
|         21720 |    42233.1797 | Layer 1 | Epoch 357  |
|         21750 |    41849.1250 | Layer 1 | Epoch 357  |
|         21780 |    40706.7617 | Layer 1 | Epoch 358  |
|         21810 |    41166.3086 | Layer 1 | Epoch 358  |
|         21840 |    42573.7656 | Layer 1 | Epoch 359  |
|         21870 |    41768.8125 | Layer 1 | Epoch 359  |
|         21900 |    40935.6016 | Layer 1 | Epoch 360  |
|         21930 |    40754.3828 | Layer 1 | Epoch 360  |
|         21960 |    41600.6250 | Layer 1 | Epoch 361  |
|         21990 |    41556.1914 | Layer 1 | Epoch 361  |
|         22020 |    40063.4766 | Layer 1 | Epoch 361  |
|         22050 |    40106.9688 | Layer 1 | Epoch 362  |
|         22080 |    41855.8281 | Layer 1 | Epoch 362  |
|         22110 |    41016.4805 | Layer 1 | Epoch 363  |
|         22140 |    41271.6328 | Layer 1 | Epoch 363  |
|         22170 |    40460.9922 | Layer 1 | Epoch 364  |
|         22200 |    41763.3633 | Layer 1 | Epoch 364  |
|         22230 |    40685.2305 | Layer 1 | Epoch 365  |
|         22260 |    40383.6680 | Layer 1 | Epoch 365  |
|         22290 |    41957.1523 | Layer 1 | Epoch 366  |
|         22320 |    41790.2188 | Layer 1 | Epoch 366  |
|         22350 |    41622.2305 | Layer 1 | Epoch 367  |
|         22380 |    40710.5234 | Layer 1 | Epoch 367  |
|         22410 |    41316.0547 | Layer 1 | Epoch 368  |
|         22440 |    41134.5195 | Layer 1 | Epoch 368  |
|         22470 |    41941.0078 | Layer 1 | Epoch 369  |
|         22500 |    40019.9492 | Layer 1 | Epoch 369  |
|         22530 |    41104.8242 | Layer 1 | Epoch 370  |
|         22560 |    39662.3828 | Layer 1 | Epoch 370  |
|         22590 |    42933.7188 | Layer 1 | Epoch 371  |
|         22620 |    40393.3750 | Layer 1 | Epoch 371  |
|         22650 |    41075.3750 | Layer 1 | Epoch 372  |
|         22680 |    41304.7539 | Layer 1 | Epoch 372  |
|         22710 |    39737.4023 | Layer 1 | Epoch 373  |
|         22740 |    40626.0820 | Layer 1 | Epoch 373  |
|         22770 |    40382.6406 | Layer 1 | Epoch 374  |
|         22800 |    40239.3320 | Layer 1 | Epoch 374  |
|         22830 |    41714.6484 | Layer 1 | Epoch 375  |
|         22860 |    41218.8945 | Layer 1 | Epoch 375  |
|         22890 |    40176.6875 | Layer 1 | Epoch 376  |
|         22920 |    41342.5820 | Layer 1 | Epoch 376  |
|         22950 |    41399.1797 | Layer 1 | Epoch 377  |
|         22980 |    41316.5117 | Layer 1 | Epoch 377  |
|         23010 |    39681.6055 | Layer 1 | Epoch 378  |
|         23040 |    41991.9023 | Layer 1 | Epoch 378  |
|         23070 |    39030.3164 | Layer 1 | Epoch 379  |
|         23100 |    41977.3789 | Layer 1 | Epoch 379  |
|         23130 |    41819.9766 | Layer 1 | Epoch 380  |
|         23160 |    41338.3867 | Layer 1 | Epoch 380  |
|         23190 |    40047.2734 | Layer 1 | Epoch 381  |
|         23220 |    41212.2656 | Layer 1 | Epoch 381  |
|         23250 |    40743.3945 | Layer 1 | Epoch 382  |
|         23280 |    39816.7734 | Layer 1 | Epoch 382  |
|         23310 |    40494.6055 | Layer 1 | Epoch 383  |
|         23340 |    41124.7891 | Layer 1 | Epoch 383  |
|         23370 |    40085.8359 | Layer 1 | Epoch 384  |
|         23400 |    41686.5703 | Layer 1 | Epoch 384  |
|         23430 |    41916.3359 | Layer 1 | Epoch 385  |
|         23460 |    40408.2070 | Layer 1 | Epoch 385  |
|         23490 |    40108.4297 | Layer 1 | Epoch 386  |
|         23520 |    39788.0000 | Layer 1 | Epoch 386  |
|         23550 |    42129.4492 | Layer 1 | Epoch 387  |
|         23580 |    41603.1016 | Layer 1 | Epoch 387  |
|         23610 |    42027.9414 | Layer 1 | Epoch 388  |
|         23640 |    40670.9492 | Layer 1 | Epoch 388  |
|         23670 |    41268.8125 | Layer 1 | Epoch 389  |
|         23700 |    39120.2305 | Layer 1 | Epoch 389  |
|         23730 |    40561.4453 | Layer 1 | Epoch 390  |
|         23760 |    41814.2617 | Layer 1 | Epoch 390  |
|         23790 |    40813.4570 | Layer 1 | Epoch 391  |
|         23820 |    40468.1484 | Layer 1 | Epoch 391  |
|         23850 |    42228.5234 | Layer 1 | Epoch 391  |
|         23880 |    41185.9922 | Layer 1 | Epoch 392  |
|         23910 |    40738.2070 | Layer 1 | Epoch 392  |
|         23940 |    42303.5430 | Layer 1 | Epoch 393  |
|         23970 |    40844.6758 | Layer 1 | Epoch 393  |
|         24000 |    41052.9297 | Layer 1 | Epoch 394  |
|         24030 |    39052.0078 | Layer 1 | Epoch 394  |
|         24060 |    38540.8047 | Layer 1 | Epoch 395  |
|         24090 |    41650.1680 | Layer 1 | Epoch 395  |
|         24120 |    41513.1172 | Layer 1 | Epoch 396  |
|         24150 |    40560.3594 | Layer 1 | Epoch 396  |
|         24180 |    40217.6133 | Layer 1 | Epoch 397  |
|         24210 |    39857.5898 | Layer 1 | Epoch 397  |
|         24240 |    40515.1836 | Layer 1 | Epoch 398  |
|         24270 |    40246.3945 | Layer 1 | Epoch 398  |
|         24300 |    40768.8203 | Layer 1 | Epoch 399  |
|         24330 |    40418.1797 | Layer 1 | Epoch 399  |
|         24360 |    41386.9297 | Layer 1 | Epoch 400  |
|         24390 |    40672.0039 | Layer 1 | Epoch 400  |



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |       68.1418 | Layer 2 | Epoch 1  |
|            30 |       66.5610 | Layer 2 | Epoch 1  |
|            60 |       66.0285 | Layer 2 | Epoch 1  |
