| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|          1290 |    44438.5430 | Layer 1 | Epoch 22  |
|          1320 |    44821.6875 | Layer 1 | Epoch 22  |
|          1350 |    43889.6094 | Layer 1 | Epoch 23  |
|          1380 |    44223.9414 | Layer 1 | Epoch 23  |
|          1410 |    43954.0039 | Layer 1 | Epoch 24  |
|          1440 |    43823.3516 | Layer 1 | Epoch 24  |
|          1470 |    43567.5391 | Layer 1 | Epoch 25  |
|          1500 |    43812.8750 | Layer 1 | Epoch 25  |
|          1530 |    43673.2578 | Layer 1 | Epoch 26  |
|          1560 |    44465.6484 | Layer 1 | Epoch 26  |
|          1590 |    43478.6406 | Layer 1 | Epoch 27  |
|          1620 |    43954.1836 | Layer 1 | Epoch 27  |
|          1650 |    43754.7656 | Layer 1 | Epoch 28  |
|          1680 |    44033.4844 | Layer 1 | Epoch 28  |
|          1710 |    43641.6992 | Layer 1 | Epoch 29  |
|          1740 |    43645.5391 | Layer 1 | Epoch 29  |
|          1770 |    43717.3125 | Layer 1 | Epoch 30  |
|          1800 |    43458.1328 | Layer 1 | Epoch 30  |
|          1830 |    43571.6016 | Layer 1 | Epoch 31  |
|          1860 |    44188.6641 | Layer 1 | Epoch 31  |
|          1890 |    43574.0234 | Layer 1 | Epoch 31  |
|          1920 |    42696.4375 | Layer 1 | Epoch 32  |
|          1950 |    42953.4375 | Layer 1 | Epoch 32  |
|          1980 |    43441.6523 | Layer 1 | Epoch 33  |
|          2010 |    42973.6016 | Layer 1 | Epoch 33  |
|          2040 |    42827.5391 | Layer 1 | Epoch 34  |
|          2070 |    43833.4688 | Layer 1 | Epoch 34  |
|          2100 |    44102.6992 | Layer 1 | Epoch 35  |
|          2130 |    44059.4883 | Layer 1 | Epoch 35  |
|          2160 |    42314.8828 | Layer 1 | Epoch 36  |
|          2190 |    43847.2500 | Layer 1 | Epoch 36  |
|          2220 |    43105.4883 | Layer 1 | Epoch 37  |
|          2250 |    42884.7422 | Layer 1 | Epoch 37  |
|          2280 |    42594.4766 | Layer 1 | Epoch 38  |
|          2310 |    42859.3359 | Layer 1 | Epoch 38  |
|          2340 |    43363.7266 | Layer 1 | Epoch 39  |
|          2370 |    43255.6758 | Layer 1 | Epoch 39  |
|          2400 |    44084.6602 | Layer 1 | Epoch 40  |
|          2430 |    43545.7891 | Layer 1 | Epoch 40  |
|          2460 |    43194.6914 | Layer 1 | Epoch 41  |
|          2490 |    42722.1719 | Layer 1 | Epoch 41  |
|          2520 |    43587.2031 | Layer 1 | Epoch 42  |
|          2550 |    42676.2617 | Layer 1 | Epoch 42  |
|          2580 |    42213.1562 | Layer 1 | Epoch 43  |
|          2610 |    42722.7422 | Layer 1 | Epoch 43  |
|          2640 |    44046.0352 | Layer 1 | Epoch 44  |
|          2670 |    43301.2930 | Layer 1 | Epoch 44  |
|          2700 |    42592.5742 | Layer 1 | Epoch 45  |
|          2730 |    43289.1641 | Layer 1 | Epoch 45  |
|          2760 |    43261.0625 | Layer 1 | Epoch 46  |
|          2790 |    42534.2500 | Layer 1 | Epoch 46  |
|          2820 |    43339.9219 | Layer 1 | Epoch 47  |
|          2850 |    43627.6406 | Layer 1 | Epoch 47  |
|          2880 |    42106.7070 | Layer 1 | Epoch 48  |
|          2910 |    43451.2344 | Layer 1 | Epoch 48  |
|          2940 |    43842.4531 | Layer 1 | Epoch 49  |
|          2970 |    42707.8516 | Layer 1 | Epoch 49  |
|          3000 |    43331.7734 | Layer 1 | Epoch 50  |
|          3030 |    42667.9609 | Layer 1 | Epoch 50  |
|          3060 |    42429.0664 | Layer 1 | Epoch 51  |
|          3090 |    42729.2383 | Layer 1 | Epoch 51  |
|          3120 |    41391.2891 | Layer 1 | Epoch 52  |
|          3150 |    43421.5898 | Layer 1 | Epoch 52  |
|          3180 |    42998.8984 | Layer 1 | Epoch 53  |
|          3210 |    43680.0859 | Layer 1 | Epoch 53  |
|          3240 |    41965.3633 | Layer 1 | Epoch 54  |
|          3270 |    43213.2695 | Layer 1 | Epoch 54  |
|          3300 |    43455.7539 | Layer 1 | Epoch 55  |
|          3330 |    41424.8633 | Layer 1 | Epoch 55  |
|          3360 |    42959.8047 | Layer 1 | Epoch 56  |
|          3390 |    43207.6406 | Layer 1 | Epoch 56  |
|          3420 |    42157.9805 | Layer 1 | Epoch 57  |
|          3450 |    42902.3906 | Layer 1 | Epoch 57  |
|          3480 |    41745.5859 | Layer 1 | Epoch 58  |
|          3510 |    42633.6641 | Layer 1 | Epoch 58  |
|          3540 |    42359.7852 | Layer 1 | Epoch 59  |
|          3570 |    42802.7617 | Layer 1 | Epoch 59  |
|          3600 |    42710.2969 | Layer 1 | Epoch 60  |
|          3630 |    42858.8477 | Layer 1 | Epoch 60  |
|          3660 |    42913.1758 | Layer 1 | Epoch 61  |
|          3690 |    42701.0703 | Layer 1 | Epoch 61  |
|          3720 |    43532.2969 | Layer 1 | Epoch 61  |
|          3750 |    42693.7109 | Layer 1 | Epoch 62  |
|          3780 |    42235.9414 | Layer 1 | Epoch 62  |
|          3810 |    43009.8789 | Layer 1 | Epoch 63  |
|          3840 |    43179.7070 | Layer 1 | Epoch 63  |
|          3870 |    43123.3438 | Layer 1 | Epoch 64  |
|          3900 |    41840.2148 | Layer 1 | Epoch 64  |
|          3930 |    41654.1055 | Layer 1 | Epoch 65  |
|          3960 |    42314.5078 | Layer 1 | Epoch 65  |
|          3990 |    42428.5156 | Layer 1 | Epoch 66  |
|          4020 |    43083.6953 | Layer 1 | Epoch 66  |
|          4050 |    42156.4531 | Layer 1 | Epoch 67  |
|          4080 |    42864.4141 | Layer 1 | Epoch 67  |
|          4110 |    41677.6211 | Layer 1 | Epoch 68  |
|          4140 |    41572.7500 | Layer 1 | Epoch 68  |
|          4170 |    42559.6641 | Layer 1 | Epoch 69  |
|          4200 |    42442.0977 | Layer 1 | Epoch 69  |
|          4230 |    41080.2969 | Layer 1 | Epoch 70  |
|          4260 |    43142.0938 | Layer 1 | Epoch 70  |
|          4290 |    43311.1719 | Layer 1 | Epoch 71  |
|          4320 |    41731.8438 | Layer 1 | Epoch 71  |
|          4350 |    42812.5312 | Layer 1 | Epoch 72  |
|          4380 |    42268.3672 | Layer 1 | Epoch 72  |
|          4410 |    41783.3242 | Layer 1 | Epoch 73  |
|          4440 |    42812.9062 | Layer 1 | Epoch 73  |
|          4470 |    42857.4883 | Layer 1 | Epoch 74  |
|          4500 |    42424.7461 | Layer 1 | Epoch 74  |
|          4530 |    42959.5625 | Layer 1 | Epoch 75  |
|          4560 |    42400.2734 | Layer 1 | Epoch 75  |
|          4590 |    42661.3789 | Layer 1 | Epoch 76  |
|          4620 |    41809.2109 | Layer 1 | Epoch 76  |
|          4650 |    42727.4766 | Layer 1 | Epoch 77  |
|          4680 |    43048.9219 | Layer 1 | Epoch 77  |
|          4710 |    41221.2227 | Layer 1 | Epoch 78  |
|          4740 |    42596.2500 | Layer 1 | Epoch 78  |
|          4770 |    43363.6836 | Layer 1 | Epoch 79  |
|          4800 |    42719.8281 | Layer 1 | Epoch 79  |
|          4830 |    42411.9453 | Layer 1 | Epoch 80  |
|          4860 |    41446.2969 | Layer 1 | Epoch 80  |
|          4890 |    42012.2812 | Layer 1 | Epoch 81  |
|          4920 |    42713.5391 | Layer 1 | Epoch 81  |
|          4950 |    42688.3750 | Layer 1 | Epoch 82  |
|          4980 |    42863.6953 | Layer 1 | Epoch 82  |
|          5010 |    41393.3594 | Layer 1 | Epoch 83  |
|          5040 |    41705.4570 | Layer 1 | Epoch 83  |
|          5070 |    40974.2812 | Layer 1 | Epoch 84  |
|          5100 |    41945.2305 | Layer 1 | Epoch 84  |
|          5130 |    41224.6641 | Layer 1 | Epoch 85  |
|          5160 |    42291.9492 | Layer 1 | Epoch 85  |
|          5190 |    41863.5625 | Layer 1 | Epoch 86  |
|          5220 |    41739.0000 | Layer 1 | Epoch 86  |
|          5250 |    42090.8984 | Layer 1 | Epoch 87  |
|          5280 |    41538.1680 | Layer 1 | Epoch 87  |
|          5310 |    42204.6406 | Layer 1 | Epoch 88  |
|          5340 |    41165.9453 | Layer 1 | Epoch 88  |
|          5370 |    42486.3672 | Layer 1 | Epoch 89  |
|          5400 |    41822.4531 | Layer 1 | Epoch 89  |
|          5430 |    43457.7617 | Layer 1 | Epoch 90  |
|          5460 |    42474.0352 | Layer 1 | Epoch 90  |
|          5490 |    42367.5625 | Layer 1 | Epoch 91  |
|          5520 |    42738.7852 | Layer 1 | Epoch 91  |
|          5550 |    42377.6172 | Layer 1 | Epoch 91  |
|          5580 |    43496.7109 | Layer 1 | Epoch 92  |
|          5610 |    43155.0234 | Layer 1 | Epoch 92  |
|          5640 |    41016.4609 | Layer 1 | Epoch 93  |
|          5670 |    42554.5781 | Layer 1 | Epoch 93  |
|          5700 |    41888.9727 | Layer 1 | Epoch 94  |
|          5730 |    41402.9844 | Layer 1 | Epoch 94  |
|          5760 |    41880.1719 | Layer 1 | Epoch 95  |
|          5790 |    42280.1016 | Layer 1 | Epoch 95  |
|          5820 |    40658.3125 | Layer 1 | Epoch 96  |
|          5850 |    42571.9531 | Layer 1 | Epoch 96  |
|          5880 |    42136.8711 | Layer 1 | Epoch 97  |
|          5910 |    42162.5156 | Layer 1 | Epoch 97  |
|          5940 |    42063.2969 | Layer 1 | Epoch 98  |
|          5970 |    42724.6445 | Layer 1 | Epoch 98  |
|          6000 |    41168.7031 | Layer 1 | Epoch 99  |
|          6030 |    41081.2188 | Layer 1 | Epoch 99  |
|          6060 |    40699.4062 | Layer 1 | Epoch 100  |
|          6090 |    42563.4219 | Layer 1 | Epoch 100  |
|          6120 |    42395.0469 | Layer 1 | Epoch 101  |
|          6150 |    42287.0078 | Layer 1 | Epoch 101  |
|          6180 |    42465.3828 | Layer 1 | Epoch 102  |
|          6210 |    41889.0000 | Layer 1 | Epoch 102  |
|          6240 |    41665.9375 | Layer 1 | Epoch 103  |
|          6270 |    42002.5547 | Layer 1 | Epoch 103  |
|          6300 |    41724.6016 | Layer 1 | Epoch 104  |
|          6330 |    41930.3672 | Layer 1 | Epoch 104  |
|          6360 |    42173.7344 | Layer 1 | Epoch 105  |
|          6390 |    41268.8633 | Layer 1 | Epoch 105  |
|          6420 |    41994.1055 | Layer 1 | Epoch 106  |
|          6450 |    42289.6172 | Layer 1 | Epoch 106  |
|          6480 |    42309.5234 | Layer 1 | Epoch 107  |
|          6510 |    42347.5000 | Layer 1 | Epoch 107  |
|          6540 |    40825.9453 | Layer 1 | Epoch 108  |
|          6570 |    43320.4062 | Layer 1 | Epoch 108  |
|          6600 |    42929.1641 | Layer 1 | Epoch 109  |
|          6630 |    41385.0156 | Layer 1 | Epoch 109  |
|          6660 |    41382.6016 | Layer 1 | Epoch 110  |
|          6690 |    42722.7305 | Layer 1 | Epoch 110  |
|          6720 |    42555.9141 | Layer 1 | Epoch 111  |
|          6750 |    40724.3125 | Layer 1 | Epoch 111  |
|          6780 |    42381.4688 | Layer 1 | Epoch 112  |
|          6810 |    40983.3125 | Layer 1 | Epoch 112  |
|          6840 |    41710.5391 | Layer 1 | Epoch 113  |
|          6870 |    41521.8828 | Layer 1 | Epoch 113  |
|          6900 |    41327.6016 | Layer 1 | Epoch 114  |
|          6930 |    42284.2188 | Layer 1 | Epoch 114  |
|          6960 |    40054.3828 | Layer 1 | Epoch 115  |
|          6990 |    41827.1914 | Layer 1 | Epoch 115  |
|          7020 |    43109.2969 | Layer 1 | Epoch 116  |
|          7050 |    42258.8164 | Layer 1 | Epoch 116  |
|          7080 |    42338.2344 | Layer 1 | Epoch 117  |
|          7110 |    42857.1172 | Layer 1 | Epoch 117  |
|          7140 |    42124.4648 | Layer 1 | Epoch 118  |
|          7170 |    41099.2734 | Layer 1 | Epoch 118  |
|          7200 |    41005.5078 | Layer 1 | Epoch 119  |
|          7230 |    42476.9297 | Layer 1 | Epoch 119  |
|          7260 |    41151.5352 | Layer 1 | Epoch 120  |
|          7290 |    42290.9258 | Layer 1 | Epoch 120  |
|          7320 |    41356.9570 | Layer 1 | Epoch 121  |
|          7350 |    42207.3672 | Layer 1 | Epoch 121  |
|          7380 |    40839.1523 | Layer 1 | Epoch 121  |
|          7410 |    41646.0273 | Layer 1 | Epoch 122  |
|          7440 |    42143.4297 | Layer 1 | Epoch 122  |
|          7470 |    40164.6992 | Layer 1 | Epoch 123  |
|          7500 |    41239.4375 | Layer 1 | Epoch 123  |
|          7530 |    42394.2891 | Layer 1 | Epoch 124  |
|          7560 |    41186.2852 | Layer 1 | Epoch 124  |
|          7590 |    42245.6406 | Layer 1 | Epoch 125  |
|          7620 |    41334.6875 | Layer 1 | Epoch 125  |
|          7650 |    41658.2344 | Layer 1 | Epoch 126  |
|          7680 |    41686.0742 | Layer 1 | Epoch 126  |
|          7710 |    40545.2812 | Layer 1 | Epoch 127  |
|          7740 |    41674.8438 | Layer 1 | Epoch 127  |
|          7770 |    41951.1406 | Layer 1 | Epoch 128  |
|          7800 |    40201.2188 | Layer 1 | Epoch 128  |
|          7830 |    40566.9062 | Layer 1 | Epoch 129  |
|          7860 |    41794.4102 | Layer 1 | Epoch 129  |
|          7890 |    42276.0312 | Layer 1 | Epoch 130  |
|          7920 |    41267.9219 | Layer 1 | Epoch 130  |
|          7950 |    42026.6719 | Layer 1 | Epoch 131  |
|          7980 |    41311.3242 | Layer 1 | Epoch 131  |
|          8010 |    42337.4844 | Layer 1 | Epoch 132  |
|          8040 |    40061.8672 | Layer 1 | Epoch 132  |
|          8070 |    39706.9492 | Layer 1 | Epoch 133  |
|          8100 |    42206.4219 | Layer 1 | Epoch 133  |
|          8130 |    41455.7930 | Layer 1 | Epoch 134  |
|          8160 |    40976.2734 | Layer 1 | Epoch 134  |
|          8190 |    41478.9805 | Layer 1 | Epoch 135  |
|          8220 |    41720.1523 | Layer 1 | Epoch 135  |
|          8250 |    40284.0625 | Layer 1 | Epoch 136  |
|          8280 |    42225.2891 | Layer 1 | Epoch 136  |
|          8310 |    41941.0000 | Layer 1 | Epoch 137  |
|          8340 |    42573.9062 | Layer 1 | Epoch 137  |
|          8370 |    41826.8203 | Layer 1 | Epoch 138  |
|          8400 |    40302.2734 | Layer 1 | Epoch 138  |
|          8430 |    41102.3359 | Layer 1 | Epoch 139  |
|          8460 |    41138.7578 | Layer 1 | Epoch 139  |
|          8490 |    41470.1445 | Layer 1 | Epoch 140  |
|          8520 |    41494.0898 | Layer 1 | Epoch 140  |
|          8550 |    41276.6875 | Layer 1 | Epoch 141  |
|          8580 |    41440.8203 | Layer 1 | Epoch 141  |
|          8610 |    40399.1523 | Layer 1 | Epoch 142  |
|          8640 |    40608.5000 | Layer 1 | Epoch 142  |
|          8670 |    40713.8047 | Layer 1 | Epoch 143  |
|          8700 |    41540.4609 | Layer 1 | Epoch 143  |
|          8730 |    40582.0391 | Layer 1 | Epoch 144  |
|          8760 |    41986.5156 | Layer 1 | Epoch 144  |
|          8790 |    41001.0781 | Layer 1 | Epoch 145  |
|          8820 |    41792.1953 | Layer 1 | Epoch 145  |
|          8850 |    41065.6719 | Layer 1 | Epoch 146  |
|          8880 |    40631.9375 | Layer 1 | Epoch 146  |
|          8910 |    42612.0742 | Layer 1 | Epoch 147  |
|          8940 |    41761.3945 | Layer 1 | Epoch 147  |
|          8970 |    41483.4414 | Layer 1 | Epoch 148  |
|          9000 |    41863.4688 | Layer 1 | Epoch 148  |
|          9030 |    41332.5078 | Layer 1 | Epoch 149  |
|          9060 |    42348.4375 | Layer 1 | Epoch 149  |
|          9090 |    41045.6797 | Layer 1 | Epoch 150  |
|          9120 |    42133.7852 | Layer 1 | Epoch 150  |
|          9150 |    40540.1484 | Layer 1 | Epoch 151  |
|          9180 |    40569.5625 | Layer 1 | Epoch 151  |
|          9210 |    41460.7227 | Layer 1 | Epoch 151  |
|          9240 |    41305.9336 | Layer 1 | Epoch 152  |
|          9270 |    42293.1953 | Layer 1 | Epoch 152  |
|          9300 |    42020.6602 | Layer 1 | Epoch 153  |
|          9330 |    41383.4531 | Layer 1 | Epoch 153  |
|          9360 |    40261.9141 | Layer 1 | Epoch 154  |
|          9390 |    40821.0156 | Layer 1 | Epoch 154  |
|          9420 |    41161.7812 | Layer 1 | Epoch 155  |
|          9450 |    39960.6328 | Layer 1 | Epoch 155  |
|          9480 |    40327.8984 | Layer 1 | Epoch 156  |
|          9510 |    42172.9258 | Layer 1 | Epoch 156  |
|          9540 |    41297.7109 | Layer 1 | Epoch 157  |
|          9570 |    41648.0000 | Layer 1 | Epoch 157  |
|          9600 |    40680.3906 | Layer 1 | Epoch 158  |
|          9630 |    42035.3359 | Layer 1 | Epoch 158  |
|          9660 |    41946.0117 | Layer 1 | Epoch 159  |
|          9690 |    41754.1719 | Layer 1 | Epoch 159  |
|          9720 |    41834.7734 | Layer 1 | Epoch 160  |
|          9750 |    41074.8828 | Layer 1 | Epoch 160  |
|          9780 |    40722.0156 | Layer 1 | Epoch 161  |
|          9810 |    40823.3633 | Layer 1 | Epoch 161  |
|          9840 |    41873.8789 | Layer 1 | Epoch 162  |
|          9870 |    41967.2383 | Layer 1 | Epoch 162  |
|          9900 |    40760.7578 | Layer 1 | Epoch 163  |
|          9930 |    41857.5664 | Layer 1 | Epoch 163  |
|          9960 |    41195.7656 | Layer 1 | Epoch 164  |
|          9990 |    41251.2891 | Layer 1 | Epoch 164  |
|         10020 |    40539.3125 | Layer 1 | Epoch 165  |
|         10050 |    40104.7422 | Layer 1 | Epoch 165  |
|         10080 |    41313.4766 | Layer 1 | Epoch 166  |
|         10110 |    41329.5703 | Layer 1 | Epoch 166  |
|         10140 |    41171.3906 | Layer 1 | Epoch 167  |
|         10170 |    42053.9141 | Layer 1 | Epoch 167  |
|         10200 |    41570.1562 | Layer 1 | Epoch 168  |
|         10230 |    41026.2539 | Layer 1 | Epoch 168  |
|         10260 |    42213.9453 | Layer 1 | Epoch 169  |
|         10290 |    40328.6836 | Layer 1 | Epoch 169  |
|         10320 |    41427.8633 | Layer 1 | Epoch 170  |
|         10350 |    40982.5000 | Layer 1 | Epoch 170  |
|         10380 |    42556.9531 | Layer 1 | Epoch 171  |
|         10410 |    42435.8047 | Layer 1 | Epoch 171  |
|         10440 |    41692.4609 | Layer 1 | Epoch 172  |
|         10470 |    40929.2383 | Layer 1 | Epoch 172  |
|         10500 |    41771.5781 | Layer 1 | Epoch 173  |
|         10530 |    39557.9688 | Layer 1 | Epoch 173  |
|         10560 |    41323.0938 | Layer 1 | Epoch 174  |
|         10590 |    41339.6250 | Layer 1 | Epoch 174  |
|         10620 |    39683.2344 | Layer 1 | Epoch 175  |
|         10650 |    40528.5547 | Layer 1 | Epoch 175  |
|         10680 |    40623.6133 | Layer 1 | Epoch 176  |
|         10710 |    41646.6641 | Layer 1 | Epoch 176  |
|         10740 |    40619.6953 | Layer 1 | Epoch 177  |
|         10770 |    38971.4531 | Layer 1 | Epoch 177  |
|         10800 |    41500.0234 | Layer 1 | Epoch 178  |
|         10830 |    42072.3047 | Layer 1 | Epoch 178  |
|         10860 |    42033.4961 | Layer 1 | Epoch 179  |
|         10890 |    42771.2852 | Layer 1 | Epoch 179  |
|         10920 |    43100.2422 | Layer 1 | Epoch 180  |
|         10950 |    40324.3672 | Layer 1 | Epoch 180  |
|         10980 |    42077.8672 | Layer 1 | Epoch 181  |
|         11010 |    41755.7539 | Layer 1 | Epoch 181  |
|         11040 |    41159.3828 | Layer 1 | Epoch 181  |
|         11070 |    40686.3867 | Layer 1 | Epoch 182  |
|         11100 |    41052.2891 | Layer 1 | Epoch 182  |
|         11130 |    40912.0859 | Layer 1 | Epoch 183  |
|         11160 |    39198.1094 | Layer 1 | Epoch 183  |
|         11190 |    41044.0703 | Layer 1 | Epoch 184  |
|         11220 |    41991.5234 | Layer 1 | Epoch 184  |
|         11250 |    41985.8398 | Layer 1 | Epoch 185  |
|         11280 |    40089.9688 | Layer 1 | Epoch 185  |
|         11310 |    41117.8047 | Layer 1 | Epoch 186  |
|         11340 |    41307.3203 | Layer 1 | Epoch 186  |
|         11370 |    40475.5234 | Layer 1 | Epoch 187  |
|         11400 |    42284.1328 | Layer 1 | Epoch 187  |
|         11430 |    40684.7422 | Layer 1 | Epoch 188  |
|         11460 |    39599.3047 | Layer 1 | Epoch 188  |
|         11490 |    41218.9023 | Layer 1 | Epoch 189  |
|         11520 |    40604.0859 | Layer 1 | Epoch 189  |
|         11550 |    41946.3672 | Layer 1 | Epoch 190  |
|         11580 |    40411.5625 | Layer 1 | Epoch 190  |
|         11610 |    40942.6797 | Layer 1 | Epoch 191  |
|         11640 |    42109.8789 | Layer 1 | Epoch 191  |
|         11670 |    40976.9727 | Layer 1 | Epoch 192  |
|         11700 |    39580.3789 | Layer 1 | Epoch 192  |
|         11730 |    40704.4297 | Layer 1 | Epoch 193  |
|         11760 |    41087.9453 | Layer 1 | Epoch 193  |
|         11790 |    41142.5312 | Layer 1 | Epoch 194  |
|         11820 |    41311.6016 | Layer 1 | Epoch 194  |
|         11850 |    39428.5078 | Layer 1 | Epoch 195  |
|         11880 |    40318.2812 | Layer 1 | Epoch 195  |
|         11910 |    40325.6641 | Layer 1 | Epoch 196  |
|         11940 |    41755.6562 | Layer 1 | Epoch 196  |
|         11970 |    41170.2852 | Layer 1 | Epoch 197  |
|         12000 |    41625.4219 | Layer 1 | Epoch 197  |
|         12030 |    41217.0859 | Layer 1 | Epoch 198  |
|         12060 |    40843.2227 | Layer 1 | Epoch 198  |
|         12090 |    41714.5703 | Layer 1 | Epoch 199  |
|         12120 |    42071.7578 | Layer 1 | Epoch 199  |
|         12150 |    40506.0508 | Layer 1 | Epoch 200  |
|         12180 |    40166.8516 | Layer 1 | Epoch 200  |
|         12210 |    41453.9844 | Layer 1 | Epoch 201  |
|         12240 |    40874.3828 | Layer 1 | Epoch 201  |
|         12270 |    41642.3203 | Layer 1 | Epoch 202  |
|         12300 |    40742.1172 | Layer 1 | Epoch 202  |
|         12330 |    40052.8516 | Layer 1 | Epoch 203  |
|         12360 |    40202.8047 | Layer 1 | Epoch 203  |
|         12390 |    42000.1250 | Layer 1 | Epoch 204  |
|         12420 |    41538.2344 | Layer 1 | Epoch 204  |
|         12450 |    41712.2891 | Layer 1 | Epoch 205  |
|         12480 |    41682.0469 | Layer 1 | Epoch 205  |
|         12510 |    40130.3750 | Layer 1 | Epoch 206  |
|         12540 |    40092.1836 | Layer 1 | Epoch 206  |
|         12570 |    41307.9570 | Layer 1 | Epoch 207  |
|         12600 |    39908.4375 | Layer 1 | Epoch 207  |
|         12630 |    40526.4062 | Layer 1 | Epoch 208  |
