Script started on Sun 26 Nov 2017 02:27:26 PM EST
]0;alex@alex-obsidubuntu: ~/git/MSCS692/shah-03[01;32malex@alex-obsidubuntu[00m:[01;34m~/git/MSCS692/shah-03[00m$ exitpy autoencoder.py
2017-11-26 14:27:36.228457: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-26 14:27:36.335454: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-26 14:27:36.335682: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:01:00.0
totalMemory: 10.89GiB freeMemory: 9.77GiB
2017-11-26 14:27:36.335692: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:01:00.0, compute capability: 6.1)
['B01']
['B03']
['B02']
Loading images  ./ourds/*.jpg ['B01']
Number of images: 61
Number of rows: 256
Number of cols: 256
Dataset array size:  (61, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B03']
Number of images: 60
Number of rows: 256
Number of cols: 256
Dataset array size:  (60, 256, 256, 1)
Loading images  ./ourds/*.jpg ['B02']
Number of images: 66
Number of rows: 256
Number of cols: 256
Dataset array size:  (66, 256, 256, 1)
(61, 256, 256, 1)
(60, 256, 256, 1)
(66, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|          2340 |    42909.9180 | Layer 1 | Epoch 39  |
|          2370 |    43594.8750 | Layer 1 | Epoch 39  |
|          2400 |    43702.4922 | Layer 1 | Epoch 40  |
|          2430 |    43277.8398 | Layer 1 | Epoch 40  |
|          2460 |    43578.7773 | Layer 1 | Epoch 41  |
|          2490 |    43656.6055 | Layer 1 | Epoch 41  |
|          2520 |    43483.5820 | Layer 1 | Epoch 42  |
|          2550 |    43162.9375 | Layer 1 | Epoch 42  |
|          2580 |    43576.9922 | Layer 1 | Epoch 43  |
|          2610 |    42954.5430 | Layer 1 | Epoch 43  |
|          2640 |    42923.7734 | Layer 1 | Epoch 44  |
|          2670 |    43981.1758 | Layer 1 | Epoch 44  |
|          2700 |    42380.0508 | Layer 1 | Epoch 45  |
|          2730 |    42479.2891 | Layer 1 | Epoch 45  |
|          2760 |    43048.2656 | Layer 1 | Epoch 46  |
|          2790 |    42952.2188 | Layer 1 | Epoch 46  |
|          2820 |    42146.5508 | Layer 1 | Epoch 47  |
|          2850 |    42508.8125 | Layer 1 | Epoch 47  |
|          2880 |    43019.3438 | Layer 1 | Epoch 48  |
|          2910 |    42880.9570 | Layer 1 | Epoch 48  |
|          2940 |    43293.8359 | Layer 1 | Epoch 49  |
|          2970 |    42474.4688 | Layer 1 | Epoch 49  |
|          3000 |    43531.6953 | Layer 1 | Epoch 50  |
|          3030 |    43127.8008 | Layer 1 | Epoch 50  |
|          3060 |    42908.8750 | Layer 1 | Epoch 51  |
|          3090 |    43080.8750 | Layer 1 | Epoch 51  |
|          3120 |    42653.5352 | Layer 1 | Epoch 52  |
|          3150 |    43020.2578 | Layer 1 | Epoch 52  |
|          3180 |    41836.5859 | Layer 1 | Epoch 53  |
|          3210 |    43022.7188 | Layer 1 | Epoch 53  |
|          3240 |    42520.0352 | Layer 1 | Epoch 54  |
|          3270 |    42311.2109 | Layer 1 | Epoch 54  |
|          3300 |    42468.8125 | Layer 1 | Epoch 55  |
|          3330 |    42739.0430 | Layer 1 | Epoch 55  |
|          3360 |    42431.0391 | Layer 1 | Epoch 56  |
|          3390 |    42525.8555 | Layer 1 | Epoch 56  |
|          3420 |    42696.3203 | Layer 1 | Epoch 57  |
|          3450 |    42358.3672 | Layer 1 | Epoch 57  |
|          3480 |    42237.9375 | Layer 1 | Epoch 58  |
|          3510 |    43276.6758 | Layer 1 | Epoch 58  |
|          3540 |    43851.3242 | Layer 1 | Epoch 59  |
|          3570 |    43224.4258 | Layer 1 | Epoch 59  |
|          3600 |    41828.0312 | Layer 1 | Epoch 60  |
|          3630 |    41645.6562 | Layer 1 | Epoch 60  |
|          3660 |    41654.3359 | Layer 1 | Epoch 61  |
|          3690 |    42319.7539 | Layer 1 | Epoch 61  |
|          3720 |    42121.7266 | Layer 1 | Epoch 61  |
|          3750 |    43119.4766 | Layer 1 | Epoch 62  |
|          3780 |    42157.0977 | Layer 1 | Epoch 62  |
|          3810 |    42610.0430 | Layer 1 | Epoch 63  |
|          3840 |    41728.2188 | Layer 1 | Epoch 63  |
|          3870 |    42386.3359 | Layer 1 | Epoch 64  |
|          3900 |    42292.8125 | Layer 1 | Epoch 64  |
|          3930 |    42930.6445 | Layer 1 | Epoch 65  |
|          3960 |    41719.7188 | Layer 1 | Epoch 65  |
|          3990 |    41625.9727 | Layer 1 | Epoch 66  |
|          4020 |    43265.7500 | Layer 1 | Epoch 66  |
|          4050 |    42305.9766 | Layer 1 | Epoch 67  |
|          4080 |    41896.2109 | Layer 1 | Epoch 67  |
|          4110 |    42261.2734 | Layer 1 | Epoch 68  |
|          4140 |    42500.4375 | Layer 1 | Epoch 68  |
|          4170 |    40878.4688 | Layer 1 | Epoch 69  |
|          4200 |    42316.6992 | Layer 1 | Epoch 69  |
|          4230 |    42414.7227 | Layer 1 | Epoch 70  |
|          4260 |    42205.2148 | Layer 1 | Epoch 70  |
|          4290 |    41821.3125 | Layer 1 | Epoch 71  |
|          4320 |    40670.6836 | Layer 1 | Epoch 71  |
|          4350 |    42300.1641 | Layer 1 | Epoch 72  |
|          4380 |    43010.4883 | Layer 1 | Epoch 72  |
|          4410 |    42388.7500 | Layer 1 | Epoch 73  |
|          4440 |    42834.2461 | Layer 1 | Epoch 73  |
|          4470 |    41971.5625 | Layer 1 | Epoch 74  |
|          4500 |    42423.9453 | Layer 1 | Epoch 74  |
|          4530 |    42410.2734 | Layer 1 | Epoch 75  |
|          4560 |    42166.6797 | Layer 1 | Epoch 75  |
|          4590 |    41498.0586 | Layer 1 | Epoch 76  |
|          4620 |    42699.2266 | Layer 1 | Epoch 76  |
|          4650 |    42181.5898 | Layer 1 | Epoch 77  |
|          4680 |    43188.4492 | Layer 1 | Epoch 77  |
|          4710 |    41505.5430 | Layer 1 | Epoch 78  |
|          4740 |    42154.6211 | Layer 1 | Epoch 78  |
|          4770 |    42696.7734 | Layer 1 | Epoch 79  |
|          4800 |    42298.0859 | Layer 1 | Epoch 79  |
|          4830 |    42900.8359 | Layer 1 | Epoch 80  |
|          4860 |    42655.6367 | Layer 1 | Epoch 80  |
|          4890 |    42049.7578 | Layer 1 | Epoch 81  |
|          4920 |    42671.8203 | Layer 1 | Epoch 81  |
|          4950 |    41824.6953 | Layer 1 | Epoch 82  |
|          4980 |    40517.6797 | Layer 1 | Epoch 82  |
|          5010 |    42494.4766 | Layer 1 | Epoch 83  |
|          5040 |    42119.6641 | Layer 1 | Epoch 83  |
|          5070 |    41762.4258 | Layer 1 | Epoch 84  |
|          5100 |    42439.8984 | Layer 1 | Epoch 84  |
|          5130 |    41661.3672 | Layer 1 | Epoch 85  |
|          5160 |    42491.7422 | Layer 1 | Epoch 85  |
|          5190 |    43026.9609 | Layer 1 | Epoch 86  |
|          5220 |    41449.2188 | Layer 1 | Epoch 86  |
|          5250 |    41735.9609 | Layer 1 | Epoch 87  |
|          5280 |    42676.4102 | Layer 1 | Epoch 87  |
|          5310 |    42108.9531 | Layer 1 | Epoch 88  |
|          5340 |    41796.3672 | Layer 1 | Epoch 88  |
|          5370 |    42493.3789 | Layer 1 | Epoch 89  |
|          5400 |    41063.5039 | Layer 1 | Epoch 89  |
|          5430 |    41897.2305 | Layer 1 | Epoch 90  |
|          5460 |    41144.9805 | Layer 1 | Epoch 90  |
|          5490 |    41736.9453 | Layer 1 | Epoch 91  |
|          5520 |    41386.5547 | Layer 1 | Epoch 91  |
|          5550 |    41598.3984 | Layer 1 | Epoch 91  |
|          5580 |    41611.7227 | Layer 1 | Epoch 92  |
|          5610 |    42509.9375 | Layer 1 | Epoch 92  |
|          5640 |    41152.3984 | Layer 1 | Epoch 93  |
|          5670 |    42367.7070 | Layer 1 | Epoch 93  |
|          5700 |    42232.7891 | Layer 1 | Epoch 94  |
|          5730 |    41821.0352 | Layer 1 | Epoch 94  |
|          5760 |    43248.8867 | Layer 1 | Epoch 95  |
|          5790 |    41505.5391 | Layer 1 | Epoch 95  |
|          5820 |    42710.9023 | Layer 1 | Epoch 96  |
|          5850 |    43227.6719 | Layer 1 | Epoch 96  |
|          5880 |    41548.9141 | Layer 1 | Epoch 97  |
|          5910 |    41947.0312 | Layer 1 | Epoch 97  |
|          5940 |    41646.2109 | Layer 1 | Epoch 98  |
|          5970 |    41732.8047 | Layer 1 | Epoch 98  |
|          6000 |    41595.1484 | Layer 1 | Epoch 99  |
|          6030 |    42583.6172 | Layer 1 | Epoch 99  |
|          6060 |    41687.2812 | Layer 1 | Epoch 100  |
|          6090 |    42002.3203 | Layer 1 | Epoch 100  |
|          6120 |    42686.7734 | Layer 1 | Epoch 101  |
|          6150 |    43512.2305 | Layer 1 | Epoch 101  |
|          6180 |    41833.5781 | Layer 1 | Epoch 102  |
|          6210 |    41903.3359 | Layer 1 | Epoch 102  |
|          6240 |    40148.9180 | Layer 1 | Epoch 103  |
|          6270 |    41583.6328 | Layer 1 | Epoch 103  |
|          6300 |    41398.7500 | Layer 1 | Epoch 104  |
|          6330 |    41530.2930 | Layer 1 | Epoch 104  |
|          6360 |    41274.6953 | Layer 1 | Epoch 105  |
|          6390 |    41630.1445 | Layer 1 | Epoch 105  |
|          6420 |    42145.4453 | Layer 1 | Epoch 106  |
|          6450 |    41381.8828 | Layer 1 | Epoch 106  |
|          6480 |    41854.5703 | Layer 1 | Epoch 107  |
|          6510 |    41431.2617 | Layer 1 | Epoch 107  |
|          6540 |    40498.6094 | Layer 1 | Epoch 108  |
|          6570 |    42449.5703 | Layer 1 | Epoch 108  |
|          6600 |    41324.1133 | Layer 1 | Epoch 109  |
|          6630 |    42279.4766 | Layer 1 | Epoch 109  |
|          6660 |    42688.8984 | Layer 1 | Epoch 110  |
|          6690 |    41088.7148 | Layer 1 | Epoch 110  |
|          6720 |    40647.3672 | Layer 1 | Epoch 111  |
|          6750 |    42331.6523 | Layer 1 | Epoch 111  |
|          6780 |    40733.8047 | Layer 1 | Epoch 112  |
|          6810 |    40936.3438 | Layer 1 | Epoch 112  |
|          6840 |    40953.0781 | Layer 1 | Epoch 113  |
|          6870 |    42624.4219 | Layer 1 | Epoch 113  |
|          6900 |    41566.6367 | Layer 1 | Epoch 114  |
|          6930 |    42118.2422 | Layer 1 | Epoch 114  |
|          6960 |    42333.0859 | Layer 1 | Epoch 115  |
|          6990 |    41802.7734 | Layer 1 | Epoch 115  |
|          7020 |    40489.0078 | Layer 1 | Epoch 116  |
|          7050 |    41060.0078 | Layer 1 | Epoch 116  |
|          7080 |    40943.7734 | Layer 1 | Epoch 117  |
|          7110 |    41836.6484 | Layer 1 | Epoch 117  |
|          7140 |    42466.9258 | Layer 1 | Epoch 118  |
|          7170 |    41734.1758 | Layer 1 | Epoch 118  |
|          7200 |    42025.1406 | Layer 1 | Epoch 119  |
|          7230 |    42270.5977 | Layer 1 | Epoch 119  |
|          7260 |    41223.6992 | Layer 1 | Epoch 120  |
|          7290 |    41559.4688 | Layer 1 | Epoch 120  |
|          7320 |    42243.2734 | Layer 1 | Epoch 121  |
|          7350 |    42672.4180 | Layer 1 | Epoch 121  |
|          7380 |    41757.5859 | Layer 1 | Epoch 121  |
|          7410 |    41856.4922 | Layer 1 | Epoch 122  |
|          7440 |    41738.4609 | Layer 1 | Epoch 122  |
|          7470 |    41011.9062 | Layer 1 | Epoch 123  |
|          7500 |    40408.7305 | Layer 1 | Epoch 123  |
|          7530 |    40354.8125 | Layer 1 | Epoch 124  |
|          7560 |    40618.1875 | Layer 1 | Epoch 124  |
|          7590 |    42042.0391 | Layer 1 | Epoch 125  |
|          7620 |    41593.0859 | Layer 1 | Epoch 125  |
|          7650 |    40966.3867 | Layer 1 | Epoch 126  |
|          7680 |    41301.4766 | Layer 1 | Epoch 126  |
|          7710 |    41466.7305 | Layer 1 | Epoch 127  |
|          7740 |    41306.9062 | Layer 1 | Epoch 127  |
|          7770 |    41786.3672 | Layer 1 | Epoch 128  |
|          7800 |    39388.0391 | Layer 1 | Epoch 128  |
|          7830 |    39223.0195 | Layer 1 | Epoch 129  |
|          7860 |    41802.2109 | Layer 1 | Epoch 129  |
|          7890 |    41726.4453 | Layer 1 | Epoch 130  |
|          7920 |    42005.0938 | Layer 1 | Epoch 130  |
|          7950 |    40821.2969 | Layer 1 | Epoch 131  |
|          7980 |    41367.7852 | Layer 1 | Epoch 131  |
|          8010 |    40833.0078 | Layer 1 | Epoch 132  |
|          8040 |    41672.2109 | Layer 1 | Epoch 132  |
|          8070 |    41279.6875 | Layer 1 | Epoch 133  |
|          8100 |    42352.9062 | Layer 1 | Epoch 133  |
|          8130 |    40381.8672 | Layer 1 | Epoch 134  |
|          8160 |    40969.0625 | Layer 1 | Epoch 134  |
|          8190 |    41934.1758 | Layer 1 | Epoch 135  |
|          8220 |    41331.9023 | Layer 1 | Epoch 135  |
|          8250 |    41159.9805 | Layer 1 | Epoch 136  |
|          8280 |    41636.4453 | Layer 1 | Epoch 136  |
|          8310 |    41244.4531 | Layer 1 | Epoch 137  |
|          8340 |    42086.8203 | Layer 1 | Epoch 137  |
|          8370 |    42022.9766 | Layer 1 | Epoch 138  |
|          8400 |    41621.4570 | Layer 1 | Epoch 138  |
|          8430 |    40795.3516 | Layer 1 | Epoch 139  |
|          8460 |    41329.5039 | Layer 1 | Epoch 139  |
|          8490 |    41227.7305 | Layer 1 | Epoch 140  |
|          8520 |    41228.5742 | Layer 1 | Epoch 140  |
|          8550 |    41529.7305 | Layer 1 | Epoch 141  |
|          8580 |    41200.9961 | Layer 1 | Epoch 141  |
|          8610 |    40162.5078 | Layer 1 | Epoch 142  |
|          8640 |    40515.5000 | Layer 1 | Epoch 142  |
|          8670 |    41948.2578 | Layer 1 | Epoch 143  |
|          8700 |    42490.6562 | Layer 1 | Epoch 143  |
|          8730 |    42527.6562 | Layer 1 | Epoch 144  |
|          8760 |    41459.9180 | Layer 1 | Epoch 144  |
|          8790 |    42705.9531 | Layer 1 | Epoch 145  |
|          8820 |    40118.1758 | Layer 1 | Epoch 145  |
|          8850 |    41391.4180 | Layer 1 | Epoch 146  |
|          8880 |    40568.3086 | Layer 1 | Epoch 146  |
|          8910 |    42194.2148 | Layer 1 | Epoch 147  |
|          8940 |    41728.3320 | Layer 1 | Epoch 147  |
|          8970 |    41827.8828 | Layer 1 | Epoch 148  |
|          9000 |    42098.6758 | Layer 1 | Epoch 148  |
|          9030 |    41860.6719 | Layer 1 | Epoch 149  |
|          9060 |    42303.0859 | Layer 1 | Epoch 149  |
|          9090 |    40505.8359 | Layer 1 | Epoch 150  |
|          9120 |    39245.3555 | Layer 1 | Epoch 150  |
|          9150 |    41816.0938 | Layer 1 | Epoch 151  |
|          9180 |    40813.7891 | Layer 1 | Epoch 151  |
|          9210 |    41632.4102 | Layer 1 | Epoch 151  |
|          9240 |    42611.7500 | Layer 1 | Epoch 152  |
|          9270 |    41943.7734 | Layer 1 | Epoch 152  |
|          9300 |    42518.2852 | Layer 1 | Epoch 153  |
|          9330 |    40916.6289 | Layer 1 | Epoch 153  |
|          9360 |    40812.7852 | Layer 1 | Epoch 154  |
|          9390 |    42304.2383 | Layer 1 | Epoch 154  |
|          9420 |    39926.3672 | Layer 1 | Epoch 155  |
|          9450 |    40271.3984 | Layer 1 | Epoch 155  |
|          9480 |    41487.8984 | Layer 1 | Epoch 156  |
|          9510 |    41931.7227 | Layer 1 | Epoch 156  |
|          9540 |    41186.8867 | Layer 1 | Epoch 157  |
|          9570 |    40614.1250 | Layer 1 | Epoch 157  |
|          9600 |    40939.9922 | Layer 1 | Epoch 158  |
|          9630 |    41872.0781 | Layer 1 | Epoch 158  |
|          9660 |    41812.4805 | Layer 1 | Epoch 159  |
|          9690 |    42042.5234 | Layer 1 | Epoch 159  |
|          9720 |    41030.0156 | Layer 1 | Epoch 160  |
|          9750 |    40851.0078 | Layer 1 | Epoch 160  |
|          9780 |    40687.1523 | Layer 1 | Epoch 161  |
|          9810 |    40536.6055 | Layer 1 | Epoch 161  |
|          9840 |    41180.4922 | Layer 1 | Epoch 162  |
|          9870 |    40452.4180 | Layer 1 | Epoch 162  |
|          9900 |    41103.5156 | Layer 1 | Epoch 163  |
|          9930 |    40871.0938 | Layer 1 | Epoch 163  |
|          9960 |    39987.9609 | Layer 1 | Epoch 164  |
|          9990 |    42275.2305 | Layer 1 | Epoch 164  |
|         10020 |    39900.1055 | Layer 1 | Epoch 165  |
|         10050 |    41686.2383 | Layer 1 | Epoch 165  |
|         10080 |    42082.7031 | Layer 1 | Epoch 166  |
|         10110 |    41273.9141 | Layer 1 | Epoch 166  |
|         10140 |    41777.2812 | Layer 1 | Epoch 167  |
|         10170 |    41635.2500 | Layer 1 | Epoch 167  |
|         10200 |    40548.1016 | Layer 1 | Epoch 168  |
|         10230 |    41549.7617 | Layer 1 | Epoch 168  |
|         10260 |    41080.8047 | Layer 1 | Epoch 169  |
|         10290 |    41067.3203 | Layer 1 | Epoch 169  |
|         10320 |    41658.0859 | Layer 1 | Epoch 170  |
|         10350 |    41632.6289 | Layer 1 | Epoch 170  |
|         10380 |    40387.4180 | Layer 1 | Epoch 171  |
|         10410 |    41234.3047 | Layer 1 | Epoch 171  |
|         10440 |    41453.7422 | Layer 1 | Epoch 172  |
|         10470 |    40617.8125 | Layer 1 | Epoch 172  |
|         10500 |    41056.2695 | Layer 1 | Epoch 173  |
|         10530 |    40184.8633 | Layer 1 | Epoch 173  |
|         10560 |    40298.7578 | Layer 1 | Epoch 174  |
|         10590 |    41766.3555 | Layer 1 | Epoch 174  |
|         10620 |    40512.9922 | Layer 1 | Epoch 175  |
|         10650 |    41959.6133 | Layer 1 | Epoch 175  |
|         10680 |    40643.2500 | Layer 1 | Epoch 176  |
|         10710 |    42160.8281 | Layer 1 | Epoch 176  |
|         10740 |    40815.5859 | Layer 1 | Epoch 177  |
|         10770 |    40012.1641 | Layer 1 | Epoch 177  |
|         10800 |    41255.6992 | Layer 1 | Epoch 178  |
|         10830 |    40188.2695 | Layer 1 | Epoch 178  |
|         10860 |    41510.0703 | Layer 1 | Epoch 179  |
|         10890 |    40143.5703 | Layer 1 | Epoch 179  |
|         10920 |    41372.7734 | Layer 1 | Epoch 180  |
|         10950 |    39973.1172 | Layer 1 | Epoch 180  |
|         10980 |    39907.6953 | Layer 1 | Epoch 181  |
|         11010 |    40634.9609 | Layer 1 | Epoch 181  |
|         11040 |    41175.2461 | Layer 1 | Epoch 181  |
|         11070 |    40697.6875 | Layer 1 | Epoch 182  |
|         11100 |    40560.2344 | Layer 1 | Epoch 182  |
|         11130 |    40189.1289 | Layer 1 | Epoch 183  |
|         11160 |    42437.0859 | Layer 1 | Epoch 183  |
|         11190 |    41197.5195 | Layer 1 | Epoch 184  |
|         11220 |    40249.1328 | Layer 1 | Epoch 184  |
|         11250 |    42276.6367 | Layer 1 | Epoch 185  |
|         11280 |    42105.5859 | Layer 1 | Epoch 185  |
|         11310 |    41602.7109 | Layer 1 | Epoch 186  |
|         11340 |    41864.7383 | Layer 1 | Epoch 186  |
|         11370 |    40541.7500 | Layer 1 | Epoch 187  |
|         11400 |    40847.2305 | Layer 1 | Epoch 187  |
